productId	standardCode	standard
Revision_of_drainage_device_in_right_finger_phalangeal_joint_percutaneous_approach	85713616	UNSPSC
Revision_of_drainage_device_in_right_finger_phalangeal_joint_percutaneous_endoscopic_approach	85714116	UNSPSC
Revision_of_drainage_device_in_right_hip_joint_external_approach	85722848	UNSPSC
Revision_of_drainage_device_in_right_hip_joint_open_approach	85723054	UNSPSC
Revision_of_drainage_device_in_right_hip_joint_percutaneous_approach	85723748	UNSPSC
Revision_of_drainage_device_in_right_hip_joint_percutaneous_endoscopic_approach	85724048	UNSPSC
Revision_of_drainage_device_in_right_knee_joint_external_approach	85722832	UNSPSC
Revision_of_drainage_device_in_right_knee_joint_open_approach	85723034	UNSPSC
Revision_of_drainage_device_in_right_knee_joint_percutaneous_approach	85723732	UNSPSC
Revision_of_drainage_device_in_right_knee_joint_percutaneous_endoscopic_approach	85724032	UNSPSC
Revision_of_drainage_device_in_right_lower_extremity_external_approach	85782812	UNSPSC
Revision_of_drainage_device_in_right_lower_extremity_open_approach	85782912	UNSPSC
Revision_of_drainage_device_in_right_lower_extremity_percutaneous_approach	85783012	UNSPSC
Revision_of_drainage_device_in_right_lower_extremity_percutaneous_endoscopic_approach	85783112	UNSPSC
Revision_of_drainage_device_in_right_lung_external_approach	85573114	UNSPSC
Revision_of_drainage_device_in_right_lung_open_approach	85573241	UNSPSC
Revision_of_drainage_device_in_right_lung_percutaneous_approach	85573514	UNSPSC
Revision_of_drainage_device_in_right_lung_percutaneous_endoscopic_approach	85573714	UNSPSC
Revision_of_drainage_device_in_right_lung_via_natural_or_artificial_opening	85572828	UNSPSC
Revision_of_drainage_device_in_right_lung_via_natural_or_artificial_opening_endoscopic	85572825	UNSPSC
Revision_of_drainage_device_in_right_metacarpocarpal_joint_external_approach	85712948	UNSPSC
Revision_of_drainage_device_in_right_metacarpocarpal_joint_open_approach	85713148	UNSPSC
Revision_of_drainage_device_in_right_metacarpocarpal_joint_percutaneous_approach	85713648	UNSPSC
Revision_of_drainage_device_in_right_metacarpocarpal_joint_percutaneous_endoscopic_approach	85714148	UNSPSC
Revision_of_drainage_device_in_right_metacarpophalangeal_joint_external_approach	85712932	UNSPSC
Revision_of_drainage_device_in_right_metacarpophalangeal_joint_open_approach	85713132	UNSPSC
Revision_of_drainage_device_in_right_metacarpophalangeal_joint_percutaneous_approach	85713632	UNSPSC
Revision_of_drainage_device_in_right_metacarpophalangeal_joint_percutaneous_endoscopic_approach	85714132	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-phalangeal_joint_external_approach	85721132	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-phalangeal_joint_open_approach	85721332	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-phalangeal_joint_percutaneous_approach	85721832	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-phalangeal_joint_percutaneous_endoscopic_approach	85722332	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-tarsal_joint_external_approach	85721148	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-tarsal_joint_open_approach	85721348	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-tarsal_joint_percutaneous_approach	85721848	UNSPSC
Revision_of_drainage_device_in_right_metatarsal-tarsal_joint_percutaneous_endoscopic_approach	85722348	UNSPSC
Revision_of_drainage_device_in_right_pleural_cavity_external_approach	85761724	UNSPSC
Revision_of_drainage_device_in_right_pleural_cavity_open_approach	85761824	UNSPSC
Revision_of_drainage_device_in_right_pleural_cavity_percutaneous_approach	85762024	UNSPSC
Revision_of_drainage_device_in_right_pleural_cavity_percutaneous_endoscopic_approach	85762224	UNSPSC
Revision_of_drainage_device_in_right_sacroiliac_joint_external_approach	85724314	UNSPSC
Revision_of_drainage_device_in_right_sacroiliac_joint_open_approach	85724514	UNSPSC
Revision_of_drainage_device_in_right_sacroiliac_joint_percutaneous_approach	85725114	UNSPSC
Revision_of_drainage_device_in_right_sacroiliac_joint_percutaneous_endoscopic_approach	85725614	UNSPSC
Revision_of_drainage_device_in_right_shoulder_joint_external_approach	85711846	UNSPSC
Revision_of_drainage_device_in_right_shoulder_joint_open_approach	85712046	UNSPSC
Revision_of_drainage_device_in_right_shoulder_joint_percutaneous_approach	85712346	UNSPSC
Revision_of_drainage_device_in_right_shoulder_joint_percutaneous_endoscopic_approach	85712646	UNSPSC
Revision_of_drainage_device_in_right_sternoclavicular_joint_external_approach	85711028	UNSPSC
Revision_of_drainage_device_in_right_sternoclavicular_joint_open_approach	85711128	UNSPSC
Revision_of_drainage_device_in_right_sternoclavicular_joint_percutaneous_approach	85711328	UNSPSC
Revision_of_drainage_device_in_right_sternoclavicular_joint_percutaneous_endoscopic_approach	85711528	UNSPSC
Revision_of_drainage_device_in_right_tarsal_joint_external_approach	85721164	UNSPSC
Revision_of_drainage_device_in_right_tarsal_joint_open_approach	85721364	UNSPSC
Revision_of_drainage_device_in_right_tarsal_joint_percutaneous_approach	85721864	UNSPSC
Revision_of_drainage_device_in_right_tarsal_joint_percutaneous_endoscopic_approach	85722364	UNSPSC
Revision_of_drainage_device_in_right_temporomandibular_joint_external_approach	85714614	UNSPSC
Revision_of_drainage_device_in_right_temporomandibular_joint_open_approach	85714714	UNSPSC
Revision_of_drainage_device_in_right_temporomandibular_joint_percutaneous_approach	85714914	UNSPSC
Revision_of_drainage_device_in_right_temporomandibular_joint_percutaneous_endoscopic_approach	85715114	UNSPSC
Revision_of_drainage_device_in_right_toe_phalangeal_joint_external_approach	85721116	UNSPSC
Revision_of_drainage_device_in_right_toe_phalangeal_joint_open_approach	85721316	UNSPSC
Revision_of_drainage_device_in_right_toe_phalangeal_joint_percutaneous_approach	85721816	UNSPSC
Revision_of_drainage_device_in_right_toe_phalangeal_joint_percutaneous_endoscopic_approach	85722316	UNSPSC
Revision_of_drainage_device_in_right_upper_extremity_external_approach	85771712	UNSPSC
Revision_of_drainage_device_in_right_upper_extremity_open_approach	85771812	UNSPSC
Revision_of_drainage_device_in_right_upper_extremity_percutaneous_approach	85771912	UNSPSC
Revision_of_drainage_device_in_right_upper_extremity_percutaneous_endoscopic_approach	85772012	UNSPSC
Revision_of_drainage_device_in_right_wrist_joint_external_approach	85711816	UNSPSC
Revision_of_drainage_device_in_right_wrist_joint_open_approach	85712016	UNSPSC
Revision_of_drainage_device_in_right_wrist_joint_percutaneous_approach	85712316	UNSPSC
Revision_of_drainage_device_in_right_wrist_joint_percutaneous_endoscopic_approach	85712616	UNSPSC
Revision_of_drainage_device_in_sacrococcygeal_joint_external_approach	85724328	UNSPSC
Revision_of_drainage_device_in_sacrococcygeal_joint_open_approach	85724528	UNSPSC
Revision_of_drainage_device_in_sacrococcygeal_joint_percutaneous_approach	85725128	UNSPSC
Revision_of_drainage_device_in_sacrococcygeal_joint_percutaneous_endoscopic_approach	85725628	UNSPSC
Revision_of_drainage_device_in_salivary_gland_external_approach	85582902	UNSPSC
Revision_of_drainage_device_in_salivary_gland_open_approach	85583002	UNSPSC
Revision_of_drainage_device_in_salivary_gland_percutaneous_approach	85583102	UNSPSC
Revision_of_drainage_device_in_scrotum_and_tunica_vaginalis_external_approach	85752916	UNSPSC
Revision_of_drainage_device_in_scrotum_and_tunica_vaginalis_open_approach	85753016	UNSPSC
Revision_of_drainage_device_in_scrotum_and_tunica_vaginalis_percutaneous_approach	85753216	UNSPSC
Revision_of_drainage_device_in_scrotum_and_tunica_vaginalis_percutaneous_endoscopic_approach	85753416	UNSPSC
Revision_of_drainage_device_in_scrotum_and_tunica_vaginalis_via_natural_or_artificial_opening	85752832	UNSPSC
Revision_of_drainage_device_in_scrotum_and_tunica_vaginalis_via_natural_or_artificial_opening_endoscopic	85752827	UNSPSC
Revision_of_drainage_device_in_sinus_external_approach	85562501	UNSPSC
Revision_of_drainage_device_in_sinus_open_approach	85562601	UNSPSC
Revision_of_drainage_device_in_sinus_percutaneous_approach	85562801	UNSPSC
Revision_of_drainage_device_in_sinus_percutaneous_endoscopic_approach	85563001	UNSPSC
Revision_of_drainage_device_in_skin_external_approach	85631109	UNSPSC
Revision_of_drainage_device_in_skull_external_approach	85682308	UNSPSC
Revision_of_drainage_device_in_skull_open_approach	85682409	UNSPSC
Revision_of_drainage_device_in_skull_percutaneous_approach	85682808	UNSPSC
Revision_of_drainage_device_in_skull_percutaneous_endoscopic_approach	85683108	UNSPSC
Revision_of_drainage_device_in_spinal_canal_external_approach	85471718	UNSPSC
Revision_of_drainage_device_in_spinal_canal_open_approach	85471876	UNSPSC
Revision_of_drainage_device_in_spinal_canal_percutaneous_approach	85471976	UNSPSC
Revision_of_drainage_device_in_spinal_canal_percutaneous_endoscopic_approach	85472034	UNSPSC
Revision_of_drainage_device_in_spinal_cord_external_approach	85473005	UNSPSC
Revision_of_drainage_device_in_spinal_cord_open_approach	85473139	UNSPSC
Revision_of_drainage_device_in_spinal_cord_percutaneous_approach	85473239	UNSPSC
Revision_of_drainage_device_in_spinal_cord_percutaneous_endoscopic_approach	85473339	UNSPSC
Revision_of_drainage_device_in_spleen_external_approach	85542403	UNSPSC
Revision_of_drainage_device_in_spleen_open_approach	85542509	UNSPSC
Revision_of_drainage_device_in_spleen_percutaneous_approach	85542603	UNSPSC
Revision_of_drainage_device_in_spleen_percutaneous_endoscopic_approach	85542703	UNSPSC
Revision_of_drainage_device_in_stomach_external_approach	85592809	UNSPSC
Revision_of_drainage_device_in_stomach_open_approach	85592918	UNSPSC
Revision_of_drainage_device_in_stomach_percutaneous_approach	85593211	UNSPSC
Revision_of_drainage_device_in_stomach_percutaneous_endoscopic_approach	85593412	UNSPSC
Revision_of_drainage_device_in_stomach_via_natural_or_artificial_opening	85592318	UNSPSC
Revision_of_drainage_device_in_stomach_via_natural_or_artificial_opening_endoscopic	85592309	UNSPSC
Revision_of_drainage_device_in_testis_external_approach	85752911	UNSPSC
Revision_of_drainage_device_in_testis_open_approach	85753011	UNSPSC
Revision_of_drainage_device_in_testis_percutaneous_approach	85753211	UNSPSC
Revision_of_drainage_device_in_testis_percutaneous_endoscopic_approach	85753411	UNSPSC
Revision_of_drainage_device_in_testis_via_natural_or_artificial_opening	85752822	UNSPSC
Revision_of_drainage_device_in_testis_via_natural_or_artificial_opening_endoscopic	85752817	UNSPSC
Revision_of_drainage_device_in_thoracic_duct_external_approach	85541614	UNSPSC
Revision_of_drainage_device_in_thoracic_duct_open_approach	85541714	UNSPSC
Revision_of_drainage_device_in_thoracic_duct_percutaneous_approach	85541814	UNSPSC
Revision_of_drainage_device_in_thoracic_duct_percutaneous_endoscopic_approach	85541914	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_disc_external_approach	85715318	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_disc_open_approach	85715518	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_disc_percutaneous_approach	85716118	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_disc_percutaneous_endoscopic_approach	85716618	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_joint_external_approach	85715326	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_joint_open_approach	85715526	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_joint_percutaneous_approach	85716126	UNSPSC
Revision_of_drainage_device_in_thoracic_vertebral_joint_percutaneous_endoscopic_approach	85716626	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_disc_external_approach	85715305	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_disc_open_approach	85715505	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_disc_percutaneous_approach	85716105	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_disc_percutaneous_endoscopic_approach	85716605	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_joint_external_approach	85715313	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_joint_open_approach	85715513	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_joint_percutaneous_approach	85716113	UNSPSC
Revision_of_drainage_device_in_thoracolumbar_vertebral_joint_percutaneous_endoscopic_approach	85716613	UNSPSC
Revision_of_drainage_device_in_thymus_external_approach	85542405	UNSPSC
Revision_of_drainage_device_in_thymus_open_approach	85542511	UNSPSC
Revision_of_drainage_device_in_thymus_percutaneous_approach	85542605	UNSPSC
Revision_of_drainage_device_in_thymus_percutaneous_endoscopic_approach	85542705	UNSPSC
Revision_of_drainage_device_in_thyroid_gland_external_approach	85622202	UNSPSC
Revision_of_drainage_device_in_thyroid_gland_open_approach	85622302	UNSPSC
Revision_of_drainage_device_in_thyroid_gland_percutaneous_approach	85622402	UNSPSC
Revision_of_drainage_device_in_thyroid_gland_percutaneous_endoscopic_approach	85622502	UNSPSC
Revision_of_drainage_device_in_toe_nail_external_approach	85631216	UNSPSC
Revision_of_drainage_device_in_trachea_external_approach	85571608	UNSPSC
Revision_of_drainage_device_in_trachea_open_approach	85571708	UNSPSC
Revision_of_drainage_device_in_trachea_percutaneous_approach	85572108	UNSPSC
Revision_of_drainage_device_in_trachea_percutaneous_endoscopic_approach	85572408	UNSPSC
Revision_of_drainage_device_in_trachea_via_natural_or_artificial_opening	85571016	UNSPSC
Revision_of_drainage_device_in_trachea_via_natural_or_artificial_opening_endoscopic	85571008	UNSPSC
Revision_of_drainage_device_in_tracheobronchial_tree_external_approach	85571616	UNSPSC
Revision_of_drainage_device_in_tracheobronchial_tree_open_approach	85571716	UNSPSC
Revision_of_drainage_device_in_tracheobronchial_tree_percutaneous_approach	85572116	UNSPSC
Revision_of_drainage_device_in_tracheobronchial_tree_percutaneous_endoscopic_approach	85572416	UNSPSC
Revision_of_drainage_device_in_tracheobronchial_tree_via_natural_or_artificial_opening	85571032	UNSPSC
Revision_of_drainage_device_in_tracheobronchial_tree_via_natural_or_artificial_opening_endoscopic	85571024	UNSPSC
Revision_of_drainage_device_in_trunk_subcutaneous_tissue_and_fascia_external_approach	85641013	UNSPSC
Revision_of_drainage_device_in_trunk_subcutaneous_tissue_and_fascia_open_approach	85641125	UNSPSC
Revision_of_drainage_device_in_trunk_subcutaneous_tissue_and_fascia_percutaneous_approach	85641425	UNSPSC
Revision_of_drainage_device_in_upper_artery_external_approach	85503509	UNSPSC
Revision_of_drainage_device_in_upper_artery_open_approach	85503609	UNSPSC
Revision_of_drainage_device_in_upper_artery_percutaneous_approach	85503709	UNSPSC
Revision_of_drainage_device_in_upper_artery_percutaneous_endoscopic_approach	85503809	UNSPSC
Revision_of_drainage_device_in_upper_back_external_approach	85762814	UNSPSC
Revision_of_drainage_device_in_upper_back_open_approach	85762914	UNSPSC
Revision_of_drainage_device_in_upper_back_percutaneous_approach	85763014	UNSPSC
Revision_of_drainage_device_in_upper_back_percutaneous_endoscopic_approach	85763114	UNSPSC
Revision_of_drainage_device_in_upper_bone_external_approach	85691002	UNSPSC
Revision_of_drainage_device_in_upper_bone_open_approach	85691102	UNSPSC
Revision_of_drainage_device_in_upper_bone_percutaneous_approach	85691202	UNSPSC
Revision_of_drainage_device_in_upper_bone_percutaneous_endoscopic_approach	85691302	UNSPSC
Revision_of_drainage_device_in_upper_bursa_and_ligament_external_approach	85672804	UNSPSC
Revision_of_drainage_device_in_upper_bursa_and_ligament_open_approach	85672906	UNSPSC
Revision_of_drainage_device_in_upper_bursa_and_ligament_percutaneous_approach	85673004	UNSPSC
Revision_of_drainage_device_in_upper_bursa_and_ligament_percutaneous_endoscopic_approach	85673106	UNSPSC
Revision_of_drainage_device_in_upper_extremity_subcutaneous_tissue_and_fascia_external_approach	85641620	UNSPSC
Revision_of_drainage_device_in_upper_extremity_subcutaneous_tissue_and_fascia_open_approach	85641756	UNSPSC
Revision_of_drainage_device_in_upper_extremity_subcutaneous_tissue_and_fascia_percutaneous_approach	85642156	UNSPSC
Revision_of_drainage_device_in_upper_intestinal_tract_external_approach	85593709	UNSPSC
Revision_of_drainage_device_in_upper_intestinal_tract_open_approach	85593816	UNSPSC
Revision_of_drainage_device_in_upper_intestinal_tract_percutaneous_approach	85594109	UNSPSC
Revision_of_drainage_device_in_upper_intestinal_tract_percutaneous_endoscopic_approach	85594313	UNSPSC
Revision_of_drainage_device_in_upper_intestinal_tract_via_natural_or_artificial_opening	85594624	UNSPSC
Revision_of_drainage_device_in_upper_intestinal_tract_via_natural_or_artificial_opening_endoscopic	85594615	UNSPSC
Revision_of_drainage_device_in_upper_jaw_external_approach	85763821	UNSPSC
Revision_of_drainage_device_in_upper_jaw_open_approach	85764021	UNSPSC
Revision_of_drainage_device_in_upper_jaw_percutaneous_approach	85764321	UNSPSC
Revision_of_drainage_device_in_upper_jaw_percutaneous_endoscopic_approach	85764621	UNSPSC
Revision_of_drainage_device_in_upper_muscle_external_approach	85651010	UNSPSC
Revision_of_drainage_device_in_upper_muscle_open_approach	85651132	UNSPSC
Revision_of_drainage_device_in_upper_muscle_percutaneous_approach	85651310	UNSPSC
Revision_of_drainage_device_in_upper_muscle_percutaneous_endoscopic_approach	85651432	UNSPSC
Revision_of_drainage_device_in_upper_tendon_external_approach	85662952	UNSPSC
Revision_of_drainage_device_in_upper_tendon_open_approach	85662968	UNSPSC
Revision_of_drainage_device_in_upper_tendon_percutaneous_approach	85663008	UNSPSC
Revision_of_drainage_device_in_upper_tendon_percutaneous_endoscopic_approach	85663108	UNSPSC
Revision_of_drainage_device_in_upper_vein_external_approach	85522708	UNSPSC
Revision_of_drainage_device_in_upper_vein_open_approach	85522808	UNSPSC
Revision_of_drainage_device_in_upper_vein_percutaneous_approach	85522908	UNSPSC
Revision_of_drainage_device_in_upper_vein_percutaneous_endoscopic_approach	85523008	UNSPSC
Revision_of_drainage_device_in_ureter_external_approach	85732409	UNSPSC
Revision_of_drainage_device_in_ureter_open_approach	85732515	UNSPSC
Revision_of_drainage_device_in_ureter_percutaneous_approach	85733309	UNSPSC
Revision_of_drainage_device_in_ureter_percutaneous_endoscopic_approach	85733509	UNSPSC
Revision_of_drainage_device_in_ureter_via_natural_or_artificial_opening	85732018	UNSPSC
Revision_of_drainage_device_in_ureter_via_natural_or_artificial_opening_endoscopic	85732009	UNSPSC
Revision_of_drainage_device_in_urethra_external_approach	85731309	UNSPSC
Revision_of_drainage_device_in_urethra_open_approach	85731409	UNSPSC
Revision_of_drainage_device_in_urethra_percutaneous_approach	85731609	UNSPSC
Revision_of_drainage_device_in_urethra_percutaneous_endoscopic_approach	85731809	UNSPSC
Revision_of_drainage_device_in_urethra_via_natural_or_artificial_opening	85731018	UNSPSC
Revision_of_drainage_device_in_urethra_via_natural_or_artificial_opening_endoscopic	85731009	UNSPSC
Revision_of_drainage_device_in_uterus_and_cervix_external_approach	85742008	UNSPSC
Revision_of_drainage_device_in_uterus_and_cervix_open_approach	85742109	UNSPSC
Revision_of_drainage_device_in_uterus_and_cervix_percutaneous_approach	85742309	UNSPSC
Revision_of_drainage_device_in_uterus_and_cervix_percutaneous_endoscopic_approach	85742510	UNSPSC
Revision_of_drainage_device_in_uterus_and_cervix_via_natural_or_artificial_opening	85741718	UNSPSC
Revision_of_drainage_device_in_uterus_and_cervix_via_natural_or_artificial_opening_endoscopic	85741709	UNSPSC
Revision_of_drainage_device_in_vagina_and_cul-de-sac_external_approach	85742906	UNSPSC
Revision_of_drainage_device_in_vagina_and_cul-de-sac_open_approach	85743007	UNSPSC
Revision_of_drainage_device_in_vagina_and_cul-de-sac_percutaneous_approach	85743107	UNSPSC
Revision_of_drainage_device_in_vagina_and_cul-de-sac_percutaneous_endoscopic_approach	85743207	UNSPSC
Revision_of_drainage_device_in_vagina_and_cul-de-sac_via_natural_or_artificial_opening	85742714	UNSPSC
Revision_of_drainage_device_in_vagina_and_cul-de-sac_via_natural_or_artificial_opening_endoscopic	85742707	UNSPSC
Revision_of_drainage_device_in_vas_deferens_external_approach	85752107	UNSPSC
Revision_of_drainage_device_in_vas_deferens_open_approach	85752207	UNSPSC
Revision_of_drainage_device_in_vas_deferens_percutaneous_approach	85752507	UNSPSC
Revision_of_drainage_device_in_vas_deferens_percutaneous_endoscopic_approach	85752607	UNSPSC
Revision_of_drainage_device_in_vas_deferens_via_natural_or_artificial_opening	85752014	UNSPSC
Revision_of_drainage_device_in_vas_deferens_via_natural_or_artificial_opening_endoscopic	85752007	UNSPSC
Revision_of_drainage_device_in_vulva_external_approach	85741004	UNSPSC
Revision_of_drainage_device_in_vulva_open_approach	85741104	UNSPSC
Revision_of_external_fixation_device_in_left_ankle_joint_external_approach	85722805	UNSPSC
Revision_of_external_fixation_device_in_left_ankle_joint_open_approach	85723005	UNSPSC
Revision_of_external_fixation_device_in_left_ankle_joint_percutaneous_approach	85723705	UNSPSC
Revision_of_external_fixation_device_in_left_ankle_joint_percutaneous_endoscopic_approach	85724005	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_external_approach	85695304	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_joint_external_approach	85712953	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_joint_open_approach	85713153	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_joint_percutaneous_approach	85713653	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_joint_percutaneous_endoscopic_approach	85714153	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_open_approach	85695404	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_percutaneous_approach	85695504	UNSPSC
Revision_of_external_fixation_device_in_left_carpal_percutaneous_endoscopic_approach	85695604	UNSPSC
Revision_of_external_fixation_device_in_left_elbow_joint_external_approach	85711821	UNSPSC
Revision_of_external_fixation_device_in_left_elbow_joint_open_approach	85712021	UNSPSC
Revision_of_external_fixation_device_in_left_elbow_joint_percutaneous_approach	85712321	UNSPSC
Revision_of_external_fixation_device_in_left_elbow_joint_percutaneous_endoscopic_approach	85712621	UNSPSC
Revision_of_external_fixation_device_in_left_femoral_shaft_external_approach	85702934	UNSPSC
Revision_of_external_fixation_device_in_left_femoral_shaft_open_approach	85703034	UNSPSC
Revision_of_external_fixation_device_in_left_femoral_shaft_percutaneous_approach	85703534	UNSPSC
Revision_of_external_fixation_device_in_left_femoral_shaft_percutaneous_endoscopic_approach	85704034	UNSPSC
Revision_of_external_fixation_device_in_left_fibula_external_approach	85702904	UNSPSC
Revision_of_external_fixation_device_in_left_fibula_open_approach	85703004	UNSPSC
Revision_of_external_fixation_device_in_left_fibula_percutaneous_approach	85703504	UNSPSC
Revision_of_external_fixation_device_in_left_fibula_percutaneous_endoscopic_approach	85704004	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalangeal_joint_external_approach	85712905	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalangeal_joint_open_approach	85713105	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalangeal_joint_percutaneous_approach	85713605	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalangeal_joint_percutaneous_endoscopic_approach	85714105	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalanx_external_approach	85694504	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalanx_open_approach	85694604	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalanx_percutaneous_approach	85694904	UNSPSC
Revision_of_external_fixation_device_in_left_finger_phalanx_percutaneous_endoscopic_approach	85695104	UNSPSC
Revision_of_external_fixation_device_in_left_hip_joint_external_approach	85722837	UNSPSC
Revision_of_external_fixation_device_in_left_hip_joint_open_approach	85723041	UNSPSC
Revision_of_external_fixation_device_in_left_hip_joint_percutaneous_approach	85723737	UNSPSC
Revision_of_external_fixation_device_in_left_hip_joint_percutaneous_endoscopic_approach	85724037	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_head_external_approach	85692934	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_head_open_approach	85693034	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_head_percutaneous_approach	85693534	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_head_percutaneous_endoscopic_approach	85694034	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_shaft_external_approach	85692924	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_shaft_open_approach	85693024	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_shaft_percutaneous_approach	85693524	UNSPSC
Revision_of_external_fixation_device_in_left_humeral_shaft_percutaneous_endoscopic_approach	85694024	UNSPSC
Revision_of_external_fixation_device_in_left_knee_joint_external_approach	85722821	UNSPSC
Revision_of_external_fixation_device_in_left_knee_joint_open_approach	85723022	UNSPSC
Revision_of_external_fixation_device_in_left_knee_joint_percutaneous_approach	85723721	UNSPSC
Revision_of_external_fixation_device_in_left_knee_joint_percutaneous_endoscopic_approach	85724021	UNSPSC
Revision_of_external_fixation_device_in_left_lower_femur_external_approach	85702924	UNSPSC
Revision_of_external_fixation_device_in_left_lower_femur_open_approach	85703024	UNSPSC
Revision_of_external_fixation_device_in_left_lower_femur_percutaneous_approach	85703524	UNSPSC
Revision_of_external_fixation_device_in_left_lower_femur_percutaneous_endoscopic_approach	85704024	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpal_external_approach	85694524	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpal_open_approach	85694624	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpal_percutaneous_approach	85694924	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpal_percutaneous_endoscopic_approach	85695124	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpocarpal_joint_external_approach	85712937	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpocarpal_joint_open_approach	85713137	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpocarpal_joint_percutaneous_approach	85713637	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpocarpal_joint_percutaneous_endoscopic_approach	85714137	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpophalangeal_joint_external_approach	85712921	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpophalangeal_joint_open_approach	85713121	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpophalangeal_joint_percutaneous_approach	85713621	UNSPSC
Revision_of_external_fixation_device_in_left_metacarpophalangeal_joint_percutaneous_endoscopic_approach	85714121	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal_external_approach	85702504	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal_open_approach	85702604	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal_percutaneous_approach	85702704	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal_percutaneous_endoscopic_approach	85702804	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-phalangeal_joint_external_approach	85721121	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-phalangeal_joint_open_approach	85721321	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-phalangeal_joint_percutaneous_approach	85721821	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-phalangeal_joint_percutaneous_endoscopic_approach	85722321	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-tarsal_joint_external_approach	85721137	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-tarsal_joint_open_approach	85721337	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-tarsal_joint_percutaneous_approach	85721837	UNSPSC
Revision_of_external_fixation_device_in_left_metatarsal-tarsal_joint_percutaneous_endoscopic_approach	85722337	UNSPSC
Revision_of_external_fixation_device_in_left_patella_external_approach	85704504	UNSPSC
Revision_of_external_fixation_device_in_left_patella_open_approach	85704604	UNSPSC
Revision_of_external_fixation_device_in_left_patella_percutaneous_approach	85704704	UNSPSC
Revision_of_external_fixation_device_in_left_patella_percutaneous_endoscopic_approach	85704804	UNSPSC
Revision_of_external_fixation_device_in_left_pelvic_bone_external_approach	85701012	UNSPSC
Revision_of_external_fixation_device_in_left_pelvic_bone_open_approach	85701112	UNSPSC
