url	ns	type	id	code	name	description	soc_code	career_cluster_id	subcluster_id
	graph.org.ai	SOC_CareerCluster_Mapping					43-3051	management-entrepreneurship	management-entrepreneurship/entrepreneurship-small-business
	graph.org.ai	SOC_CareerCluster_Mapping					43-3051	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-3061	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					43-3071	financial-services	financial-services/accounting
	graph.org.ai	SOC_CareerCluster_Mapping					43-3099	financial-services	financial-services/financial-strategy-investments
	graph.org.ai	SOC_CareerCluster_Mapping					43-4011	financial-services	financial-services/financial-strategy-investments
	graph.org.ai	SOC_CareerCluster_Mapping					43-4021	financial-services	financial-services/financial-strategy-investments
	graph.org.ai	SOC_CareerCluster_Mapping					43-4031	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-4041	financial-services	financial-services/banking-credit
	graph.org.ai	SOC_CareerCluster_Mapping					43-4051	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					43-4061	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-4071	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-4081	hospitality-events-tourism	hospitality-events-tourism/accommodations
	graph.org.ai	SOC_CareerCluster_Mapping					43-4111	healthcare-human-services	healthcare-human-services/community-social-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-4121	education	education/learner-support-community-engagement
	graph.org.ai	SOC_CareerCluster_Mapping					43-4131	financial-services	financial-services/banking-credit
	graph.org.ai	SOC_CareerCluster_Mapping					43-4141	financial-services	financial-services/banking-credit
	graph.org.ai	SOC_CareerCluster_Mapping					43-4151	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-4161	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-4171	hospitality-events-tourism	hospitality-events-tourism/accommodations
	graph.org.ai	SOC_CareerCluster_Mapping					43-4181	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					43-4199	education	education/learner-support-community-engagement
	graph.org.ai	SOC_CareerCluster_Mapping					43-4199	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-5011	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					43-5011	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					43-5021	supply-chain-transportation	supply-chain-transportation/planning-logistics
	graph.org.ai	SOC_CareerCluster_Mapping					43-5031	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					43-5032	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					43-5041	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-5051	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-5052	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-5053	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					43-5061	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					43-5071	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					43-5111	advanced-manufacturing	advanced-manufacturing/safety-quality-assurance
	graph.org.ai	SOC_CareerCluster_Mapping					43-6011	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-6012	public-service-safety	public-service-safety/judicial-systems
	graph.org.ai	SOC_CareerCluster_Mapping					43-6013	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					43-6014	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9021	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					43-9021	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9022	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9031	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9041	financial-services	financial-services/insurance
	graph.org.ai	SOC_CareerCluster_Mapping					43-9051	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9061	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9071	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-9081	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					43-9111	financial-services	financial-services/accounting
	graph.org.ai	SOC_CareerCluster_Mapping					43-9199	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					45-1011	agriculture	agriculture/agribusiness
	graph.org.ai	SOC_CareerCluster_Mapping					45-1011	agriculture	agriculture/food-science-processing
	graph.org.ai	SOC_CareerCluster_Mapping					45-1011	agriculture	agriculture/water-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-1011	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-1011	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-1011	energy-natural-resources	energy-natural-resources/ecological-research-development
	graph.org.ai	SOC_CareerCluster_Mapping					45-2011	agriculture	agriculture/food-science-processing
	graph.org.ai	SOC_CareerCluster_Mapping					45-2021	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-2041	agriculture	agriculture/agricultural-technology-automation
	graph.org.ai	SOC_CareerCluster_Mapping					45-2091	agriculture	agriculture/agricultural-technology-automation
	graph.org.ai	SOC_CareerCluster_Mapping					45-2092	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-2093	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-2093	agriculture	agriculture/water-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-2099	agriculture	agriculture/agricultural-technology-automation
	graph.org.ai	SOC_CareerCluster_Mapping					45-3031	agriculture	agriculture/water-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-4011	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-4021	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-4022	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-4022	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					45-4023	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					45-4029	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					47-1011	construction	construction/construction-planning-development
	graph.org.ai	SOC_CareerCluster_Mapping					47-1011	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-1011	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-1011	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					47-2011	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2021	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2022	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2031	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2041	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2042	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2043	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2044	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2051	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2053	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2061	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2071	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-2072	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-2073	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-2081	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2082	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2111	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2121	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2131	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2132	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2141	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2142	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2151	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2152	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2161	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2171	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2181	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2211	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2221	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2231	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-2231	energy-natural-resources	energy-natural-resources/clean-alternative-energy
	graph.org.ai	SOC_CareerCluster_Mapping					47-2231	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					47-3011	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-3012	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-3013	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-3014	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-3015	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-3016	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-3019	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-4011	construction	construction/construction-planning-development
	graph.org.ai	SOC_CareerCluster_Mapping					47-4011	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					47-4021	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-4031	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-4041	advanced-manufacturing	advanced-manufacturing/safety-quality-assurance
	graph.org.ai	SOC_CareerCluster_Mapping					47-4041	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					47-4051	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-4051	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					47-4061	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					47-4071	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					47-4090	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					47-5011	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5012	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5013	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5022	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-5022	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5023	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-5023	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5032	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-5032	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5041	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-5041	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5043	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5044	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5049	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-5049	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5051	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5071	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5081	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					47-5099	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					47-5099	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	construction	construction/construction-planning-development
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	energy-natural-resources	energy-natural-resources/clean-alternative-energy
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					49-1011	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-2011	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-2011	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					49-2021	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-2022	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-2091	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					49-2092	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-2092	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					49-2092	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-2093	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-2094	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-2094	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					49-2095	advanced-manufacturing	advanced-manufacturing/robotics
	graph.org.ai	SOC_CareerCluster_Mapping					49-2095	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-2096	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-2097	arts-entertainment-design	arts-entertainment-design/lighting-sound-technology
	graph.org.ai	SOC_CareerCluster_Mapping					49-2098	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-3011	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3021	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3022	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3023	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3031	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3041	agriculture	agriculture/agricultural-technology-automation
	graph.org.ai	SOC_CareerCluster_Mapping					49-3041	agriculture	agriculture/water-systems
	graph.org.ai	SOC_CareerCluster_Mapping					49-3042	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-3042	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					49-3043	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3051	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3052	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3053	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-3091	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3092	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-3093	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-9011	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9012	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9021	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9031	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9041	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-9041	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					49-9043	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					49-9044	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9045	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9051	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-9052	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-9061	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					49-9062	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-9063	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					49-9064	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					49-9069	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					49-9069	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					49-9071	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9081	energy-natural-resources	energy-natural-resources/clean-alternative-energy
	graph.org.ai	SOC_CareerCluster_Mapping					49-9081	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					49-9091	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					49-9092	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					49-9094	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9095	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					49-9096	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					49-9097	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					49-9098	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					49-9099	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					49-9099	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					49-9099	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					49-9099	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-1011	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-2011	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					51-2021	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					51-2028	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-2031	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-2041	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					51-2041	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-2051	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-2061	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					51-2090	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-3011	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					51-3021	agriculture	agriculture/food-science-processing
	graph.org.ai	SOC_CareerCluster_Mapping					51-3022	agriculture	agriculture/food-science-processing
	graph.org.ai	SOC_CareerCluster_Mapping					51-3023	agriculture	agriculture/food-science-processing
	graph.org.ai	SOC_CareerCluster_Mapping					51-3091	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-3092	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-3093	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-3099	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-3099	agriculture	agriculture/food-science-processing
	graph.org.ai	SOC_CareerCluster_Mapping					51-4021	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4022	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4023	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4031	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4032	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4033	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4034	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4035	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4041	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-4041	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4051	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4052	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4061	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4062	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4071	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4072	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4081	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4111	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-4121	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4121	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-4122	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-4191	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4192	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4193	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4194	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-4199	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-5111	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-5111	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					51-5112	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-5112	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					51-5113	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6011	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6021	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6031	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6041	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6042	advanced-manufacturing	advanced-manufacturing/production-automation
