serviceId	standard	standardCode
DrainageOfRightAxillaryLymphaticPercutaneousApproach	UNSPSC	85543133
DrainageOfRightAxillaryLymphaticWithDrainageDevicePercutaneousApproach	UNSPSC	85543134
DrainageOfLeftUpperExtremityLymphaticPercutaneousApproach	UNSPSC	85543135
DrainageOfLeftUpperExtremityLymphaticWithDrainageDevicePercutaneousApproach	UNSPSC	85543136
DrainageOfRightUpperExtremityLymphaticPercutaneousApproach	UNSPSC	85543137
DrainageOfRightUpperExtremityLymphaticWithDrainageDevicePercutaneousApproach	UNSPSC	85543138
DrainageOfLeftNeckLymphaticPercutaneousApproach	UNSPSC	85543139
DrainageOfLeftNeckLymphaticWithDrainageDevicePercutaneousApproach	UNSPSC	85543140
DrainageOfRightNeckLymphaticPercutaneousApproach	UNSPSC	85543141
DrainageOfRightNeckLymphaticWithDrainageDevicePercutaneousApproach	UNSPSC	85543142
DrainageOfHeadLymphaticPercutaneousApproach	UNSPSC	85543143
DrainageOfHeadLymphaticWithDrainageDevicePercutaneousApproach	UNSPSC	85543144
DestructionOfAorticLymphaticPercutaneousApproach	UNSPSC	85543145
DestructionOfLeftInternalMammaryLymphaticPercutaneousApproach	UNSPSC	85543146
DestructionOfRightInternalMammaryLymphaticPercutaneousApproach	UNSPSC	85543147
DestructionOfThoraxLymphaticPercutaneousApproach	UNSPSC	85543148
DestructionOfLeftAxillaryLymphaticPercutaneousApproach	UNSPSC	85543149
DestructionOfRightAxillaryLymphaticPercutaneousApproach	UNSPSC	85543150
DestructionOfLeftUpperExtremityLymphaticPercutaneousApproach	UNSPSC	85543151
DestructionOfRightUpperExtremityLymphaticPercutaneousApproach	UNSPSC	85543152
DestructionOfLeftNeckLymphaticPercutaneousApproach	UNSPSC	85543153
DestructionOfRightNeckLymphaticPercutaneousApproach	UNSPSC	85543154
DestructionOfHeadLymphaticPercutaneousApproach	UNSPSC	85543155
RestrictionOfAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543201
RestrictionOfAorticLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543202
RestrictionOfAorticLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543203
RestrictionOfLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543204
RestrictionOfLeftInternalMammaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543205
RestrictionOfLeftInternalMammaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543206
RestrictionOfRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543207
RestrictionOfRightInternalMammaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543208
RestrictionOfRightInternalMammaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543209
RestrictionOfThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543210
RestrictionOfThoraxLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543211
RestrictionOfThoraxLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543212
RestrictionOfLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543213
RestrictionOfLeftAxillaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543214
RestrictionOfLeftAxillaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543215
RestrictionOfRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543216
RestrictionOfRightAxillaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543217
RestrictionOfRightAxillaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543218
RestrictionOfLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543219
RestrictionOfLeftUpperExtremityLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543220
RestrictionOfLeftUpperExtremityLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543221
RestrictionOfRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543222
RestrictionOfRightUpperExtremityLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543223
RestrictionOfRightUpperExtremityLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543224
RestrictionOfLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543225
RestrictionOfLeftNeckLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543226
RestrictionOfLeftNeckLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543227
RestrictionOfRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543228
RestrictionOfRightNeckLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543229
RestrictionOfRightNeckLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543230
RestrictionOfHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543231
RestrictionOfHeadLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543232
RestrictionOfHeadLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543233
SupplementAorticLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543234
SupplementAorticLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543235
SupplementAorticLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543236
SupplementLeftInternalMammaryLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543237
SupplementLeftInternalMammaryLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543238
SupplementLeftInternalMammaryLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543239
SupplementRightInternalMammaryLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543240
SupplementRightInternalMammaryLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543241
SupplementRightInternalMammaryLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543242
SupplementThoraxLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543243
SupplementThoraxLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543244
SupplementThoraxLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543245
SupplementLeftAxillaryLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543246
SupplementLeftAxillaryLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543247
SupplementLeftAxillaryLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543248
SupplementRightAxillaryLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543249
SupplementRightAxillaryLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543250
SupplementRightAxillaryLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543251
SupplementLeftUpperExtremityLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543252
SupplementLeftUpperExtremityLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543253
SupplementLeftUpperExtremityLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543254
SupplementRightUpperExtremityLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543255
SupplementRightUpperExtremityLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543256
SupplementRightUpperExtremityLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543257
SupplementLeftNeckLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543258
SupplementLeftNeckLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543259
SupplementLeftNeckLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543260
SupplementRightNeckLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543261
SupplementRightNeckLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543262
SupplementRightNeckLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543263
SupplementHeadLymphaticWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543264
SupplementHeadLymphaticWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543265
SupplementHeadLymphaticWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85543266
ResectionOfAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543301
ResectionOfLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543302
ResectionOfRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543303
ResectionOfThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543304
ResectionOfLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543305
ResectionOfRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543306
ResectionOfLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543307
ResectionOfRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543308
ResectionOfLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543309
ResectionOfRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543310
ResectionOfHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543311
RepairAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543312
RepairLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543313
RepairRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543314
RepairThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543315
RepairLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543316
RepairRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543317
RepairLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543318
RepairRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543319
RepairLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543320
RepairRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543321
RepairHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543322
ReleaseAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543323
ReleaseLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543324
ReleaseRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543325
ReleaseThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543326
ReleaseLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543327
ReleaseRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543328
ReleaseLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543329
ReleaseRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543330
ReleaseLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543331
ReleaseRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543332
ReleaseHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543333
OcclusionOfAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543334
OcclusionOfAorticLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543335
OcclusionOfAorticLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543336
OcclusionOfLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543337
OcclusionOfLeftInternalMammaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543338
OcclusionOfLeftInternalMammaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543339
OcclusionOfRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543340
OcclusionOfRightInternalMammaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543341
OcclusionOfRightInternalMammaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543342
OcclusionOfThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543343
OcclusionOfThoraxLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543344
OcclusionOfThoraxLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543345
OcclusionOfLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543346
OcclusionOfLeftAxillaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543347
OcclusionOfLeftAxillaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543348
OcclusionOfRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543349
OcclusionOfRightAxillaryLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543350
OcclusionOfRightAxillaryLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543351
OcclusionOfLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543352
OcclusionOfLeftUpperExtremityLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543353
OcclusionOfLeftUpperExtremityLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543354
OcclusionOfRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543355
OcclusionOfRightUpperExtremityLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543356
OcclusionOfRightUpperExtremityLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543357
OcclusionOfLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543358
OcclusionOfLeftNeckLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543359
OcclusionOfLeftNeckLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543360
OcclusionOfRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543361
OcclusionOfRightNeckLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543362
OcclusionOfRightNeckLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543363
OcclusionOfHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543364
OcclusionOfHeadLymphaticWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543365
OcclusionOfHeadLymphaticWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85543366
ExtirpationOfMatterFromAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543401
ExtirpationOfMatterFromLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543402
ExtirpationOfMatterFromRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543403
ExtirpationOfMatterFromThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543404
ExtirpationOfMatterFromLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543405
ExtirpationOfMatterFromRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543406
ExtirpationOfMatterFromLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543407
ExtirpationOfMatterFromRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543408
ExtirpationOfMatterFromLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543409
ExtirpationOfMatterFromRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543410
ExtirpationOfMatterFromHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543411
ExcisionOfAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543412
ExcisionOfLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543413
ExcisionOfRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543414
ExcisionOfThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543415
ExcisionOfLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543416
ExcisionOfRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543417
ExcisionOfLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543418
ExcisionOfRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543419
ExcisionOfLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543420
ExcisionOfRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543421
ExcisionOfHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543422
DrainageOfAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543423
DrainageOfAorticLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543424
DrainageOfLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543425
DrainageOfLeftInternalMammaryLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543426
DrainageOfRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543427
DrainageOfRightInternalMammaryLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543428
DrainageOfThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543429
DrainageOfThoraxLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543430
DrainageOfLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543431
DrainageOfLeftAxillaryLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543432
DrainageOfRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543433
DrainageOfRightAxillaryLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543434
DrainageOfLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543435
DrainageOfLeftUpperExtremityLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543436
DrainageOfRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543437
DrainageOfRightUpperExtremityLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543438
DrainageOfLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543439
DrainageOfLeftNeckLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543440
DrainageOfRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543441
DrainageOfRightNeckLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543442
DrainageOfHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543443
DrainageOfHeadLymphaticWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85543444
DestructionOfAorticLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543445
DestructionOfLeftInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543446
DestructionOfRightInternalMammaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543447
DestructionOfThoraxLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543448
DestructionOfLeftAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543449
DestructionOfRightAxillaryLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543450
DestructionOfLeftUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543451
DestructionOfRightUpperExtremityLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543452
DestructionOfLeftNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543453
DestructionOfRightNeckLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543454
DestructionOfHeadLymphaticPercutaneousEndoscopicApproach	UNSPSC	85543455
ReplacementOfLeftConjunctivaWithNonautologousTissueSubstituteExternalApproach	UNSPSC	85551001
ReplacementOfLeftConjunctivaWithSyntheticSubstituteExternalApproach	UNSPSC	85551002
ReplacementOfLeftConjunctivaWithAutologousTissueSubstituteExternalApproach	UNSPSC	85551003
ReplacementOfRightConjunctivaWithNonautologousTissueSubstituteExternalApproach	UNSPSC	85551004
ReplacementOfRightConjunctivaWithSyntheticSubstituteExternalApproach	UNSPSC	85551005
ReplacementOfRightConjunctivaWithAutologousTissueSubstituteExternalApproach	UNSPSC	85551006
RepairLeftConjunctivaExternalApproach	UNSPSC	85551007
RepairRightConjunctivaExternalApproach	UNSPSC	85551008
ReleaseLeftConjunctivaExternalApproach	UNSPSC	85551009
ReleaseRightConjunctivaExternalApproach	UNSPSC	85551010
ExtirpationOfMatterFromLeftConjunctivaExternalApproach	UNSPSC	85551011
ExtirpationOfMatterFromRightConjunctivaExternalApproach	UNSPSC	85551012
ExtirpationOfMatterFromLeftIrisExternalApproach	UNSPSC	85551013
ExtirpationOfMatterFromRightIrisExternalApproach	UNSPSC	85551014
ExtirpationOfMatterFromLeftAnteriorChamberExternalApproach	UNSPSC	85551015
ExtirpationOfMatterFromRightAnteriorChamberExternalApproach	UNSPSC	85551016
ExcisionOfLeftConjunctivaExternalApproach	UNSPSC	85551017
ExcisionOfRightConjunctivaExternalApproach	UNSPSC	85551018
DrainageOfLeftConjunctivaExternalApproach	UNSPSC	85551019
DrainageOfLeftConjunctivaWithDrainageDeviceExternalApproach	UNSPSC	85551020
DrainageOfRightConjunctivaExternalApproach	UNSPSC	85551021
DrainageOfRightConjunctivaWithDrainageDeviceExternalApproach	UNSPSC	85551022
DestructionOfLeftConjunctivaExternalApproach	UNSPSC	85551023
DestructionOfRightConjunctivaExternalApproach	UNSPSC	85551024
RepairLeftAnteriorChamberPercutaneousApproach	UNSPSC	85551101
