ns	from	to	predicate	reverse	commodityTitle	hotTechnology
onet.org.ai	https://onet.org.ai/Occupation/19-204100	https://onet.org.ai/TechnologySkill/19-204100_EnterpriseresourceplanningERPsoftware	usesTechnology	usedByOccupation	43231602	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204100	https://onet.org.ai/TechnologySkill/19-204100_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Developmentenvironmentsoftware	usesTechnology	usedByOccupation	43232402	N
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Operatingsystemsoftware	usesTechnology	usedByOccupation	43233004	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Informationretrievalorsearchsoftware	usesTechnology	usedByOccupation	43232309	N
onet.org.ai	https://onet.org.ai/Occupation/19-204101	https://onet.org.ai/TechnologySkill/19-204101_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Documentmanagementsoftware	usesTechnology	usedByOccupation	43232202	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Graphicsorphotoimagingsoftware	usesTechnology	usedByOccupation	43232102	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Desktoppublishingsoftware	usesTechnology	usedByOccupation	43232112	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_ComputeraideddesignCADsoftware	usesTechnology	usedByOccupation	43232604	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	N
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Mobilelocationbasedservicessoftware	usesTechnology	usedByOccupation	43233511	N
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_EnterpriseresourceplanningERPsoftware	usesTechnology	usedByOccupation	43231602	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_CustomerrelationshipmanagementCRMsoftware	usesTechnology	usedByOccupation	43232303	N
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Projectmanagementsoftware	usesTechnology	usedByOccupation	43231507	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204102	https://onet.org.ai/TechnologySkill/19-204102_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Documentmanagementsoftware	usesTechnology	usedByOccupation	43232202	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Graphicsorphotoimagingsoftware	usesTechnology	usedByOccupation	43232102	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Databasemanagementsystemsoftware	usesTechnology	usedByOccupation	43232304	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Projectmanagementsoftware	usesTechnology	usedByOccupation	43231507	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_ComputeraideddesignCADsoftware	usesTechnology	usedByOccupation	43232604	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Programtestingsoftware	usesTechnology	usedByOccupation	43232406	N
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	N
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_EnterpriseresourceplanningERPsoftware	usesTechnology	usedByOccupation	43231602	N
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Fileversioningsoftware	usesTechnology	usedByOccupation	43232203	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Operatingsystemsoftware	usesTechnology	usedByOccupation	43233004	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Processmappinganddesignsoftware	usesTechnology	usedByOccupation	43231518	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Developmentenvironmentsoftware	usesTechnology	usedByOccupation	43232402	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Salesandmarketingsoftware	usesTechnology	usedByOccupation	43231514	N
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_CustomerrelationshipmanagementCRMsoftware	usesTechnology	usedByOccupation	43232303	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Cloudbasedmanagementsoftware	usesTechnology	usedByOccupation	43232806	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204103	https://onet.org.ai/TechnologySkill/19-204103_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Graphicsorphotoimagingsoftware	usesTechnology	usedByOccupation	43232102	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Documentmanagementsoftware	usesTechnology	usedByOccupation	43232202	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_ComputeraideddesignCADsoftware	usesTechnology	usedByOccupation	43232604	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Dataconversionsoftware	usesTechnology	usedByOccupation	43233402	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Mapcreationsoftware	usesTechnology	usedByOccupation	43233506	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Fileversioningsoftware	usesTechnology	usedByOccupation	43232203	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Webplatformdevelopmentsoftware	usesTechnology	usedByOccupation	43232408	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Projectmanagementsoftware	usesTechnology	usedByOccupation	43231507	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/TechnologySkill/19-204200_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_ComputeraideddesignCADsoftware	usesTechnology	usedByOccupation	43232604	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Graphicsorphotoimagingsoftware	usesTechnology	usedByOccupation	43232102	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Presentationsoftware	usesTechnology	usedByOccupation	43232106	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Developmentenvironmentsoftware	usesTechnology	usedByOccupation	43232402	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Categorizationorclassificationsoftware	usesTechnology	usedByOccupation	43232301	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Mapcreationsoftware	usesTechnology	usedByOccupation	43233506	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Webplatformdevelopmentsoftware	usesTechnology	usedByOccupation	43232408	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Operatingsystemsoftware	usesTechnology	usedByOccupation	43233004	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Compliancesoftware	usesTechnology	usedByOccupation	43232606	N
onet.org.ai	https://onet.org.ai/Occupation/19-204300	https://onet.org.ai/TechnologySkill/19-204300_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Graphicsorphotoimagingsoftware	usesTechnology	usedByOccupation	43232102	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Chartingsoftware	usesTechnology	usedByOccupation	43232105	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Projectmanagementsoftware	usesTechnology	usedByOccupation	43231507	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Databasemanagementsystemsoftware	usesTechnology	usedByOccupation	43232304	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Storagenetworkingsoftware	usesTechnology	usedByOccupation	43232907	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Cloudbasedmanagementsoftware	usesTechnology	usedByOccupation	43232806	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Expertsystemsoftware	usesTechnology	usedByOccupation	43231511	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Applicationserversoftware	usesTechnology	usedByOccupation	43232701	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Developmentenvironmentsoftware	usesTechnology	usedByOccupation	43232402	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Aviationgroundsupportsoftware	usesTechnology	usedByOccupation	43232601	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Mapcreationsoftware	usesTechnology	usedByOccupation	43233506	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Operatingsystemsoftware	usesTechnology	usedByOccupation	43233004	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_CustomerrelationshipmanagementCRMsoftware	usesTechnology	usedByOccupation	43232303	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Medicalsoftware	usesTechnology	usedByOccupation	43232610	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Enterpriseapplicationintegrationsoftware	usesTechnology	usedByOccupation	43232403	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Fileversioningsoftware	usesTechnology	usedByOccupation	43232203	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Mobilelocationbasedservicessoftware	usesTechnology	usedByOccupation	43233511	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Webplatformdevelopmentsoftware	usesTechnology	usedByOccupation	43232408	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Computerbasedtrainingsoftware	usesTechnology	usedByOccupation	43232502	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Processmappinganddesignsoftware	usesTechnology	usedByOccupation	43231518	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Objectorienteddatabasemanagementsoftware	usesTechnology	usedByOccupation	43232311	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Configurationmanagementsoftware	usesTechnology	usedByOccupation	43232401	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Programtestingsoftware	usesTechnology	usedByOccupation	43232406	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Businessintelligenceanddataanalysissoftware	usesTechnology	usedByOccupation	43232314	Y
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-209901	https://onet.org.ai/TechnologySkill/19-209901_Videocreationandeditingsoftware	usesTechnology	usedByOccupation	43232103	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Developmentenvironmentsoftware	usesTechnology	usedByOccupation	43232402	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Desktoppublishingsoftware	usesTechnology	usedByOccupation	43232112	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Webpagecreationandeditingsoftware	usesTechnology	usedByOccupation	43232107	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Businessintelligenceanddataanalysissoftware	usesTechnology	usedByOccupation	43232314	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Databasemanagementsystemsoftware	usesTechnology	usedByOccupation	43232304	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Financialanalysissoftware	usesTechnology	usedByOccupation	43231604	N
onet.org.ai	https://onet.org.ai/Occupation/19-301100	https://onet.org.ai/TechnologySkill/19-301100_Operatingsystemsoftware	usesTechnology	usedByOccupation	43233004	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Developmentenvironmentsoftware	usesTechnology	usedByOccupation	43232402	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Geographicinformationsystem	usesTechnology	usedByOccupation	43232510	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Spreadsheetsoftware	usesTechnology	usedByOccupation	43232110	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Officesuitesoftware	usesTechnology	usedByOccupation	43231513	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Electronicmailsoftware	usesTechnology	usedByOccupation	43233501	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Presentationsoftware	usesTechnology	usedByOccupation	43232106	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Wordprocessingsoftware	usesTechnology	usedByOccupation	43232104	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Businessintelligenceanddataanalysissoftware	usesTechnology	usedByOccupation	43232314	Y
onet.org.ai	https://onet.org.ai/Occupation/19-301101	https://onet.org.ai/TechnologySkill/19-301101_Internetbrowsersoftware	usesTechnology	usedByOccupation	43232705	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Expertsystemsoftware	usesTechnology	usedByOccupation	43231511	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Databaseuserinterfaceandquerysoftware	usesTechnology	usedByOccupation	43232306	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Webpagecreationandeditingsoftware	usesTechnology	usedByOccupation	43232107	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Analyticalorscientificsoftware	usesTechnology	usedByOccupation	43232605	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Objectorcomponentorienteddevelopmentsoftware	usesTechnology	usedByOccupation	43232405	Y
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Graphicsorphotoimagingsoftware	usesTechnology	usedByOccupation	43232102	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Interactivevoiceresponsesoftware	usesTechnology	usedByOccupation	43232703	N
onet.org.ai	https://onet.org.ai/Occupation/19-302200	https://onet.org.ai/TechnologySkill/19-302200_Presentationsoftware	usesTechnology	usedByOccupation	43232106	N
