url	ns	type	id	name	description	code	domainIncludes	rangeIncludes	sourceUrl
https://schema.org.ai/activityFrequency	schema.org.ai	Property	activityFrequency	activityFrequency	How often one should engage in the activity.	activityFrequency	ExercisePlan	Text,QuantitativeValue	activityFrequency
https://schema.org.ai/material	schema.org.ai	Property	material	material	A material that something is made from, e.g. leather, wool, cotton, paper.	material	Product,CreativeWork	Text,Product,URL	material
https://schema.org.ai/antagonist	schema.org.ai	Property	antagonist	antagonist	The muscle whose action counteracts the specified muscle.	antagonist	Muscle	Muscle	antagonist
https://schema.org.ai/hostingOrganization	schema.org.ai	Property	hostingOrganization	hostingOrganization	The Organization (airline, travelers' club, retailer, etc.) the membership is made with or which offers the  MemberProgram.	hostingOrganization	MemberProgram,ProgramMembership	Organization	hostingOrganization
https://schema.org.ai/hasTierBenefit	schema.org.ai	Property	hasTierBenefit	hasTierBenefit	A member benefit for a particular tier of a loyalty program.	hasTierBenefit	MemberProgramTier	TierBenefitEnumeration	hasTierBenefit
https://schema.org.ai/molecularWeight	schema.org.ai	Property	molecularWeight	molecularWeight	This is the molecular weight of the entity being described, not of the parent. Units should be included in the form '&lt;Number&gt; &lt;unit&gt;', for example '12 amu' or as '&lt;QuantitativeValue&gt;.	molecularWeight	MolecularEntity	Text,QuantitativeValue	molecularWeight
https://schema.org.ai/regionsAllowed	schema.org.ai	Property	regionsAllowed	regionsAllowed	The regions where the media is allowed. If not specified, then it's assumed to be allowed everywhere. Specify the countries in [ISO 3166 format](http://en.wikipedia.org/wiki/ISO_3166).	regionsAllowed	MediaObject	Place	regionsAllowed
https://schema.org.ai/publicAccess	schema.org.ai	Property	publicAccess	publicAccess	A flag to signal that the [[Place]] is open to public visitors.  If this property is omitted there is no assumed default boolean value.	publicAccess	Place	Boolean	publicAccess
https://schema.org.ai/securityClearanceRequirement	schema.org.ai	Property	securityClearanceRequirement	securityClearanceRequirement	A description of any security clearance requirements of the job.	securityClearanceRequirement	JobPosting	URL,Text	securityClearanceRequirement
https://schema.org.ai/utterances	schema.org.ai	Property	utterances	utterances	Text of an utterances (spoken words, lyrics etc.) that occurs at a certain section of a media object, represented as a [[HyperTocEntry]].	utterances	HyperTocEntry	Text	utterances
https://schema.org.ai/legislationPassedBy	schema.org.ai	Property	legislationPassedBy	legislationPassedBy	The person or organization that originally passed or made the law: typically parliament (for primary legislation) or government (for secondary legislation). This indicates the "legal author" of the law, as opposed to its physical author.	legislationPassedBy	Legislation	Person,Organization	legislationPassedBy
https://schema.org.ai/passengerSequenceNumber	schema.org.ai	Property	passengerSequenceNumber	passengerSequenceNumber	The passenger's sequence number as assigned by the airline.	passengerSequenceNumber	FlightReservation	Text	passengerSequenceNumber
https://schema.org.ai/seatRow	schema.org.ai	Property	seatRow	seatRow	The row location of the reserved seat (e.g., B).	seatRow	Seat	Text	seatRow
https://schema.org.ai/jobStartDate	schema.org.ai	Property	jobStartDate	jobStartDate	The date on which a successful applicant for this job would be expected to start work. Choose a specific date in the future or use the jobImmediateStart property to indicate the position is to be filled as soon as possible.	jobStartDate	JobPosting	Date,Text	jobStartDate
https://schema.org.ai/maximumEnrollment	schema.org.ai	Property	maximumEnrollment	maximumEnrollment	The maximum number of students who may be enrolled in the program.	maximumEnrollment	EducationalOccupationalProgram	Integer	maximumEnrollment
https://schema.org.ai/cvdFacilityCounty	schema.org.ai	Property	cvdFacilityCounty	cvdFacilityCounty	Name of the County of the NHSN facility that this data record applies to. Use [[cvdFacilityId]] to identify the facility. To provide other details, [[healthcareReportingData]] can be used on a [[Hospital]] entry.	cvdFacilityCounty	CDCPMDRecord	Text	cvdFacilityCounty
https://schema.org.ai/nutrition	schema.org.ai	Property	nutrition	nutrition	Nutrition information about the recipe or menu item.	nutrition	Recipe,MenuItem	NutritionInformation	nutrition
https://schema.org.ai/recordLabel	schema.org.ai	Property	recordLabel	recordLabel	The label that issued the release.	recordLabel	MusicRelease	Organization	recordLabel
https://schema.org.ai/departureBoatTerminal	schema.org.ai	Property	departureBoatTerminal	departureBoatTerminal	The terminal or port from which the boat departs.	departureBoatTerminal	BoatTrip	BoatTerminal	departureBoatTerminal
https://schema.org.ai/pickupLocation	schema.org.ai	Property	pickupLocation	pickupLocation	Where a taxi will pick up a passenger or a rental car can be picked up.	pickupLocation	TaxiReservation,RentalCarReservation	Place	pickupLocation
https://schema.org.ai/geoCovers	schema.org.ai	Property	geoCovers	geoCovers	Represents a relationship between two geometries (or the places they represent), relating a covering geometry to a covered geometry. "Every point of b is a point of (the interior or boundary of) a". As defined in [DE-9IM](https://en.wikipedia.org/wiki/DE-9IM).	geoCovers	Place,GeospatialGeometry	Place,GeospatialGeometry	geoCovers
https://schema.org.ai/menu	schema.org.ai	Property	menu	menu	Either the actual menu as a structured representation, as text, or a URL of the menu.	menu	FoodEstablishment	Menu,Text,URL	menu
https://schema.org.ai/paymentStatus	schema.org.ai	Property	paymentStatus	paymentStatus	The status of payment; whether the invoice has been paid or not.	paymentStatus	Invoice	Text,PaymentStatusType	paymentStatus
https://schema.org.ai/correctionsPolicy	schema.org.ai	Property	correctionsPolicy	correctionsPolicy	For an [[Organization]] (e.g. [[NewsMediaOrganization]]), a statement describing (in news media, the newsroom’s) disclosure and correction policy for errors.	correctionsPolicy	NewsMediaOrganization,Organization	URL,CreativeWork	correctionsPolicy
https://schema.org.ai/quest	schema.org.ai	Property	quest	quest	The task that a player-controlled character, or group of characters may complete in order to gain a reward.	quest	Game,VideoGameSeries	Thing	quest
https://schema.org.ai/availableAtOrFrom	schema.org.ai	Property	availableAtOrFrom	availableAtOrFrom	The place(s) from which the offer can be obtained (e.g. store locations).	availableAtOrFrom	Demand,Offer	Place	availableAtOrFrom
https://schema.org.ai/algorithm	schema.org.ai	Property	algorithm	algorithm	The algorithm or rules to follow to compute the score.	algorithm	MedicalRiskScore	Text	algorithm
https://schema.org.ai/encodingType	schema.org.ai	Property	encodingType	encodingType	The supported encoding type(s) for an EntryPoint request.	encodingType	EntryPoint	Text	encodingType
https://schema.org.ai/cookingMethod	schema.org.ai	Property	cookingMethod	cookingMethod	The method of cooking, such as Frying, Steaming, ...	cookingMethod	Recipe	Text	cookingMethod
https://schema.org.ai/hasPart	schema.org.ai	Property	hasPart	hasPart	Indicates an item or CreativeWork that is part of this item, or CreativeWork (in some sense).	hasPart	CreativeWork	CreativeWork	hasPart
https://schema.org.ai/studySubject	schema.org.ai	Property	studySubject	studySubject	A subject of the study, i.e. one of the medical conditions, therapies, devices, drugs, etc. investigated by the study.	studySubject	MedicalStudy	MedicalEntity	studySubject
https://schema.org.ai/tool	schema.org.ai	Property	tool	tool	A sub property of instrument. An object used (but not consumed) when performing instructions or a direction.	tool	HowTo,HowToDirection	Text,HowToTool	tool
https://schema.org.ai/applicationSuite	schema.org.ai	Property	applicationSuite	applicationSuite	The name of the application suite to which the application belongs (e.g. Excel belongs to Office).	applicationSuite	SoftwareApplication	Text	applicationSuite
https://schema.org.ai/recipeYield	schema.org.ai	Property	recipeYield	recipeYield	The quantity produced by the recipe (for example, number of people served, number of servings, etc).	recipeYield	Recipe	Text,QuantitativeValue	recipeYield
https://schema.org.ai/normalRange	schema.org.ai	Property	normalRange	normalRange	Range of acceptable values for a typical patient, when applicable.	normalRange	MedicalTest	MedicalEnumeration,Text	normalRange
https://schema.org.ai/leiCode	schema.org.ai	Property	leiCode	leiCode	An organization identifier that uniquely identifies a legal entity as defined in ISO 17442.	leiCode	Organization	Text	leiCode
https://schema.org.ai/propertyID	schema.org.ai	Property	propertyID	propertyID	A commonly used identifier for the characteristic represented by the property, e.g. a manufacturer or a standard code for a property. propertyID can be (1) a prefixed string, mainly meant to be used with standards for product properties; (2) a site-specific, non-prefixed string (e.g. the primary key of the property or the vendor-specific ID of the property), or (3) a URL indicating the type of the property, either pointing to an external vocabulary, or a Web resource that describes the property (e.g. a glossary entry). Standards bodies should promote a standard prefix for the identifiers of properties from their standards.	propertyID	PropertyValue	URL,Text	propertyID
https://schema.org.ai/videoFormat	schema.org.ai	Property	videoFormat	videoFormat	The type of screening or video broadcast used (e.g. IMAX, 3D, SD, HD, etc.).	videoFormat	BroadcastEvent,BroadcastService,ScreeningEvent	Text	videoFormat
https://schema.org.ai/byMonthDay	schema.org.ai	Property	byMonthDay	byMonthDay	Defines the day(s) of the month on which a recurring [[Event]] takes place. Specified as an [[Integer]] between 1-31.	byMonthDay	Schedule	Integer	byMonthDay
https://schema.org.ai/editor	schema.org.ai	Property	editor	editor	Specifies the Person who edited the CreativeWork.	editor	CreativeWork	Person	editor
https://schema.org.ai/suggestedAnswer	schema.org.ai	Property	suggestedAnswer	suggestedAnswer	An answer (possibly one of several, possibly incorrect) to a Question, e.g. on a Question/Answer site.	suggestedAnswer	Question	Answer,ItemList	suggestedAnswer
https://schema.org.ai/publication	schema.org.ai	Property	publication	publication	A publication event associated with the item.	publication	CreativeWork	PublicationEvent	publication
https://schema.org.ai/accessibilityHazard	schema.org.ai	Property	accessibilityHazard	accessibilityHazard	A characteristic of the described resource that is physiologically dangerous to some users. Related to WCAG 2.0 guideline 2.3. Values should be drawn from the [approved vocabulary](https://www.w3.org/2021/a11y-discov-vocab/latest/#accessibilityHazard-vocabulary).	accessibilityHazard	CreativeWork	Text	accessibilityHazard
https://schema.org.ai/cvdCollectionDate	schema.org.ai	Property	cvdCollectionDate	cvdCollectionDate	collectiondate - Date for which patient counts are reported.	cvdCollectionDate	CDCPMDRecord	Text,DateTime	cvdCollectionDate
https://schema.org.ai/specialOpeningHoursSpecification	schema.org.ai	Property	specialOpeningHoursSpecification	specialOpeningHoursSpecification	The special opening hours of a certain place.\n\nUse this to explicitly override general opening hours brought in scope by [[openingHoursSpecification]] or [[openingHours]].       	specialOpeningHoursSpecification	Place	OpeningHoursSpecification	specialOpeningHoursSpecification
https://schema.org.ai/foundingLocation	schema.org.ai	Property	foundingLocation	foundingLocation	The place where the Organization was founded.	foundingLocation	Organization	Place	foundingLocation
https://schema.org.ai/sportsEvent	schema.org.ai	Property	sportsEvent	sportsEvent	A sub property of location. The sports event where this action occurred.	sportsEvent	ExerciseAction	SportsEvent	sportsEvent
