id	code	name	description	parent
ElectricPowerEngineeringWorks	62331	Electric power engineering works	This class comprises electric power engineering works.	623
CommunicationsNetworks	62341	Communications networks	This class comprises communications networks.	623
WaterworksEngineeringWorks	62351	Waterworks engineering works	This class comprises waterworks engineering works.	623
SewageEngineeringWorks	62352	Sewage engineering works	This class comprises sewage engineering works.	623
MiningEngineeringWorks	62361	Mining engineering works	This class comprises mining engineering works such as structures (except buildings), tailing disposal systems and settling ponds.	623
OtherCivilEngineeringWorks	62362	Other civil engineering works	This class comprises other civil engineering works.	623
IndustrialIntellectualProperty	63111	Industrial intellectual property	This class comprises industrial intellectual property, such as patents and industrial designs, produced on own account for sale with all-attendant rights.	631
SoftwareOriginals	63211	Software originals	This class comprises software originals produced on own account for sale with all-attendant rights.	632
OriginalsProtectedByCopyrightExceptSoftware	63221	Originals protected by copyright (except software)	This class comprises originals protected by copyrights, except software, produced on own account for sale with all-attendant rights.	632
OilAndGasExploration	64111	Oil and gas exploration	This class comprises certain services used in the search for, discovery and initial delimitation of previously unknown pools of oil or gas, or of unproven areas or deeper zones of known pools.	641
MineralExploration	64121	Mineral exploration	This class comprises certain services used in the search for, discovery and initial delimitation of previously unknown mineral deposits or the re-evaluation of sub-marginal or neglected mineral deposits.	641
ResearchAndExperimentalDevelopmentalServicesInNaturalSciences	64231	Research and experimental developmental services in natural sciences	This class comprises research and experimental development services in natural sciences. Natural sciences refers to scientific disciplines concerned with understanding, exploring or developing the natural world. Research services consist of systematic investigation carried by means of experiment or analysis to achieve a scientific or technological advance such as acquiring new knowledge of the underlying foundation of phenomena and observable facts. Experimental development services consist of new or substantially improved goods, services, systems, methods or processes.	642
ResearchAndExperimentalDevelopmentalServicesInEngineeringAndTechnology	64232	Research and experimental developmental services in engineering and technology	This class comprises research and experimental development services in engineering and technology. Engineering and technology refers to scientific disciplines concerned with understanding, exploring or developing the natural world. Research services consist of systematic investigation carried by means of experiment or analysis to achieve a scientific or technological advance such as acquiring new knowledge of the underlying foundation of phenomena and observable facts. Experimental development services consist of new or substantially improved goods, services, systems, methods or processes.	642
ResearchAndExperimentalDevelopmentalServicesInMedicalAndHealthSciences	64233	Research and experimental developmental services in medical and health sciences	This class comprises research and experimental development services in medical and health sciences. Medical and health sciences refers to scientific disciplines concerned with understanding, exploring or developing the natural world. Research services consist of systematic investigation carried by means of experiment or analysis to achieve a scientific or technological advance such as acquiring new knowledge of the underlying foundation of phenomena and observable facts. Experimental development services consist of new or substantially improved goods, services, systems, methods or processes.	642
ResearchAndExperimentalDevelopmentalServicesInAgriculturalAndVeterinarySciences	64234	Research and experimental developmental services in agricultural and veterinary sciences	This class comprises research and experimental development services in agricultural and veterinary sciences. Agricultural and veterinary sciences refers to scientific disciplines concerned with understanding, exploring or developing the natural world. Research services consist of systematic investigation carried by means of experiment or analysis to achieve a scientific or technological advance such as acquiring new knowledge of the underlying foundation of phenomena and observable facts. Experimental development services consist of new or substantially improved goods, services, systems, methods or processes.	642
ResearchAndExperimentalDevelopmentalServicesInSocialSciences	64241	Research and experimental developmental services in social sciences	This class comprises research and experimental development services in social sciences. Social sciences refers to disciplines concerned with the study of human actions and conditions and the social, economic and institutional mechanisms affecting humans. Research services consist of systematic investigation carried by means of experiment or analysis to achieve a scientific or technological advance such as acquiring new knowledge of the underlying foundation of phenomena and observable facts. Experimental development services consist of new or substantially improved goods, services, systems, methods or processes.	642
ResearchAndExperimentalDevelopmentalServicesInHumanitiesAndTheArts	64242	Research and experimental developmental services in humanities and the arts	This class comprises research and experimental development services in humanities and the arts. Humanities and the arts refers to disciplines concerned with the study of human actions and conditions and the social, economic and institutional mechanisms affecting humans. Research services consist of systematic investigation carried by means of experiment or analysis to achieve a scientific or technological advance such as acquiring new knowledge of the underlying foundation of phenomena and observable facts. Experimental development services consist of new or substantially improved goods, services, systems, methods or processes.	642
CustomSoftwareDesignAndDevelopmentServices	64311	Custom software design and development services	This class comprises software specifically designed and developed for an individual customer, and customization of existing software to meet the specific needs of the customer.	643
LicensingOfRightsForCommercialUseOfNonFinancialIntangibleAssetsExceptProductsProtectedByCopyright	65111	Licensing of rights for commercial use of non-financial intangible assets (except products protected by copyright)	This class comprises licences for the use of non-financial intangible assets, except assets protected by copyrights, to generate revenues.	651
SupportServicesForCropProduction	66111	Support services for crop production	This class comprises support services for crop production, for field crop farms, orchards, groves, greenhouses and nurseries.	661
SupportServicesForAnimalProductionHuntingAndFishing	66112	Support services for animal production, hunting and fishing	This class comprises support services for animal production, hunting and fishing.	661
SupportServicesForForestry	66113	Support services for forestry	This class comprises support services related to forestry.	661
CustomWorkServicesForForestry	66114	Custom work services for forestry	This class comprises felling timber for a fee or commission.	661
SupportServicesForOilAndGasExtractionExceptOilAndGasExploration	67111	Support services for oil and gas extraction (except oil and gas exploration)	This class comprises support services for oil and gas extraction, except oil and gas exploration.	671
SupportServicesForMiningAndQuarryingExceptMineralExploration	67112	Support services for mining and quarrying (except mineral exploration)	This class comprises the construction and set-up of facilities and infrastructure to develop a mine site from the exploration phase to production, and to support the operation of mines and quarries.	671
ConstructionServices	67211	Construction services	This class comprises construction services for buildings and engineering works.	672
FabricWeavingAndFinishingServices	68111	Fabric weaving and finishing services	This class comprises fabric weaving and finishing services on a fee or commission basis, using raw materials owned by the client.	681
PrintingSupportServices	68121	Printing support services	This class comprises support services to commercial printers such as binding, and pre-press and post-press printing, on a fee or commission basis, using raw materials owned by the client; and engraving (printing) and platemaking on a fee or commission basis.	681
ContractPrintingServices	68122	Contract printing services	This class comprises printing services on a fee or commission basis.	681
CoatingEngravingHeatTreatingAndSimilarMetalProcessingServices	68131	Coating, engraving, heat treating and similar metal processing services	This class comprises coating, engraving, heat treating and similar metal processing services on a fee or commission basis, using raw materials owned by the client.	681
CustomManufacturingServicesExceptPrintingFinishingOfTextilesAndMetals	68141	Custom manufacturing services (except printing, finishing of textiles and metals)	This class comprises custom manufacturing services, except printing and finishing of textiles and metals, on a fee or commission basis, using raw materials owned by the client.	681
AdvertisingSpaceInPrintedNewspapers	71111	Advertising space in printed newspapers	This class comprises provision of advertising space in printed newspapers.	711
AdvertisingSpaceInPrintedPeriodicalsAndInOtherPrintedPublications	71112	Advertising space in printed periodicals and in other printed publications	This class comprises provision of advertising space in printed periodicals and in other printed publications.	711
AdvertisingAirTimeOnRadio	71121	Advertising air time on radio	This class comprises provision of air time on conventional radio stations, as well as on satellite, cable and other pay radio stations, to advertisers for the placement of advertising messages.	711
AdvertisingAirTimeOnTelevision	71122	Advertising air time on television	This class comprises provision of air time on conventional television channels, as well as on specialty and pay television channels, to advertisers for the placement of advertising messages.	711
InternetAdvertising	71131	Internet advertising	This class comprises provision of space for advertising messages distributed over the Internet. Covers the provision of space for banner ads, buttons, text links, interstitials, rich media previews, streaming audio and video ads.	711
ExclusiveAdvertisingRightsEndorsementsAndDisplayAdvertising	71211	Exclusive advertising rights, endorsements, and display advertising	This class comprises exclusive advertising rights and endorsement services; and advertising space on billboards, transit and other displays.	712
AdvertisingIntermediaryServices	71221	Advertising intermediary services	This class comprises services of intermediaries in the buying and selling of advertising space and time, more specifically the services of acquiring advertising space or time from media owners, for sale to advertisers or advertising agencies; and services of intermediaries in selling advertising space or time in various media for a fee or commission paid by the media outlet.	712
DirectAdvertisingServices	71231	Direct advertising services	This class comprises advertising and marketing services that communicate directly with the consumers, without using time or space in media outlets such as newspaper or television. It covers advertising and marketing campaigns communicated by direct mail, door-to-door delivery, distribution of samples in public places, use of advertising specialties, product demonstrations and display lettering. This class also covers full service direct mail advertisement and full service direct advertising.	712
FullAdvertisingCampaignsAdvertisingCreativeAndPublicRelationsServices	71241	Full advertising campaigns, advertising creative and public relations services	This class comprises full-service advertising campaigns; advertising creative services; public relations services; and advertising services n.e.c.	712
AudioRecordingServicesAndCopyrightAdministration	72111	Audio recording services and copyright administration	This class comprises studio and live sound recording services, support services for sound recording, and copyright administration services.	721
MovieTelevisionProgramAndVideoProductionPostProductionAndEditingServices	72121	Movie, television program and video production, post-production and editing services	This class comprises contract production of audiovisual works; pre-production, production and post-production services for audiovisual works; motion picture film laboratory services; duplication and copying services for audiovisual works. Covers support services for the live production of audiovisual works.	721
LicensingOfRightsForCommercialUseOfLiteraryWorksExceptSoftwareAndArtisticWorks	72211	Licensing of rights for commercial use of literary works (except software) and artistic works	This class comprises licences for the use of literary works, except software, and artistic works to generate revenues.	722
LicensingOfRightsForCommercialUseOfMusicalWorksAndSoundRecordings	72212	Licensing of rights for commercial use of musical works and sound recordings	This class comprises licences for the use of musical works and sound recordings to generate revenues.	722
LicensingOfRightsForCommercialUseOfDramaticWorksAndOtherCopyrightedPropertyN.e.c.	72213	Licensing of rights for commercial use of dramatic works, and other copyrighted property n.e.c.	This class comprises licences for the use of dramatic works, and other copyrighted property n.e.c. to generate revenues.	722
SportingEventMediaRights	72221	Sporting event media rights	This class comprises the right to broadcast a sporting event on traditional electronic media and other media rights related to sporting events.	722
FeesForTheDistributionOfTelevisionAndRadioProgramChannelsAffiliationPayments	72231	Fees for the distribution of television and radio program channels (affiliation payments)	This class comprises the right (affiliation payments) for the distribution of a television or audio channel to end users.	722
WholesaleTelecommunicationsServicesCarrierServices	72331	Wholesale telecommunications services (carrier services)	This class comprises fixed wholesale telecommunications and Internet access services, and mobile wholesale telecommunications.	723
RetailTelecommunicationServices	72332	Retail telecommunication services	This class comprises fixed retail telecommunications and Internet access services, and mobile retail telecommunications.	723
BroadcastingAndOnlineGamesDistributionServices	72341	Broadcasting and online games distribution services	This class comprises broadcast distribution services of audiovisual and audio works such as television programs, films, videos, sound recordings, via cable, satellite, Internet and other fixed and mobile distribution streams. Also covers distribution services for online games, except gambling, and installation services for connections to broadcasting distribution networks.	723
DataProcessingHostingAndRelatedServices	75111	Data processing, hosting, and related services	This class comprises services such as website hosting, application provisioning, business process management, infrastructure provisioning, network management, and information and document transformation.	751
OtherInformationServices	75121	Other information services	This class comprises other information services.	751
FinancialSystemRegulatoryServices	76111	Financial system regulatory services	This class comprises services provided by central banks, other government agencies, and self-regulatory bodies (such as stock exchanges) to regulate financial systems and markets, and the participants in those systems and markets.	761
AccountAndCashManagementProducts	76121	Account and cash management products	This class comprises money management services, provided to customers by means of deposit accounts, such as chequing, savings and time accounts, and specialized cash management services that enable businesses to handle cash, transfer monies, and in general make and receive payments.	761
Loans	76131	Loans	This class comprises loans that represent the direct lending of funds under legal contract, either unsecured or secured by the assets being financed or by other assets, but without the exchange or the use of securities as collateral.	761
CreditFinancingExceptLoans	76141	Credit financing (except loans)	This class comprises credit card services; factoring; financial leasing; and sales financing.	761
OtherCreditFinancingProducts	76151	Other credit financing products	This class comprises financing services related to trading and dealing in securities which generally involve the use of securities as collateral or as the lent instrument, as well as other credit financing products, n.e.c.	761
InvestmentProducts	76161	Investment products	This class comprises securities origination products; brokering and dealing of financial instruments; and brokerage correspondent products.	761
PersonalTrustAndFinancialPlanningServices	76171	Personal trust and financial planning services	This class comprises trust services and financial planning and investment management services intended for private individuals.	761
TrustAndFinancialPlanningServicesForBusinessesInstitutionsAndGovernment	76172	Trust and financial planning services for businesses, institutions, and government	This class comprises trust services and financial planning and investment management services for businesses, institutions (except unincorporated), and governments.	761
ProductsSupportingFinancialServices	76181	Products supporting financial services	This class comprises management of financial market and clearing products; automated clearing house products; and other products supporting financial services.	761
PensionAndAnnuityProducts	76211	Pension and annuity products	This class comprises underwriting services of plans which provide income payments at regular intervals to individuals or members of groups. Plans may require a single contribution or a series of contributions; may be compulsory or optional; may have nominal benefits determined in advance or dependent on the market value of aspects supporting the plan; and, if related to employment, may or may not be portable with a change in employment. The duration of the period during which benefits are paid may be fixed in terms of a minimum or maximum; there may or may not be survivors' benefits.	762
LifeInsuranceProducts	76212	Life insurance products	This class comprises underwriting services of insurance policies which provide for the payment of claims to beneficiaries contingent upon the death of the insured individual or upon the maturation of the policy. Policies may provide pure protection or may also contain a savings component. Policies may cover individuals or members of groups.	762
HealthAndAccidentInsuranceProducts	76311	Health and accident insurance products	This class comprises underwriting services for health and accident insurance policies.	763
VehicleInsuranceProducts	76312	Vehicle insurance products	This class comprises underwriting property and casualty insurance policies related to the operation of personal or commercial vehicles. These policies provide financial protection against the loss or damage to property, or personal injury.	763
PropertyInsuranceProductsExceptVehicle	76313	Property insurance products (except vehicle)	This class comprises underwriting property insurance policies, except those related to the operation of vehicles. These policies provide financial protection against the loss or damage to property.	763
OtherNonLifeInsuranceProducts	76314	Other non-life insurance products	This class comprises surety bonds and related products; other liability insurance products; and other direct insurance products.	763
ReinsuranceProducts	76321	Reinsurance products	This class comprises providing reinsurance services to spread the risk of direct underwriting services and retrocession contracts (the reinsurance of reinsurance).	763
InsuranceBrokerageAndOtherServicesRelatedToInsurance	76331	Insurance brokerage and other services related to insurance	This class comprises insurance brokerage and agency services; claims adjustment services; insurance consulting services; and other services related to insurance.	763
ResidentialRents	76411	Residential rents	This class comprises rental of land for residential use; and rental of residential space in buildings or other facilities, for use as principal residence.	764
RoomingAndBoardingServices	76412	Rooming and boarding services	This class comprises rental or leasing of space for use as the principal residence of a tenant in rooming and boarding houses. May include additional services, such as housekeeping, meal and laundry services.	764
NonResidentialRents	76421	Non-residential rents	This class comprises rental of land, of buildings or other structures, and of space within buildings and other facilities, for non-residential uses.	764
RealEstateBrokerageAndOtherServicesRelatedToRealEstate	76432	Real estate brokerage and other services related to real estate	This class comprises brokerage services for the sale or rental of real estate; real estate consulting, appraisal and listing services; property management services; and services provided by real estate agencies to their real estate associates.	764
LegalServices	77111	Legal services	This class comprises legal services concerning criminal and non-criminal law as well as legal support services.	771
AccountingTaxPreparationBookkeepingAndPayrollServices	77121	Accounting, tax preparation, bookkeeping and payroll services	This class comprises auditing and other assurance services; tax preparation and representation services; and bookkeeping, financial statement compilation, and payroll services.	771
ArchitecturalServices	77211	Architectural services	This class comprises architectural services, including the provision of architectural designs, plans and studies; advisory services; construction documents; construction contract administration; landscape architecture services; and urban planning services.	772
EngineeringServices	77221	Engineering services	This class comprises the design of buildings, industrial structures, civil works, transportation works, power generation and transmission works, machinery, and other works, in order that they implement scientific principles efficiently and safely. The product is presented in the form of designs, plans, studies and advisory services.	772
ServicesRelatedToArchitectureAndEngineeringExceptSurveyingAndMapping	77231	Services related to architecture and engineering (except surveying and mapping)	This class comprises drafting services; building inspection services; testing laboratory services; and project management services.	772
SurveyingAndMappingServices	77241	Surveying and mapping services	This class comprises the acquisition, processing and interpretation of information about the earth's subsurface, surface and water bodies, presented in the form of data, maps, orthophotos and charts.	772
SpecializedDesignServices	77311	Specialized design services	This class comprises interior design services; interior decorating services; industrial design services; graphic design services; and fashion, jewellery and footwear design services, and other design services n.e.c.	773
ComputerSystemsDesignAndRelatedServicesExceptSoftwareDevelopment	77411	Computer systems design and related services (except software development)	This class comprises computer network design and development services; computer systems design, development and integration services; information technology (IT) technical consulting services; and information technology (IT) technical support services.	774
ManagementConsultingServices	77511	Management consulting services	This class comprises providing advice and guidance on management issues, such as strategic and organizational planning, finance, human resources, marketing and production.	775
EnvironmentalConsultingServices	77512	Environmental consulting services	This class comprises the provision of information, advice, and guidance to clients concerning the preservation of air, water and soil quality; natural resource development; waste management; pollution control; and other environmental issues.	775
OtherEconomicScientificAndTechnicalConsultingServices	77513	Other economic, scientific and technical consulting services	This class comprises economic consulting services; soil management, crop and animal production consulting services; occupational health and safety consulting services; heritage consulting services; and other scientific and technical consulting services, n.e.c.	775
PhotographicServices	77611	Photographic services	This class comprises the provision of photography services, being the taking and production of still photographs and video recordings of individuals, groups, scenes or objects. May take place in a studio or in locations such as school auditoriums. Covers still photographs and video recordings, both chemistry-based and digital.	776
VeterinaryServices	77612	Veterinary services	This class comprises prevention, diagnosis, treatment, and health care management services for animals.	776
OtherProfessionalScientificAndTechnicalServices	77613	Other professional, scientific and technical services	This class comprises professional, scientific and technical services, n.e.c.	776
OfficeAdministrativeServices	78111	Office administrative services	This class comprises providing a range of office administrative services to another establishment. At least some of the services are provided on the premises of that establishment. The services that may be provided include billing, record keeping, personnel, secretarial, mail room, and other administrative activities.	781
EmploymentServices	78112	Employment services	This class comprises permanent placement; contract staffing; temporary staffing; temporary staffing to permanent placement; long-term staffing (payrolling) and co-employment services; onsite management of temporary help; online job listing services; executive/retained search; and other employment services.	781
BusinessSupportServices	78113	Business support services	This class comprises document processing services, and contract publishing services for others; mailroom services, mailbox rentals and mail-presorting services; telemarketing and call support services; debt collection and recovery services; seizure and civil execution services; credit rating services; fundraising organization services; and other business support services.	781
SecurityAndInvestigationServices	78121	Security and investigation services	This class comprises investigation services to provide information about people, events or documents for use in legal proceedings, pre-employment verification, or domestic matters, or for other uses, as well as services to protect people and property provided by the private sector.	781
CleaningServicesForBuildingsAndDwellings	78122	Cleaning services for buildings and dwellings	This class comprises cleaning services for residential dwellings and non-residential buildings.	781
OtherServicesForBuildingsAndDwellings	78123	Other services for buildings and dwellings	This class comprises pest extermination and control services, and landscaping services for residential dwellings and non-residential buildings.	781
FacilitiesAndOtherSupportServices	78124	Facilities and other support services	This class comprises facilities management support services; and other support services.	781
WaterDeliveredByWaterWorksAndIrrigationSystems	78211	Water delivered by water works and irrigation systems	This class comprises water delivered by water works and irrigation systems.	782
SewageAndDirtyWaterDisposalAndCleaningServices	78221	Sewage and dirty water disposal and cleaning services	This class comprises sewage and dirty water disposal and cleaning services.	782
WasteManagementAndRemediationServices	78231	Waste management and remediation services	This class comprises non-hazardous waste management services; hazardous waste management services; and remediation services.	782
PhysicianServices	81111	Physician services	This class comprises physician services.	811
OtherHealthPractitionerServicesExceptPhysicianAndDentalServices	81112	Other health practitioner services (except physician and dental services)	This class comprises other health practitioner services, except physician and dental services.	811
DentalServices	81121	Dental services	This class comprises dental services.	811
MedicalLaboratoryDiagnosticAndTestingServices	81131	Medical laboratory diagnostic and testing services	This class comprises medical laboratory diagnostic and testing services.	811
HospitalServices	81141	Hospital services	This class comprises hospital services.	811
AmbulanceServices	81151	Ambulance services	This class comprises transportation of individuals by paramedic or higher level medical personnel staffed ambulance services.	811
OtherHealthCareServices	81161	Other health care services	This class comprises health care services, n.e.c.	811
ResidentialAndNursingCareServices	81211	Residential and nursing care services	This class comprises residential care services with or without skilled nursing care, residential care services with independent living and rights to occupancy services.	812
SocialAssistanceServices	81221	Social assistance services	This class comprises social assistance services.	812
ChildDayCareServices	81231	Child day-care services	This class comprises day care services for children.	812
BasicEducationAndSkillsPrograms	82111	Basic education and skills programs	This class comprises pre-primary, elementary and secondary programs and courses providing a formal basic education for children and adults as well as other programs that provide fundamental knowledge and skills needed by individuals to function productively in society.	821
TradeCareerTechnicalAndProfessionalDevelopmentTrainingPrograms	82112	Trade, career, technical and professional development training programs	This class comprises programs and courses designed to train, upgrade or for professional development of individuals in the skilled trades or in entry level vocations, career and technical occupation. Programs are generally less than two years in length.	821
HigherCareerTechnicalAcademicAndAdvancedResearchQualificationPrograms	82113	Higher career, technical, academic and advanced research qualification programs	This class comprises programs and courses in higher technical and theoretical subjects which prepare students for further research or for occupations with high skills requirements. Programs are normally two years or more in length.	821
LeisureAndRecreationalInstructionalPrograms	82121	Leisure and recreational instructional programs	This class comprises programs and courses that focus on the development of an appreciation for and competency in recreational and leisure-related activities. These may result in an award or other form of recognition, but do not qualify for academic credit or career qualifications.	821
EducationalSupportAndSportsCoachingServices	82131	Educational support and sports coaching services	This class comprises services that support educational processes or systems, and students, and sports coaching services.	821
ContractProductionOfLivePerformingArtsPerformancesLiveSportingEventsAndCopyrightedWorks	83111	Contract production of live performing arts performances, live sporting events, and copyrighted works	This class comprises contract production of live performing arts performances, live sporting events, and copyrighted works.	831
SportAndPerformingArtsEventOrganizationServices	83121	Sport and performing arts event organization services	This class comprises planning, organizing, marketing, and managing live sports or performing arts events on behalf of others, including venue owners and performers. This also covers support services for the production of live sports or performing arts events.	831
CareerManagementAndRepresentationServicesOfArtistsAthletesEntertainersAndOtherPublicFigures	83131	Career management and representation services of artists, athletes, entertainers and other public figures	This class comprises acting on behalf of artists, athletes, entertainers, and other public figures in a wide range of activities that enhance the client's career, including negotiating contracts and bookings for performances and public appearances.	831
AdmissionsToLiveSportingEvents	83211	Admissions to live sporting events	This class comprises admissions to attend live sporting events.	832
AdmissionsToLivePerformingArtsPerformances	83221	Admissions to live performing arts performances	This class comprises admissions to live performances of theatrical, musical, dance and other performing artists and companies.	832
AdmissionsToMotionPictureFilmExhibitions	83231	Admissions to motion picture film exhibitions	This class comprises admissions to exhibitions of Canadian and foreign motion picture films in cinemas and other venues, such as film festivals, drive-in theatres, and film clubs.	832
AmusementAndRecreationalServicesExceptLiveEventsAndHeritageInstitutionServices	83241	Amusement and recreational services (except live events and heritage institution services)	This class comprises amusement and recreational services (except admissions to live sporting events, performing arts performances and motion picture film exhibitions, and heritage institution services); amusement park and arcade services; and pleasure craft dockage, launching and utilities services.	832
HeritageInstitutionServices	83251	Heritage institution services	This class comprises admissions to heritage institutions; travelling exhibits; and public programs of heritage institutions.	832
GamblingNetWagers	83311	Gambling (net wagers)	This class comprises lotteries; table wagering games; gambling machine products; racing and sporting event gambling products; and Internet gambling products.	833
PreparedMeals	84111	Prepared meals	This class comprises prepared meals and non-alcoholic beverages.	841
AlcoholicBeveragesForImmediateConsumption	84112	Alcoholic beverages for immediate consumption	This class comprises wine, wine drinks, beer, ale, malt beverages, and drinks containing distilled spirits, prepared and served or dispensed for immediate consumption.	841
RoomOrUnitAccommodationServicesForTravellers	84211	Room or unit accommodation services for travellers	This class comprises temporary accommodation for travellers and others, typically comprising rental of a room with bed.	842
RecreationalVehicleParkAndRecreationalCampServices	84212	Recreational vehicle park and recreational camp services	This class comprises temporary accommodation for travellers and others in recreational vehicle parks and recreational camps.	842
TravelArrangementReservationAndPlanningServices	84311	Travel arrangement, reservation and planning services	This class comprises reservation services for passenger transportation, cruises, lodging, pre-packaged tours and events; event ticket sales and reservation services, and access to global distribution systems; trip planning services; packaged tours; and other travel arrangement and reservation services.	843
HairCareAndAestheticServices	85111	Hair care and aesthetic services	This class comprises hair care services; nail care services; and skin care services.	851
FuneralServices	85121	Funeral services	This class comprises pre-burial services for human remains; cremation of human remains; interment of human remains; graves, plots, and other spaces for human remains; cemetery maintenance services; and packaged funeral services for human remains.	851
LaundryDryCleaningAndRelatedServices	85131	Laundry, dry-cleaning and related services	This class comprises providing laundry, dry-cleaning and related services.	851
ParkingServices	85141	Parking services	This class comprises providing parking space for automobiles, motorcycles and bicycles, both on-street and off-street.	851
OtherPersonalAndPersonalCareServices	85151	Other personal and personal care services	This class comprises pet care services; photo finishing services; hair removal services; tattoo, tanning and other body modification services; weight loss services; non-therapeutic massage services; and other personal services.	851
BabysittingServices	85211	Babysitting services	This class comprises purely custodial care of children, carried out in private residences.	852
PrivateHouseholdServicesExceptBabysitting	85212	Private household services (except babysitting)	This class comprises private household services, except babysitting.	852
LabourOrganizationServices	86111	Labour organization services	This class comprises provision of services by labour unions, bargaining associations and trade unions to members, in exchange for union dues and similar payments. Membership in a labour union confers various rights upon the member, for example relating to election of officers and bargaining, and expresses support for the goals of the labour union.	861
PoliticalOrganizationServices	86121	Political organization services	This class comprises provision of services such as information dissemination, public relations and similar services by political parties.	861
ReligiousOrganizationServices	86131	Religious organization services	This class comprises provision of services by religious organizations, to members, in exchange for membership dues and similar payments.	861
OtherMembershipOrganizationServices	86141	Other membership organization services	This class comprises social advocacy organization services; civic and social organization services; and business, professional and other membership organization services.	861
FederalGovernmentPublicAdministrationServices	87111	Federal government public administration services	This class comprises the federal government services of a governmental nature, such as legislative, judicial, taxation, national defence, public order and safety, immigration, foreign affairs and international assistance services, and the administration of federal programs.	871
ProvincialAndTerritorialPublicAdministrationServices	87121	Provincial and territorial public administration services	This class comprises the services of provincial and territorial governments that are of a governmental nature, such as legislative, judicial, taxation, and public order and safety services, and the administration of provincial or territorial government programs.	871
MunicipalAndOtherLocalPublicAdministrationServices	87131	Municipal and other local public administration services	This class comprises the services provided by municipal and other local governments, such as legislative activities, taxation, public order and safety, and the administration of programs.	871
IndigenousPublicAdministrationServices	87141	Indigenous public administration services	This class comprises the range of services provided by Indigenous governments to their constituents, services that would otherwise be provided by federal, provincial/territorial or municipal levels of governments.	871
InternationalAndOtherExtraTerritorialPublicAdministrationServices	87151	International and other extra-territorial public administration services	This class comprises governmental services provided by foreign governments in Canada.	871
