ns	from	to	predicate	reverse	commodityTitle
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Linemanspliers	usesTool	usedByOccupation	27112106
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Endcutpliers	usesTool	usedByOccupation	27112117
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Ladders	usesTool	usedByOccupation	30191501
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Hacksaw	usesTool	usedByOccupation	27111559
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Saws	usesTool	usedByOccupation	27111508
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Pocketcalculator	usesTool	usedByOccupation	44101807
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Handheldthermometer	usesTool	usedByOccupation	41112213
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Catalyticcombustionanalyzers	usesTool	usedByOccupation	41113102
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Infraredimagers	usesTool	usedByOccupation	41115321
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Inspectionmirror	usesTool	usedByOccupation	27111814
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Powerblowers	usesTool	usedByOccupation	27112701
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Moisturemeters	usesTool	usedByOccupation	41112304
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Multigasmonitors	usesTool	usedByOccupation	41113118
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Needlenosepliers	usesTool	usedByOccupation	27112108
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Remotereadingthermometers	usesTool	usedByOccupation	41112210
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Screwdrivers	usesTool	usedByOccupation	27111701
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Punchesornailsetsordrifts	usesTool	usedByOccupation	27111505
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Circuittester	usesTool	usedByOccupation	41113642
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Rivettools	usesTool	usedByOccupation	27112402
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Aircompressors	usesTool	usedByOccupation	40151601
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Powerstapleguns	usesTool	usedByOccupation	27112711
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Acousticearmuffsordefenders	usesTool	usedByOccupation	46181902
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Respirators	usesTool	usedByOccupation	46182002
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Puttyknives	usesTool	usedByOccupation	27112601
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Ratchets	usesTool	usedByOccupation	27111711
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Digitalcamcordersorvideocameras	usesTool	usedByOccupation	45121516
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Goggles	usesTool	usedByOccupation	46181804
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Scaffolding	usesTool	usedByOccupation	30191502
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Awls	usesTool	usedByOccupation	27112302
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Wirelugcrimpingtool	usesTool	usedByOccupation	27111518
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Wetordrycombinationvacuumcleaners	usesTool	usedByOccupation	47121604
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Sliporgroovejointpliers	usesTool	usedByOccupation	27112113
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Socketsets	usesTool	usedByOccupation	27111703
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Tapemeasures	usesTool	usedByOccupation	27111801
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Nutdrivers	usesTool	usedByOccupation	27111702
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Ohmmeters	usesTool	usedByOccupation	41113631
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Wirebrushes	usesTool	usedByOccupation	27111907
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Strippingtools	usesTool	usedByOccupation	27111510
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Woodchisels	usesTool	usedByOccupation	27111906
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Minivansorvans	usesTool	usedByOccupation	25101505
onet.org.ai	https://onet.org.ai/Occupation/47-409903	https://onet.org.ai/Tool/47-409903_Prybars	usesTool	usedByOccupation	27112502
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Adjustablewrenches	usesTool	usedByOccupation	27111707
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Hoists	usesTool	usedByOccupation	24101602
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Triplebeambalances	usesTool	usedByOccupation	41111512
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Ballpeenhammer	usesTool	usedByOccupation	27111616
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Blowoutpreventers	usesTool	usedByOccupation	20121501
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Drillingcasings	usesTool	usedByOccupation	20111703
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Makeuptongs	usesTool	usedByOccupation	20122833
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Drillrigelevators	usesTool	usedByOccupation	20122811
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Blocksorpulleys	usesTool	usedByOccupation	24101613
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Crownblocks	usesTool	usedByOccupation	20122840
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Liftinghooks	usesTool	usedByOccupation	31162605
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Ladders	usesTool	usedByOccupation	30191501
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Scaffolding	usesTool	usedByOccupation	30191502
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Taglines	usesTool	usedByOccupation	22101707
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Winches	usesTool	usedByOccupation	24101608
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Mudmanifolds	usesTool	usedByOccupation	20122822
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Drillingscreens	usesTool	usedByOccupation	20111704
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Combinationwrenches	usesTool	usedByOccupation	27111713
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Oilcountrythreadprotectors	usesTool	usedByOccupation	20122709
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Drawworks	usesTool	usedByOccupation	20122807
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Oilfieldwateroilcentrifuges	usesTool	usedByOccupation	20142501
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Shaleshakers	usesTool	usedByOccupation	20122838
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Mudtanks	usesTool	usedByOccupation	20122802
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Facialshields	usesTool	usedByOccupation	46181702
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Safetyharnessesorbelts	usesTool	usedByOccupation	46182306
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Forklifts	usesTool	usedByOccupation	24101603
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Lifelinesorlifelineequipment	usesTool	usedByOccupation	46182301
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Specialtywrenches	usesTool	usedByOccupation	27111714
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Jacks	usesTool	usedByOccupation	24101612
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Gasdetectors	usesTool	usedByOccupation	46171613
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Safetyharnesswinders	usesTool	usedByOccupation	46182303
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Viscosimeters	usesTool	usedByOccupation	41103312
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Twowayradios	usesTool	usedByOccupation	43191510
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Mudagitators	usesTool	usedByOccupation	20122801
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Mudcleaningequipment	usesTool	usedByOccupation	20122821
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Muddegassers	usesTool	usedByOccupation	20122839
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Mudmixers	usesTool	usedByOccupation	20122823
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Drillhoses	usesTool	usedByOccupation	40142003
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Mudpumps	usesTool	usedByOccupation	40151508
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Spillkits	usesTool	usedByOccupation	47131905
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Screwdrivers	usesTool	usedByOccupation	27111701
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Pipewrenches	usesTool	usedByOccupation	27111708
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Surfacedataloggingunits	usesTool	usedByOccupation	20122903
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Fireextinguishers	usesTool	usedByOccupation	46191601
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Acousticearmuffsordefenders	usesTool	usedByOccupation	46181902
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Earplugs	usesTool	usedByOccupation	46181905
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Hardhats	usesTool	usedByOccupation	46181701
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Respirators	usesTool	usedByOccupation	46182002
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Safetyglasses	usesTool	usedByOccupation	46181802
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Ratchets	usesTool	usedByOccupation	27111711
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Cclamps	usesTool	usedByOccupation	27112120
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Goggles	usesTool	usedByOccupation	46181804
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Respirationairsupplyingselfcontainedbreathingapparatusoraccessories	usesTool	usedByOccupation	46182004
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Endcutpliers	usesTool	usedByOccupation	27112117
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Sledgehammer	usesTool	usedByOccupation	27111615
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Pneumaticimpactwrenches	usesTool	usedByOccupation	27131501
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Pipehandlingequipment	usesTool	usedByOccupation	20122824
onet.org.ai	https://onet.org.ai/Occupation/47-501100	https://onet.org.ai/Tool/47-501100_Tabletcomputers	usesTool	usedByOccupation	43211509
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Blowoutpreventercontrols	usesTool	usedByOccupation	20121502
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Casingheadspool	usesTool	usedByOccupation	20141014
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Hoists	usesTool	usedByOccupation	24101602
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Cementpumpingunits	usesTool	usedByOccupation	20121109
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Drawworks	usesTool	usedByOccupation	20122807
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Chokemanifolds	usesTool	usedByOccupation	20122204
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Clawhammer	usesTool	usedByOccupation	27111618
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Tubingheadadapter	usesTool	usedByOccupation	20141011
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Downholefishingpoles	usesTool	usedByOccupation	20111618
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Drillingcasings	usesTool	usedByOccupation	20111703
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Makeuptongs	usesTool	usedByOccupation	20122833
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Wellheadproductionchokes	usesTool	usedByOccupation	20141005
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Drillcollars	usesTool	usedByOccupation	20121504
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Wellheadteesorcrosses	usesTool	usedByOccupation	20141015
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Mudmixers	usesTool	usedByOccupation	20122823
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Drillrigrotarytables	usesTool	usedByOccupation	20122829
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Drillswivels	usesTool	usedByOccupation	20122809
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Detonators	usesTool	usedByOccupation	12131702
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Safetyharnessesorbelts	usesTool	usedByOccupation	46182306
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Gasolineengines	usesTool	usedByOccupation	26101503
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Specialtywrenches	usesTool	usedByOccupation	27111714
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Hardhats	usesTool	usedByOccupation	46181701
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Torquewrenches	usesTool	usedByOccupation	27111715
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Taglines	usesTool	usedByOccupation	22101707
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Twowayradios	usesTool	usedByOccupation	43191510
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Flowmeters	usesTool	usedByOccupation	41112501
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Drillpipe	usesTool	usedByOccupation	20121508
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Crownblocks	usesTool	usedByOccupation	20122840
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Blowoutpreventers	usesTool	usedByOccupation	20121501
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Carbonsteelpipespectacleblindflange	usesTool	usedByOccupation	40174401
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Aircompressors	usesTool	usedByOccupation	40151601
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Impactwrenches	usesTool	usedByOccupation	27112713
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Pressureindicators	usesTool	usedByOccupation	41112403
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Safetyglasses	usesTool	usedByOccupation	46181802
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Safetyvests	usesTool	usedByOccupation	46181507
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Dieselengines	usesTool	usedByOccupation	26101504
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Rotarydrills	usesTool	usedByOccupation	20111611
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Electricrotaryconverters	usesTool	usedByOccupation	39121013
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Mudpumps	usesTool	usedByOccupation	40151508
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Pipehandlingequipment	usesTool	usedByOccupation	20122824
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Blocksorpulleys	usesTool	usedByOccupation	24101613
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Derricks	usesTool	usedByOccupation	20111616
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Oilfieldcementingtools	usesTool	usedByOccupation	20121115
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Industrialdrillbits	usesTool	usedByOccupation	20111614
onet.org.ai	https://onet.org.ai/Occupation/47-501200	https://onet.org.ai/Tool/47-501200_Packersortubinganchors	usesTool	usedByOccupation	20111702
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Adjustablewrenches	usesTool	usedByOccupation	27111707
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Plasterormortarmixers	usesTool	usedByOccupation	22101902
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Cementpumpingunits	usesTool	usedByOccupation	20121109
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Lockingpliers	usesTool	usedByOccupation	27112115
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Slicklinechemicalcutters	usesTool	usedByOccupation	20122308
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Clawhammer	usesTool	usedByOccupation	27111618
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Rodpumps	usesTool	usedByOccupation	20142702
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Depthindicators	usesTool	usedByOccupation	41103313
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Dieselengines	usesTool	usedByOccupation	26101504
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Downholefishingpoles	usesTool	usedByOccupation	20111618
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Electricdownholepumps	usesTool	usedByOccupation	20141501
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Welltestingdownholetools	usesTool	usedByOccupation	20122216
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Portabledatainputterminals	usesTool	usedByOccupation	43211715
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Hexkeys	usesTool	usedByOccupation	27111710
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Hoists	usesTool	usedByOccupation	24101602
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Completionhydraulicpumps	usesTool	usedByOccupation	20121413
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Slicklinejetcutters	usesTool	usedByOccupation	20122321
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Mallets	usesTool	usedByOccupation	27111601
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Mudpumps	usesTool	usedByOccupation	40151508
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Screwdrivers	usesTool	usedByOccupation	27111701
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Pipehandlingequipment	usesTool	usedByOccupation	20122824
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Pipewrenches	usesTool	usedByOccupation	27111708
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Powerdrills	usesTool	usedByOccupation	27112703
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Pressurecontrollers	usesTool	usedByOccupation	41112411
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Pressureindicators	usesTool	usedByOccupation	41112403
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Microcontrollers	usesTool	usedByOccupation	32101628
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Acousticearmuffsordefenders	usesTool	usedByOccupation	46181902
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Ratchets	usesTool	usedByOccupation	27111711
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Protectivegloves	usesTool	usedByOccupation	46181504
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Goggles	usesTool	usedByOccupation	46181804
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Slicklineseveringtools	usesTool	usedByOccupation	20122335
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Sonars	usesTool	usedByOccupation	41115501
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Tapemeasures	usesTool	usedByOccupation	27111801
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Straingauges	usesTool	usedByOccupation	41111605
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Levels	usesTool	usedByOccupation	27111802
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Derricks	usesTool	usedByOccupation	20111616
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Utilityknives	usesTool	usedByOccupation	27111503
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Throughtubingperforationguns	usesTool	usedByOccupation	20122114
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Wellheadbeampumps	usesTool	usedByOccupation	20141002
onet.org.ai	https://onet.org.ai/Occupation/47-501300	https://onet.org.ai/Tool/47-501300_Wirecutters	usesTool	usedByOccupation	27111511
onet.org.ai	https://onet.org.ai/Occupation/47-502200	https://onet.org.ai/Tool/47-502200_Adjustablewrenches	usesTool	usedByOccupation	27111707
