id	code	name	familyCode
UpperDigestiveSystemSmallIntestineOpenApproachPartB	85593900	Upper digestive system- small intestine, open approach-part B	85590000
UpperDigestiveSystemSmallIntestineOpenApproachPartC	85594000	Upper digestive system- small intestine, open approach-part C	85590000
UpperDigestiveSystemSmallIntestinePercutaneousApproachPartA	85594100	Upper digestive system- small intestine, percutaneous approach-part A	85590000
UpperDigestiveSystemSmallIntestinePercutaneousApproachPartB	85594200	Upper digestive system- small intestine, percutaneous approach-part B	85590000
UpperDigestiveSystemSmallIntestinePercutaneousEndoscopicApproachPartA	85594300	Upper digestive system- small intestine, percutaneous endoscopic approach-part A	85590000
UpperDigestiveSystemSmallIntestinePercutaneousEndoscopicApproachPartB	85594400	Upper digestive system- small intestine, percutaneous endoscopic approach-part B	85590000
UpperDigestiveSystemSmallIntestinePercutaneousEndoscopicApproachPartC	85594500	Upper digestive system- small intestine, percutaneous endoscopic approach-part C	85590000
UpperDigestiveSystemSmallIntestineNaturalOrArtificialOpeningEndoscopicPartA	85594600	Upper digestive system- small intestine, natural or artificial opening endoscopic-part A	85590000
UpperDigestiveSystemSmallIntestineNaturalOrArtificialOpeningEndoscopicPartB	85594700	Upper digestive system- small intestine, natural or artificial opening endoscopic-part B	85590000
UpperDigestiveSystemSmallIntestineNaturalOrArtificialOpeningEndoscopicPartC	85594800	Upper digestive system- small intestine, natural or artificial opening endoscopic-part C	85590000
UpperDigestiveSystemSmallIntestineNaturalOrArtificialOpeningEndoscopicPartD	85594900	Upper digestive system- small intestine, natural or artificial opening endoscopic-part D	85590000
LowerDigestiveSystemCecumAppendixNaturalOrArtificialOpeningPartA	85601000	Lower digestive system-cecum appendix, natural or artificial opening-part A	85600000
LowerDigestiveSystemCecumAppendixNaturalOrArtificialOpeningPartB	85601100	Lower digestive system-cecum appendix, natural or artificial opening-part B	85600000
LowerDigestiveSystemCecumAppendixExternalApproach	85601200	Lower digestive system-cecum appendix, external approach	85600000
LowerDigestiveSystemCecumAppendixOpenApproach	85601300	Lower digestive system-cecum appendix, open approach	85600000
LowerDigestiveSystemCecumAppendixPercutaneousApproach	85601400	Lower digestive system-cecum appendix, percutaneous approach	85600000
LowerDigestiveSystemCecumAppendixPercutaneousEndoscopicApproach	85601500	Lower digestive system-cecum appendix, percutaneous endoscopic approach	85600000
LowerDigestiveSystemColonNaturalOrArtificialOpeningPartA	85601600	Lower digestive system-colon, natural or artificial opening-part A	85600000
LowerDigestiveSystemColonNaturalOrArtificialOpeningPartB	85601700	Lower digestive system-colon, natural or artificial opening-part B	85600000
LowerDigestiveSystemColonNaturalOrArtificialOpeningPartC	85601800	Lower digestive system-colon, natural or artificial opening-part C	85600000
LowerDigestiveSystemColonExternalApproach	85601900	Lower digestive system-colon, external approach	85600000
LowerDigestiveSystemColonOpenApproachPartA	85602000	Lower digestive system-colon, open approach-part A	85600000
LowerDigestiveSystemColonOpenApproachPartB	85602100	Lower digestive system-colon, open approach-part B	85600000
LowerDigestiveSystemColonPercutaneousApproach	85602200	Lower digestive system-colon, percutaneous approach	85600000
LowerDigestiveSystemColonPercutaneousEndoscopicApproachPartA	85602300	Lower digestive system-colon, percutaneous endoscopic approach-part A	85600000
LowerDigestiveSystemColonPercutaneousEndoscopicApproachPartB	85602400	Lower digestive system-colon, percutaneous endoscopic approach-part B	85600000
LowerDigestiveSystemLargeIntestineOmentumNaturalOrArtificialOpeningPartA	85602500	Lower digestive system-large intestine omentum, natural or artificial opening-part A	85600000
LowerDigestiveSystemLargeIntestineOmentumNaturalOrArtificialOpeningPartB	85602600	Lower digestive system-large intestine omentum, natural or artificial opening-part B	85600000
LowerDigestiveSystemLargeIntestineOmentumExternalApproach	85602700	Lower digestive system-large intestine omentum, external approach	85600000
LowerDigestiveSystemLargeIntestineOmentumOpenApproachPartA	85602800	Lower digestive system-large intestine omentum, open approach-part A	85600000
LowerDigestiveSystemLargeIntestineOmentumOpenApproachPartB	85602900	Lower digestive system-large intestine omentum, open approach-part B	85600000
LowerDigestiveSystemLargeIntestineOmentumPercutaneousApproach	85603000	Lower digestive system-large intestine omentum, percutaneous approach	85600000
LowerDigestiveSystemLargeIntestineOmentumPercutaneousEndoscopicApproachPartA	85603100	Lower digestive system-large intestine omentum, percutaneous endoscopic approach-part A	85600000
LowerDigestiveSystemLargeIntestineOmentumPercutaneousEndoscopicApproachPartB	85603200	Lower digestive system-large intestine omentum, percutaneous endoscopic approach-part B	85600000
LowerDigestiveSystemRectumAnusNaturalOrArtificialOpeningPartA	85603300	Lower digestive system-rectum anus, natural or artificial opening-part A	85600000
LowerDigestiveSystemRectumAnusNaturalOrArtificialOpeningPartB	85603400	Lower digestive system-rectum anus, natural or artificial opening-part B	85600000
LowerDigestiveSystemRectumAnusExternalApproach	85603500	Lower digestive system-rectum anus, external approach	85600000
LowerDigestiveSystemRectumAnusOpenApproach	85603600	Lower digestive system-rectum anus, open approach	85600000
LowerDigestiveSystemRectumAnusPercutaneousApproach	85603700	Lower digestive system-rectum anus, percutaneous approach	85600000
LowerDigestiveSystemRectumAnusPercutaneousEndoscopicApproach	85603800	Lower digestive system-rectum anus, percutaneous endoscopic approach	85600000
LowerDigestiveSystemSmallIntestineNaturalOrArtificialOpening	85603900	Lower digestive system-small intestine, natural or artificial opening	85600000
LowerDigestiveSystemSmallIntestineOpenApproach	85604000	Lower digestive system-small intestine, open approach	85600000
LowerDigestiveSystemSmallIntestinePercutaneousEndoscopicApproach	85604100	Lower digestive system-small intestine, percutaneous endoscopic approach	85600000
CommonBileDuctAmpullaOfVaterExternalApproach	85611000	Common bile duct-ampulla of vater, external approach	85610000
CommonBileDuctAmpullaOfVaterOpenApproach	85611100	Common bile duct-ampulla of vater, open approach	85610000
CommonBileDuctAmpullaOfVaterPercutaneousApproach	85611200	Common bile duct-ampulla of vater, percutaneous approach	85610000
CommonBileDuctAmpullaOfVaterPercutaneousEndoscopicApproach	85611300	Common bile duct-ampulla of vater, percutaneous endoscopic approach	85610000
CommonBileDuctAmpullaOfVaterNaturalOrArtificialOpening	85611400	Common bile duct-ampulla of vater, natural or artificial opening	85610000
GallbladderCysticDuctExternalApproach	85611500	Gallbladder cystic duct, external approach	85610000
GallbladderCysticDuctOpenApproach	85611600	Gallbladder cystic duct, open approach	85610000
GallbladderCysticDuctPercutaneousApproach	85611700	Gallbladder cystic duct, percutaneous approach	85610000
GallbladderCysticDuctPercutaneousEndoscopicApproach	85611800	Gallbladder cystic duct, percutaneous endoscopic approach	85610000
GallbladderCysticDuctNaturalOrArtificialOpening	85611900	Gallbladder cystic duct, natural or artificial opening	85610000
LiverHepaticDuctHepatobiliaryDuctNaturalOrArtificialOpeningPartA	85612000	Liver hepatic duct-hepatobiliary duct, natural or artificial opening-part A	85610000
LiverHepaticDuctHepatobiliaryDuctNaturalOrArtificialOpeningPartB	85612100	Liver hepatic duct-hepatobiliary duct, natural or artificial opening-part B	85610000
LiverHepaticDuctHepatobiliaryDuctExternalApproach	85612200	Liver hepatic duct-hepatobiliary duct, external approach	85610000
LiverHepaticDuctHepatobiliaryDuctOpenApproachPartA	85612300	Liver hepatic duct-hepatobiliary duct, open approach-part A	85610000
LiverHepaticDuctHepatobiliaryDuctOpenApproachPartB	85612400	Liver hepatic duct-hepatobiliary duct, open approach-part B	85610000
LiverHepaticDuctHepatobiliaryDuctPercutaneousApproach	85612500	Liver hepatic duct-hepatobiliary duct, percutaneous approach	85610000
LiverHepaticDuctHepatobiliaryDuctPercutaneousEndoscopicApproachPartA	85612600	Liver hepatic duct-hepatobiliary duct, percutaneous endoscopic approach-part A	85610000
LiverHepaticDuctHepatobiliaryDuctPercutaneousEndoscopicApproachPartB	85612700	Liver hepatic duct-hepatobiliary duct, percutaneous endoscopic approach-part B	85610000
PancreasPancreaticDuctExternalApproach	85612800	Pancreas pancreatic duct, external approach	85610000
PancreasPancreaticDuctOpenApproachPartA	85612900	Pancreas pancreatic duct, open approach-part A	85610000
PancreasPancreaticDuctOpenApproachPartB	85613000	Pancreas pancreatic duct, open approach-part B	85610000
PancreasPancreaticDuctPercutaneousApproach	85613100	Pancreas pancreatic duct, percutaneous approach	85610000
PancreasPancreaticDuctPercutaneousEndoscopicApproachPartA	85613200	Pancreas pancreatic duct, percutaneous endoscopic approach-part A	85610000
PancreasPancreaticDuctPercutaneousEndoscopicApproachPartB	85613300	Pancreas pancreatic duct, percutaneous endoscopic approach-part B	85610000
PancreasPancreaticDuctNaturalOrArtificialOpeningPartA	85613400	Pancreas pancreatic duct, natural or artificial opening-part A	85610000
PancreasPancreaticDuctNaturalOrArtificialOpeningPartB	85613500	Pancreas pancreatic duct, natural or artificial opening-part B	85610000
AdrenalGlandsNeuroendocrineGangliaExternalApproach	85621000	Adrenal glands-neuroendocrine ganglia, external approach	85620000
AdrenalGlandsNeuroendocrineGangliaOpenApproach	85621100	Adrenal glands-neuroendocrine ganglia, open approach	85620000
AdrenalGlandsNeuroendocrineGangliaPercutaneousApproach	85621200	Adrenal glands-neuroendocrine ganglia, percutaneous approach	85620000
AdrenalGlandsNeuroendocrineGangliaPercutaneousEndoscopicApproach	85621300	Adrenal glands-neuroendocrine ganglia, percutaneous endoscopic approach	85620000
NonSpecificEndocrineStructureExternalApproach	85621400	Non-specific endocrine structure, external approach	85620000
NonSpecificEndocrineStructureOpenApproach	85621500	Non-specific endocrine structure, open approach	85620000
NonSpecificEndocrineStructurePercutaneousApproach	85621600	Non-specific endocrine structure, percutaneous approach	85620000
NonSpecificEndocrineStructurePercutaneousEndoscopicApproach	85621700	Non-specific endocrine structure, percutaneous endoscopic approach	85620000
PituitaryPinealGlandsExternalApproach	85621800	Pituitary pineal glands, external approach	85620000
PituitaryPinealGlandsOpenApproach	85621900	Pituitary pineal glands, open approach	85620000
PituitaryPinealGlandsPercutaneousApproach	85622000	Pituitary pineal glands, percutaneous approach	85620000
PituitaryPinealGlandsPercutaneousEndoscopicApproach	85622100	Pituitary pineal glands, percutaneous endoscopic approach	85620000
ThyroidParathyroidGlandsExternalApproach	85622200	Thyroid parathyroid glands, external approach	85620000
ThyroidParathyroidGlandsOpenApproach	85622300	Thyroid parathyroid glands, open approach	85620000
ThyroidParathyroidGlandsPercutaneousApproach	85622400	Thyroid parathyroid glands, percutaneous approach	85620000
ThyroidParathyroidGlandsPercutaneousEndoscopicApproach	85622500	Thyroid parathyroid glands, percutaneous endoscopic approach	85620000
IntegumentaryTissueTrunkTorsoAnteriorPosteriorExternalApproach	85631000	Integumentary tissue-trunk torso, anterior posterior, external approach	85630000
IntegumentaryTissueExternalMaleFemaleGenitaliaExternalApproach	85631100	Integumentary tissue-external male female genitalia, external approach	85630000
IntegumentaryTissueExtremitiesExternalApproachPartA	85631200	Integumentary tissue- extremities, external approach-part A	85630000
IntegumentaryTissueExtremitiesExternalApproachPartB	85631300	Integumentary tissue- extremities, external approach-part B	85630000
IntegumentaryTissueExtremitiesExternalApproachPartC	85631400	Integumentary tissue- extremities, external approach-part C	85630000
IntegumentaryTissueExtremitiesExternalApproachPartD	85631500	Integumentary tissue- extremities, external approach-part D	85630000
IntegumentaryTissueHeadNeckExternalApproach	85631600	Integumentary tissue-head neck, external approach	85630000
MammaryGlandularTissueBreastAssociatedStructuresExternalApproachPartA	85631700	Mammary glandular tissue-breast associated structures, external approach-part A	85630000
MammaryGlandularTissueBreastAssociatedStructuresExternalApproachPartB	85631800	Mammary glandular tissue-breast associated structures, external approach-part B	85630000
MammaryGlandularTissueBreastAssociatedStructuresOpenApproachPartA	85631900	Mammary glandular tissue-breast associated structures, open approach-part A	85630000
MammaryGlandularTissueBreastAssociatedStructuresOpenApproachPartB	85632000	Mammary glandular tissue-breast associated structures, open approach-part B	85630000
MammaryGlandularTissueBreastAssociatedStructuresPercutaneousApproachPartA	85632100	Mammary glandular tissue-breast associated structures, percutaneous approach-part A	85630000
MammaryGlandularTissueBreastAssociatedStructuresPercutaneousApproachPartB	85632200	Mammary glandular tissue-breast associated structures, percutaneous approach-part B	85630000
MammaryGlandularTissueBreastAssociatedStructuresNaturalOrArtificialOpeningEndoscopicPartA	85632300	Mammary glandular tissue-breast associated structures, natural or artificial opening endoscopic-part A	85630000
MammaryGlandularTissueBreastAssociatedStructuresNaturalOrArtificialOpeningEndoscopicPartB	85632400	Mammary glandular tissue-breast associated structures, natural or artificial opening endoscopic-part B	85630000
MammaryGlandularTissueBreastAssociatedStructuresNaturalOrArtificialOpeningEndoscopicPartC	85632500	Mammary glandular tissue-breast associated structures, natural or artificial opening endoscopic-part C	85630000
SubcutaneousTissueFasciaTrunkTorsoAnteriorPosteriorExternalApproach	85641000	Subcutaneous tissue fascia-trunk torso, anterior posterior, external approach	85640000
SubcutaneousTissueFasciaTrunkTorsoAnteriorPosteriorOpenApproachPartA	85641100	Subcutaneous tissue fascia-trunk torso, anterior posterior, open approach-part A	85640000
SubcutaneousTissueFasciaTrunkTorsoAnteriorPosteriorOpenApproachPartB	85641200	Subcutaneous tissue fascia-trunk torso, anterior posterior, open approach-part B	85640000
SubcutaneousTissueFasciaTrunkTorsoAnteriorPosteriorOpenApproachPartC	85641300	Subcutaneous tissue fascia-trunk torso, anterior posterior, open approach-part C	85640000
SubcutaneousTissueFasciaTrunkTorsoAnteriorPosteriorPercutaneousApproachPartA	85641400	Subcutaneous tissue fascia-trunk torso, anterior posterior, percutaneous approach-part A	85640000
SubcutaneousTissueFasciaTrunkTorsoAnteriorPosteriorPercutaneousApproachPartB	85641500	Subcutaneous tissue fascia-trunk torso, anterior posterior, percutaneous approach-part B	85640000
SubcutaneousTissueFasciaExtremitiesExternalApproach	85641600	Subcutaneous tissue fascia-extremities, external approach	85640000
SubcutaneousTissueFasciaExtremitiesOpenApproachPartA	85641700	Subcutaneous tissue fascia-extremities, open approach-part A	85640000
SubcutaneousTissueFasciaExtremitiesOpenApproachPartB	85641800	Subcutaneous tissue fascia-extremities, open approach-part B	85640000
SubcutaneousTissueFasciaExtremitiesOpenApproachPartC	85641900	Subcutaneous tissue fascia-extremities, open approach-part C	85640000
SubcutaneousTissueFasciaExtremitiesOpenApproachPartD	85642000	Subcutaneous tissue fascia-extremities, open approach-part D	85640000
SubcutaneousTissueFasciaExtremitiesPercutaneousApproachPartA	85642100	Subcutaneous tissue fascia-extremities, percutaneous approach-part A	85640000
SubcutaneousTissueFasciaExtremitiesPercutaneousApproachPartB	85642200	Subcutaneous tissue fascia-extremities, percutaneous approach-part B	85640000
SubcutaneousTissueFasciaExtremitiesPercutaneousApproachPartC	85642300	Subcutaneous tissue fascia-extremities, percutaneous approach-part C	85640000
SubcutaneousTissueFasciaExtremitiesPercutaneousApproachPartD	85642400	Subcutaneous tissue fascia-extremities, percutaneous approach-part D	85640000
SubcutaneousTissueFasciaHeadNeckExternalApproach	85642500	Subcutaneous tissue fascia-head neck, external approach	85640000
SubcutaneousTissueFasciaHeadNeckOpenApproach	85642600	Subcutaneous tissue fascia-head neck, open approach	85640000
SubcutaneousTissueFasciaHeadNeckPercutaneousApproach	85642700	Subcutaneous tissue fascia-head neck, percutaneous approach	85640000
SubcutaneousTissueFasciaMaleFemaleGenitaliaExternalApproach	85642800	Subcutaneous tissue fascia-male female genitalia, external approach	85640000
SubcutaneousTissueFasciaMaleFemaleGenitaliaOpenApproach	85642900	Subcutaneous tissue fascia-male female genitalia, open approach	85640000
SubcutaneousTissueFasciaMaleFemaleGenitaliaPercutaneousApproach	85643000	Subcutaneous tissue fascia-male female genitalia, percutaneous approach	85640000
MusclesAbdomenHipPerineumExternalApproach	85651000	Muscles-abdomen hip perineum, external approach	85650000
MusclesAbdomenHipPerineumOpenApproachPartA	85651100	Muscles-abdomen hip perineum, open approach-part A	85650000
MusclesAbdomenHipPerineumOpenApproachPartB	85651200	Muscles-abdomen hip perineum, open approach-part B	85650000
MusclesAbdomenHipPerineumPercutaneousApproach	85651300	Muscles-abdomen hip perineum, percutaneous approach	85650000
MusclesAbdomenHipPerineumPercutaneousEndoscopicApproachPartA	85651400	Muscles-abdomen hip perineum, percutaneous endoscopic approach-part A	85650000
MusclesAbdomenHipPerineumPercutaneousEndoscopicApproachPartB	85651500	Muscles-abdomen hip perineum, percutaneous endoscopic approach-part B	85650000
MusclesChestTrunkShoulderExternalApproach	85651600	Muscles-chest trunk shoulder, external approach	85650000
MusclesChestTrunkShoulderOpenApproachPartA	85651700	Muscles-chest trunk shoulder, open approach-part A	85650000
MusclesChestTrunkShoulderOpenApproachPartB	85651800	Muscles-chest trunk shoulder, open approach-part B	85650000
MusclesChestTrunkShoulderPercutaneousApproach	85651900	Muscles-chest trunk shoulder, percutaneous approach	85650000
MusclesChestTrunkShoulderPercutaneousEndoscopicApproachPartA	85652000	Muscles-chest trunk shoulder, percutaneous endoscopic approach-part A	85650000
MusclesChestTrunkShoulderPercutaneousEndoscopicApproachPartB	85652100	Muscles-chest trunk shoulder, percutaneous endoscopic approach-part B	85650000
MusclesHeadNeckExternalApproach	85652200	Muscles-head neck, external approach	85650000
MusclesHeadNeckOpenApproach	85652300	Muscles-head neck, open approach	85650000
MusclesHeadNeckPercutaneousApproach	85652400	Muscles-head neck, percutaneous approach	85650000
MusclesHeadNeckPercutaneousEndoscopicApproach	85652500	Muscles-head neck, percutaneous endoscopic approach	85650000
MusclesLowerExtremitiesExternalApproach	85652600	Muscles-lower extremities, external approach	85650000
MusclesLowerExtremitiesOpenApproachPartA	85652700	Muscles-lower extremities, open approach-part A	85650000
MusclesLowerExtremitiesOpenApproachPartB	85652800	Muscles-lower extremities, open approach-part B	85650000
MusclesLowerExtremitiesPercutaneousApproach	85652900	Muscles-lower extremities, percutaneous approach	85650000
MusclesLowerExtremitiesPercutaneousEndoscopicApproachPartA	85653000	Muscles-lower extremities, percutaneous endoscopic approach-part A	85650000
MusclesLowerExtremitiesPercutaneousEndoscopicApproachPartB	85653100	Muscles-lower extremities, percutaneous endoscopic approach-part B	85650000
MusclesUpperExtremitiesExternalApproach	85653200	Muscles-upper extremities, external approach	85650000
MusclesUpperExtremitiesOpenApproachPartA	85653300	Muscles-upper extremities, open approach-part A	85650000
MusclesUpperExtremitiesOpenApproachPartB	85653400	Muscles-upper extremities, open approach-part B	85650000
MusclesUpperExtremitiesPercutaneousApproach	85653500	Muscles-upper extremities, percutaneous approach	85650000
MusclesUpperExtremitiesPercutaneousEndoscopicApproachPartA	85653600	Muscles-upper extremities, percutaneous endoscopic approach-part A	85650000
MusclesUpperExtremitiesPercutaneousEndoscopicApproachPartB	85653700	Muscles-upper extremities, percutaneous endoscopic approach-part B	85650000
TendonsTrunkTorsoAnteriorPosteriorExternalApproach	85661000	Tendons-trunk torso, anterior posterior, external approach	85660000
TendonsTrunkTorsoAnteriorPosteriorOpenApproachPartA	85661100	Tendons-trunk torso, anterior posterior, open approach-part A	85660000
TendonsTrunkTorsoAnteriorPosteriorOpenApproachPartB	85661200	Tendons-trunk torso, anterior posterior, open approach-part B	85660000
TendonsTrunkTorsoAnteriorPosteriorPercutaneousApproach	85661300	Tendons-trunk torso, anterior posterior, percutaneous approach	85660000
TendonsTrunkTorsoAnteriorPosteriorPercutaneousEndoscopicApproachPartA	85661400	Tendons-trunk torso, anterior posterior, percutaneous endoscopic approach-part A	85660000
TendonsTrunkTorsoAnteriorPosteriorPercutaneousEndoscopicApproachPartB	85661500	Tendons-trunk torso, anterior posterior, percutaneous endoscopic approach-part B	85660000
TendonsHeadNeckExternalApproach	85661600	Tendons-head neck, external approach	85660000
TendonsHeadNeckOpenApproach	85661700	Tendons-head neck, open approach	85660000
TendonsHeadNeckPercutaneousApproach	85661800	Tendons-head neck, percutaneous approach	85660000
TendonsHeadNeckPercutaneousEndoscopicApproach	85661900	Tendons-head neck, percutaneous endoscopic approach	85660000
TendonsLowerExtremitiesExternalApproach	85662000	Tendons-lower extremities, external approach	85660000
TendonsLowerExtremitiesOpenApproachPartA	85662100	Tendons-lower extremities, open approach-part A	85660000
TendonsLowerExtremitiesOpenApproachPartB	85662200	Tendons-lower extremities, open approach-part B	85660000
TendonsLowerExtremitiesOpenApproachPartC	85662300	Tendons-lower extremities, open approach-part C	85660000
TendonsLowerExtremitiesPercutaneousApproach	85662400	Tendons-lower extremities, percutaneous approach	85660000
TendonsLowerExtremitiesPercutaneousEndoscopicApproachPartA	85662500	Tendons-lower extremities, percutaneous endoscopic approach-part A	85660000
TendonsLowerExtremitiesPercutaneousEndoscopicApproachPartB	85662600	Tendons-lower extremities, percutaneous endoscopic approach-part B	85660000
TendonsLowerExtremitiesPercutaneousEndoscopicApproachPartC	85662700	Tendons-lower extremities, percutaneous endoscopic approach-part C	85660000
TendonsMaleFemaleGenitaliaExternalApproach	85662800	Tendons-male female genitalia, external approach	85660000
TendonsMaleFemaleGenitaliaOpenApproach	85662900	Tendons-male female genitalia, open approach	85660000
TendonsMaleFemaleGenitaliaPercutaneousApproach	85663000	Tendons-male female genitalia, percutaneous approach	85660000
TendonsUpperLowerBodyPercutaneousEndoscopicApproach	85663100	Tendons-upper lower body, percutaneous endoscopic approach	85660000
TendonsUpperExtremitiesExternalApproach	85663200	Tendons-upper extremities, external approach	85660000
TendonsUpperExtremitiesOpenApproachPartA	85663300	Tendons-upper extremities, open approach-part A	85660000
TendonsUpperExtremitiesOpenApproachPartB	85663400	Tendons-upper extremities, open approach-part B	85660000
TendonsUpperExtremitiesPercutaneousApproach	85663500	Tendons-upper extremities, percutaneous approach	85660000
TendonsUpperExtremitiesPercutaneousEndoscopicApproachPartA	85663600	Tendons-upper extremities, percutaneous endoscopic approach-part A	85660000
TendonsUpperExtremitiesPercutaneousEndoscopicApproachPartB	85663700	Tendons-upper extremities, percutaneous endoscopic approach-part B	85660000
BursaeLigamentsAbdomenPerineumExternalApproach	85671000	Bursae ligaments-abdomen perineum, external approach	85670000
BursaeLigamentsAbdomenPerineumOpenApproach	85671100	Bursae ligaments-abdomen perineum, open approach	85670000
BursaeLigamentsAbdomenPerineumPercutaneousApproach	85671200	Bursae ligaments-abdomen perineum, percutaneous approach	85670000
BursaeLigamentsAbdomenPerineumPercutaneousEndoscopicApproach	85671300	Bursae ligaments-abdomen perineum, percutaneous endoscopic approach	85670000
BursaeLigamentsLowerExtremitiesUnspecifiedJointArticulationExternalApproach	85671400	Bursae ligaments-lower extremities unspecified joint articulation, external approach	85670000
BursaeLigamentsLowerExtremitiesUnspecifiedJointArticulationOpenApproach	85671500	Bursae ligaments-lower extremities unspecified joint articulation, open approach	85670000
BursaeLigamentsLowerExtremitiesUnspecifiedJointArticulationPercutaneousApproach	85671600	Bursae ligaments-lower extremities unspecified joint articulation, percutaneous approach	85670000
BursaeLigamentsLowerExtremitiesUnspecifiedJointArticulationPercutaneousEndoscopicApproach	85671700	Bursae ligaments-lower extremities unspecified joint articulation, percutaneous endoscopic approach	85670000
BursaeLigamentsLowerExtremitiesExternalApproach	85671800	Bursae ligaments-lower extremities, external approach	85670000
BursaeLigamentsLowerExtremitiesOpenApproachPartA	85671900	Bursae ligaments-lower extremities, open approach-part A	85670000
BursaeLigamentsLowerExtremitiesOpenApproachPartB	85672000	Bursae ligaments-lower extremities, open approach-part B	85670000
BursaeLigamentsLowerExtremitiesPercutaneousApproach	85672100	Bursae ligaments-lower extremities, percutaneous approach	85670000
BursaeLigamentsLowerExtremitiesPercutaneousEndoscopicApproachPartA	85672200	Bursae ligaments-lower extremities, percutaneous endoscopic approach-part A	85670000
BursaeLigamentsLowerExtremitiesPercutaneousEndoscopicApproachPartB	85672300	Bursae ligaments-lower extremities, percutaneous endoscopic approach-part B	85670000
BursaeLigamentsNeckTrunkThoraxExternalApproach	85672400	Bursae ligaments-neck trunk thorax, external approach	85670000
BursaeLigamentsNeckTrunkThoraxOpenApproach	85672500	Bursae ligaments-neck trunk thorax, open approach	85670000
BursaeLigamentsNeckTrunkThoraxPercutaneousApproach	85672600	Bursae ligaments-neck trunk thorax, percutaneous approach	85670000
BursaeLigamentsNeckTrunkThoraxPercutaneousEndoscopicApproach	85672700	Bursae ligaments-neck trunk thorax, percutaneous endoscopic approach	85670000
BursaeLigamentsUpperExtremitiesUnspecifiedJointArticulationExternalApproach	85672800	Bursae ligaments-upper extremities unspecified joint articulation, external approach	85670000
BursaeLigamentsUpperExtremitiesUnspecifiedJointArticulationOpenApproach	85672900	Bursae ligaments-upper extremities unspecified joint articulation, open approach	85670000
BursaeLigamentsUpperExtremitiesUnspecifiedJointArticulationPercutaneousApproach	85673000	Bursae ligaments-upper extremities unspecified joint articulation, percutaneous approach	85670000
BursaeLigamentsUpperExtremitiesUnspecifiedJointArticulationPercutaneousEndoscopicApproach	85673100	Bursae ligaments-upper extremities unspecified joint articulation, percutaneous endoscopic approach	85670000
BursaeLigamentsUpperExtremitiesExternalApproach	85673200	Bursae ligaments-upper extremities, external approach	85670000
BursaeLigamentsUpperExtremitiesOpenApproachPartA	85673300	Bursae ligaments-upper extremities, open approach-part A	85670000
BursaeLigamentsUpperExtremitiesOpenApproachPartB	85673400	Bursae ligaments-upper extremities, open approach-part B	85670000
BursaeLigamentsUpperExtremitiesPercutaneousApproach	85673500	Bursae ligaments-upper extremities, percutaneous approach	85670000
BursaeLigamentsUpperExtremitiesPercutaneousEndoscopicApproachPartA	85673600	Bursae ligaments-upper extremities, percutaneous endoscopic approach-part A	85670000
BursaeLigamentsUpperExtremitiesPercutaneousEndoscopicApproachPartB	85673700	Bursae ligaments-upper extremities, percutaneous endoscopic approach-part B	85670000
BonesOfTheFaceExternalApproach	85681000	Bones of the face, external approach	85680000
BonesOfTheFaceOpenApproachPartA	85681100	Bones of the face, open approach-part A	85680000
BonesOfTheFaceOpenApproachPartB	85681200	Bones of the face, open approach-part B	85680000
BonesOfTheFaceOpenApproachPartC	85681300	Bones of the face, open approach-part C	85680000
BonesOfTheFaceOpenApproachPartD	85681400	Bones of the face, open approach-part D	85680000
BonesOfTheFacePercutaneousApproachPartA	85681500	Bones of the face, percutaneous approach-part A	85680000
BonesOfTheFacePercutaneousApproachPartB	85681600	Bones of the face, percutaneous approach-part B	85680000
BonesOfTheFacePercutaneousApproachPartC	85681700	Bones of the face, percutaneous approach-part C	85680000
BonesOfTheFacePercutaneousApproachPartD	85681800	Bones of the face, percutaneous approach-part D	85680000
BonesOfTheFacePercutaneousEndoscopicApproachPartA	85681900	Bones of the face, percutaneous endoscopic approach-part A	85680000
BonesOfTheFacePercutaneousEndoscopicApproachPartB	85682000	Bones of the face, percutaneous endoscopic approach-part B	85680000
BonesOfTheFacePercutaneousEndoscopicApproachPartC	85682100	Bones of the face, percutaneous endoscopic approach-part C	85680000
BonesOfTheFacePercutaneousEndoscopicApproachPartD	85682200	Bones of the face, percutaneous endoscopic approach-part D	85680000
FlatBonesSkullExternalApproach	85682300	Flat bones skull, external approach	85680000
FlatBonesSkullOpenApproachPartA	85682400	Flat bones skull, open approach-part A	85680000
FlatBonesSkullOpenApproachPartB	85682500	Flat bones skull, open approach-part B	85680000
FlatBonesSkullOpenApproachPartC	85682600	Flat bones skull, open approach-part C	85680000
FlatBonesSkullOpenApproachPartD	85682700	Flat bones skull, open approach-part D	85680000
FlatBonesSkullPercutaneousApproachPartA	85682800	Flat bones skull, percutaneous approach-part A	85680000
FlatBonesSkullPercutaneousApproachPartB	85682900	Flat bones skull, percutaneous approach-part B	85680000
FlatBonesSkullPercutaneousApproachPartC	85683000	Flat bones skull, percutaneous approach-part C	85680000
FlatBonesSkullPercutaneousEndoscopicApproachPartA	85683100	Flat bones skull, percutaneous endoscopic approach-part A	85680000
FlatBonesSkullPercutaneousEndoscopicApproachPartB	85683200	Flat bones skull, percutaneous endoscopic approach-part B	85680000
FlatBonesSkullPercutaneousEndoscopicApproachPartC	85683300	Flat bones skull, percutaneous endoscopic approach-part C	85680000
