url	ns	type	id	code	name	description	annualMean	annualMedian	annual10th	annual25th	annual75th	annual90th	hourlyMean	hourlyMedian	matchedOnet	digital
https://onet.org.ai/Wage/ExtractionWorkers	onet.org.ai	Wage	ExtractionWorkers	475000	Extraction Workers		59040	56020	37820	46180	67870	82950	28.39	26.93	false	
https://onet.org.ai/Wage/DerrickRotaryDrillandServiceUnitOperatorsOilandGas	onet.org.ai	Wage	DerrickRotaryDrillandServiceUnitOperatorsOilandGas	475010	Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas		63330	59660	40340	47930	74550	91990	30.45	28.68	false	
https://onet.org.ai/Wage/Gas	onet.org.ai	Wage	Gas	475011	Derrick Operators, Oil and Gas		49060	47510	35650	38330	57170	64010	23.59	22.84	true	
https://onet.org.ai/Wage/SurfaceMiningMachineOperatorsandEarthDrillers	onet.org.ai	Wage	SurfaceMiningMachineOperatorsandEarthDrillers	475020	Surface Mining Machine Operators and Earth Drillers		59680	56020	40450	47200	66440	83210	28.69	26.93	false	
https://onet.org.ai/Wage/DraglineOperatorsSurfaceMining	onet.org.ai	Wage	DraglineOperatorsSurfaceMining	475022	Excavating and Loading Machine and Dragline Operators, Surface Mining		57860	52550	39650	46290	63630	80970	27.82	25.26	true	
https://onet.org.ai/Wage/Blasters	onet.org.ai	Wage	Blasters	475032	Explosives Workers, Ordnance Handling Experts, and Blasters		66840	59110	45160	49860	80050	104210	32.13	28.42	true	
https://onet.org.ai/Wage/UndergroundMiningMachineOperators	onet.org.ai	Wage	UndergroundMiningMachineOperators	475040	Underground Mining Machine Operators		66430	66770	45440	54730	78220	84160	31.94	32.1	false	
https://onet.org.ai/Wage/ContinuousMiningMachineOperators	onet.org.ai	Wage	ContinuousMiningMachineOperators	475041	Continuous Mining Machine Operators		63920	63380	41450	50850	76850	84420	30.73	30.47	true	
https://onet.org.ai/Wage/RoofBoltersMining	onet.org.ai	Wage	RoofBoltersMining	475043	Roof Bolters, Mining		74760	76640	50880	67110	80230	87420	35.94	36.85	true	
https://onet.org.ai/Wage/MovingMachineOperatorsUndergroundMining	onet.org.ai	Wage	MovingMachineOperatorsUndergroundMining	475044	Loading and Moving Machine Operators, Underground Mining		68470	68860	48310	59130	76820	82900	32.92	33.11	true	
https://onet.org.ai/Wage/UndergroundMiningMachineOperatorsAllOther	onet.org.ai	Wage	UndergroundMiningMachineOperatorsAllOther	475049	Underground Mining Machine Operators, All Other		67830	67220	46930	50660	80440	82750	32.61	32.32	true	
https://onet.org.ai/Wage/RockSplittersQuarry	onet.org.ai	Wage	RockSplittersQuarry	475051	Rock Splitters, Quarry		50540	47460	37240	39990	58290	68380	24.3	22.82	true	
https://onet.org.ai/Wage/HelpersExtractionWorkers	onet.org.ai	Wage	HelpersExtractionWorkers	475081	Helpers--Extraction Workers		50330	48400	35770	39980	57560	68240	24.2	23.27	true	
https://onet.org.ai/Wage/ExtractionWorkersAllOther	onet.org.ai	Wage	ExtractionWorkersAllOther	475099	Extraction Workers, All Other		54780	50110	35720	39120	65350	80780	26.34	24.09	true	
https://onet.org.ai/Wage/InstallationMaintenanceandRepairOccupations	onet.org.ai	Wage	InstallationMaintenanceandRepairOccupations	490000	Installation, Maintenance, and Repair Occupations		61640	58230	36190	45000	75100	94420	29.63	27.99	false	
https://onet.org.ai/Wage/ElectricalandElectronicEquipmentMechanicsInstallersandRepairers	onet.org.ai	Wage	ElectricalandElectronicEquipmentMechanicsInstallersandRepairers	492000	Electrical and Electronic Equipment Mechanics, Installers, and Repairers		65000	60980	38370	47650	78690	97870	31.25	29.32	false	
https://onet.org.ai/Wage/OfficeMachineRepairers	onet.org.ai	Wage	OfficeMachineRepairers	492011	Computer, Automated Teller, and Office Machine Repairers		49820	46860	35120	38290	59420	69560	23.95	22.53	true	
https://onet.org.ai/Wage/RadioandTelecommunicationsEquipmentInstallersandRepairers	onet.org.ai	Wage	RadioandTelecommunicationsEquipmentInstallersandRepairers	492020	Radio and Telecommunications Equipment Installers and Repairers		66820	62710	42400	50590	80340	95640	32.13	30.15	false	
https://onet.org.ai/Wage/LineInstallers	onet.org.ai	Wage	LineInstallers	492022	Telecommunications Equipment Installers and Repairers, Except Line Installers		66650	62630	42440	50580	80040	94970	32.04	30.11	true	
https://onet.org.ai/Wage/MiscellaneousElectricalandElectronicEquipmentMechanicsInstallersandRepairers	onet.org.ai	Wage	MiscellaneousElectricalandElectronicEquipmentMechanicsInstallersandRepairers	492090	Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers		68350	63120	39690	48750	81960	103700	32.86	30.35	false	
https://onet.org.ai/Wage/AvionicsTechnicians	onet.org.ai	Wage	AvionicsTechnicians	492091	Avionics Technicians		82350	81390	49770	65170	98990	113580	39.59	39.13	true	
https://onet.org.ai/Wage/RelatedRepairers	onet.org.ai	Wage	RelatedRepairers	492092	Electric Motor, Power Tool, and Related Repairers		58830	51680	36390	45000	64780	87040	28.28	24.85	true	
https://onet.org.ai/Wage/RepairersTransportationEquipment	onet.org.ai	Wage	RepairersTransportationEquipment	492093	Electrical and Electronics Installers and Repairers, Transportation Equipment		80980	82730	49490	65750	95730	106110	38.93	39.77	true	
https://onet.org.ai/Wage/ElectricalRepairers	onet.org.ai	Wage	ElectricalRepairers	492094	Electrical and Electronics Repairers, Commercial and Industrial Equipment		72950	71300	44980	56750	85160	103060	35.07	34.28	true	
https://onet.org.ai/Wage/Relay	onet.org.ai	Wage	Relay	492095	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay		97460	100940	60820	79930	114740	127970	46.86	48.53	true	
https://onet.org.ai/Wage/RepairersMotorVehicles	onet.org.ai	Wage	RepairersMotorVehicles	492096	Electronic Equipment Installers and Repairers, Motor Vehicles		50240	47940	31680	39970	58900	70480	24.16	23.05	true	
https://onet.org.ai/Wage/FireAlarmSystemsInstallers	onet.org.ai	Wage	FireAlarmSystemsInstallers	492098	Security and Fire Alarm Systems Installers		60040	59300	38410	47330	71340	81980	28.87	28.51	true	
https://onet.org.ai/Wage/VehicleandMobileEquipmentMechanicsInstallersandRepairers	onet.org.ai	Wage	VehicleandMobileEquipmentMechanicsInstallersandRepairers	493000	Vehicle and Mobile Equipment Mechanics, Installers, and Repairers		58880	56220	35280	42730	72320	86250	28.31	27.03	false	
https://onet.org.ai/Wage/ServiceTechnicians	onet.org.ai	Wage	ServiceTechnicians	493011	Aircraft Mechanics and Service Technicians		56450	54950	35950	45070	65120	78820	27.14	26.42	true	
https://onet.org.ai/Wage/AutomotiveTechniciansandRepairers	onet.org.ai	Wage	AutomotiveTechniciansandRepairers	493020	Automotive Technicians and Repairers		55780	49950	34230	38730	65230	81000	26.82	24.02	false	
https://onet.org.ai/Wage/Mechanics	onet.org.ai	Wage	Mechanics	493023	Automotive Service Technicians and Mechanics		55260	49670	33660	38140	65660	80850	26.57	23.88	true	
https://onet.org.ai/Wage/DieselEngineSpecialists	onet.org.ai	Wage	DieselEngineSpecialists	493031	Bus and Truck Mechanics and Diesel Engine Specialists		62480	60640	41670	49240	73690	85980	30.04	29.15	true	
https://onet.org.ai/Wage/HeavyVehicleandMobileEquipmentServiceTechniciansandMechanics	onet.org.ai	Wage	HeavyVehicleandMobileEquipmentServiceTechniciansandMechanics	493040	Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics		65660	62740	43630	50750	77050	89920	31.57	30.16	false	
https://onet.org.ai/Wage/Engines	onet.org.ai	Wage	Engines	493042	Mobile Heavy Equipment Mechanics, Except Engines		67580	63980	45450	53500	78090	92360	32.49	30.76	true	
https://onet.org.ai/Wage/RailCarRepairers	onet.org.ai	Wage	RailCarRepairers	493043	Rail Car Repairers		67610	65680	45670	51640	80150	92000	32.5	31.58	true	
https://onet.org.ai/Wage/SmallEngineMechanics	onet.org.ai	Wage	SmallEngineMechanics	493050	Small Engine Mechanics		51240	48240	34300	39700	59890	72630	24.64	23.19	false	
https://onet.org.ai/Wage/MotorcycleMechanics	onet.org.ai	Wage	MotorcycleMechanics	493052	Motorcycle Mechanics		49650	47200	31770	38270	58880	70210	23.87	22.69	true	
https://onet.org.ai/Wage/OtherSmallEngineMechanics	onet.org.ai	Wage	OtherSmallEngineMechanics	493053	Outdoor Power Equipment and Other Small Engine Mechanics		48200	46560	33600	38260	56080	64540	23.18	22.38	true	
https://onet.org.ai/Wage/MiscellaneousVehicleandMobileEquipmentMechanicsInstallersandRepairers	onet.org.ai	Wage	MiscellaneousVehicleandMobileEquipmentMechanicsInstallersandRepairers	493090	Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers		41560	37960	30060	34630	46210	58090	19.98	18.25	false	
https://onet.org.ai/Wage/BicycleRepairers	onet.org.ai	Wage	BicycleRepairers	493091	Bicycle Repairers		41550	40360	30640	35880	47560	52130	19.98	19.4	true	
https://onet.org.ai/Wage/RecreationalVehicleServiceTechnicians	onet.org.ai	Wage	RecreationalVehicleServiceTechnicians	493092	Recreational Vehicle Service Technicians		55380	50540	35480	43370	63300	76650	26.63	24.3	true	
https://onet.org.ai/Wage/Changers	onet.org.ai	Wage	Changers	493093	Tire Repairers and Changers		39140	37120	29880	33990	43810	48900	18.82	17.85	true	
https://onet.org.ai/Wage/OtherInstallationMaintenanceandRepairOccupations	onet.org.ai	Wage	OtherInstallationMaintenanceandRepairOccupations	499000	Other Installation, Maintenance, and Repair Occupations		58660	54790	35790	43780	70260	86930	28.2	26.34	false	
https://onet.org.ai/Wage/ControlandValveInstallersandRepairers	onet.org.ai	Wage	ControlandValveInstallersandRepairers	499010	Control and Valve Installers and Repairers		67810	61600	39610	48360	83220	104170	32.6	29.61	false	
https://onet.org.ai/Wage/MechanicalDoorRepairers	onet.org.ai	Wage	MechanicalDoorRepairers	499011	Mechanical Door Repairers		54110	51050	37160	44720	61350	73160	26.01	24.54	true	
https://onet.org.ai/Wage/MechanicalDoor	onet.org.ai	Wage	MechanicalDoor	499012	Control and Valve Installers and Repairers, Except Mechanical Door		75970	74690	43840	53060	97400	109050	36.52	35.91	true	
https://onet.org.ai/Wage/Installers	onet.org.ai	Wage	Installers	499021	Heating, Air Conditioning, and Refrigeration Mechanics and Installers		62690	59810	39130	47850	74820	91020	30.14	28.75	true	
https://onet.org.ai/Wage/HomeApplianceRepairers	onet.org.ai	Wage	HomeApplianceRepairers	499031	Home Appliance Repairers		53580	49410	33280	40280	61750	77800	25.76	23.76	true	
https://onet.org.ai/Wage/IndustrialMachineryInstallationRepairandMaintenanceWorkers	onet.org.ai	Wage	IndustrialMachineryInstallationRepairandMaintenanceWorkers	499040	Industrial Machinery Installation, Repair, and Maintenance Workers		66680	63500	44420	52020	77730	91610	32.06	30.53	false	
https://onet.org.ai/Wage/IndustrialMachineryMechanics	onet.org.ai	Wage	IndustrialMachineryMechanics	499041	Industrial Machinery Mechanics		67160	63760	45090	52710	78070	92730	32.29	30.65	true	
https://onet.org.ai/Wage/MaintenanceWorkersMachinery	onet.org.ai	Wage	MaintenanceWorkersMachinery	499043	Maintenance Workers, Machinery		61820	60500	40080	48600	72260	83560	29.72	29.09	true	
https://onet.org.ai/Wage/Millwrights	onet.org.ai	Wage	Millwrights	499044	Millwrights		68640	65170	45100	55420	80580	93740	33	31.33	true	
https://onet.org.ai/Wage/Brickmasons	onet.org.ai	Wage	Brickmasons	499045	Refractory Materials Repairers, Except Brickmasons		61480	58540	37050	48380	73940	81440	29.56	28.15	true	
https://onet.org.ai/Wage/LineInstallersandRepairers	onet.org.ai	Wage	LineInstallersandRepairers	499050	Line Installers and Repairers		82280	81110	46420	59460	102620	117990	39.56	38.99	false	
https://onet.org.ai/Wage/PrecisionInstrumentandEquipmentRepairers	onet.org.ai	Wage	PrecisionInstrumentandEquipmentRepairers	499060	Precision Instrument and Equipment Repairers		65560	61430	38110	47150	78940	98470	31.52	29.54	false	
https://onet.org.ai/Wage/PhotographicEquipmentRepairers	onet.org.ai	Wage	PhotographicEquipmentRepairers	499061	Camera and Photographic Equipment Repairers		53420	49300	36020	42590	62400	76550	25.69	23.7	true	
https://onet.org.ai/Wage/MedicalEquipmentRepairers	onet.org.ai	Wage	MedicalEquipmentRepairers	499062	Medical Equipment Repairers		66810	62630	39060	48100	79440	99290	32.12	30.11	true	
https://onet.org.ai/Wage/Tuners	onet.org.ai	Wage	Tuners	499063	Musical Instrument Repairers and Tuners		49020	45320	30130	35820	56960	73430	23.57	21.79	true	
https://onet.org.ai/Wage/ClockRepairers	onet.org.ai	Wage	ClockRepairers	499064	Watch and Clock Repairers		62450	60690	39920	46530	77340	92570	30.03	29.18	true	
https://onet.org.ai/Wage/EquipmentRepairersAllOther	onet.org.ai	Wage	EquipmentRepairersAllOther	499069	Precision Instrument and Equipment Repairers, All Other		70420	67080	44530	52090	82030	100730	33.86	32.25	true	
https://onet.org.ai/Wage/RepairWorkersGeneral	onet.org.ai	Wage	RepairWorkersGeneral	499071	Maintenance and Repair Workers, General		52430	48620	33860	39050	61710	76110	25.21	23.38	true	
https://onet.org.ai/Wage/WindTurbineServiceTechnicians	onet.org.ai	Wage	WindTurbineServiceTechnicians	499081	Wind Turbine Service Technicians		67580	62580	49110	58910	75640	88090	32.49	30.09	true	
https://onet.org.ai/Wage/MiscellaneousInstallationMaintenanceandRepairWorkers	onet.org.ai	Wage	MiscellaneousInstallationMaintenanceandRepairWorkers	499090	Miscellaneous Installation, Maintenance, and Repair Workers		51380	46970	32460	38080	59700	77230	24.7	22.58	false	
https://onet.org.ai/Wage/CommercialDivers	onet.org.ai	Wage	CommercialDivers	499092	Commercial Divers		78110	61130	39130	49370	93840	152580	37.55	29.39	true	
https://onet.org.ai/Wage/SafeRepairers	onet.org.ai	Wage	SafeRepairers	499094	Locksmiths and Safe Repairers		55200	50490	34750	40650	64330	79340	26.54	24.27	true	
https://onet.org.ai/Wage/MobileHomeInstallers	onet.org.ai	Wage	MobileHomeInstallers	499095	Manufactured Building and Mobile Home Installers		42620	41080	30280	35290	48410	57190	20.49	19.75	true	
https://onet.org.ai/Wage/Riggers	onet.org.ai	Wage	Riggers	499096	Riggers		66600	62060	38930	47940	79340	100480	32.02	29.84	true	
https://onet.org.ai/Wage/TrackSwitchRepairers	onet.org.ai	Wage	TrackSwitchRepairers	499097	Signal and Track Switch Repairers		84940	83600	57410	75680	95620	104860	40.84	40.19	true	
https://onet.org.ai/Wage/RepairWorkers	onet.org.ai	Wage	RepairWorkers	499098	Helpers--Installation, Maintenance, and Repair Workers		40750	38860	28770	33760	46600	54650	19.59	18.68	true	
https://onet.org.ai/Wage/GeothermalTechnicians	onet.org.ai	Wage	GeothermalTechnicians	499099	Geothermal Technicians		53270	48640	35270	40700	61090	77150	25.61	23.39	true	
https://onet.org.ai/Wage/ProductionOccupations	onet.org.ai	Wage	ProductionOccupations	510000	Production Occupations		50090	45960	32640	37390	58290	74920	24.08	22.09	false	
https://onet.org.ai/Wage/OperatingWorkers	onet.org.ai	Wage	OperatingWorkers	511011	First-Line Supervisors of Production and Operating Workers		74540	71190	45790	56330	86770	106960	35.84	34.23	true	
https://onet.org.ai/Wage/AssemblersandFabricators	onet.org.ai	Wage	AssemblersandFabricators	512000	Assemblers and Fabricators		45890	43570	32270	36990	50600	63490	22.06	20.95	false	
https://onet.org.ai/Wage/SystemsAssemblers	onet.org.ai	Wage	SystemsAssemblers	512011	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers		66510	61680	46040	53180	75240	94950	31.98	29.65	true	
https://onet.org.ai/Wage/ElectricalElectronicsandElectromechanicalAssemblers	onet.org.ai	Wage	ElectricalElectronicsandElectromechanicalAssemblers	512020	Electrical, Electronics, and Electromechanical Assemblers		46070	44210	34160	37530	50090	61190	22.15	21.26	false	
https://onet.org.ai/Wage/Electricalelectronicandelectromechanicalassemblersexceptcoilwinderstapersandfinishers	onet.org.ai	Wage	Electricalelectronicandelectromechanicalassemblersexceptcoilwinderstapersandfinishers	512028	Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers		45930	44040	34110	37450	49830	61080	22.08	21.17	false	
https://onet.org.ai/Wage/OtherMachineAssemblers	onet.org.ai	Wage	OtherMachineAssemblers	512031	Engine and Other Machine Assemblers		56040	52540	37950	42790	70050	74300	26.94	25.26	true	
https://onet.org.ai/Wage/Fitters	onet.org.ai	Wage	Fitters	512041	Structural Metal Fabricators and Fitters		52740	49900	37370	44290	59810	70510	25.36	23.99	true	
https://onet.org.ai/Wage/Fabricators	onet.org.ai	Wage	Fabricators	512051	Fiberglass Laminators and Fabricators		47320	45760	35950	39230	51530	61370	22.75	22	true	
https://onet.org.ai/Wage/Adjusters	onet.org.ai	Wage	Adjusters	512061	Timing Device Assemblers and Adjusters		42410	40790	26240	27850	58440	65580	20.39	19.61	true	
https://onet.org.ai/Wage/MiscellaneousAssemblersandFabricators	onet.org.ai	Wage	MiscellaneousAssemblersandFabricators	512090	Miscellaneous Assemblers and Fabricators		44860	42210	31650	36660	49410	62030	21.57	20.29	false	
https://onet.org.ai/Wage/FoodProcessingWorkers	onet.org.ai	Wage	FoodProcessingWorkers	513000	Food Processing Workers		40090	38200	29200	34240	45780	51920	19.27	18.37	false	
https://onet.org.ai/Wage/Bakers	onet.org.ai	Wage	Bakers	513011	Bakers		37670	36650	27560	31470	42570	48260	18.11	17.62	true	
https://onet.org.ai/Wage/ButchersandOtherMeatPoultryandFishProcessingWorkers	onet.org.ai	Wage	ButchersandOtherMeatPoultryandFishProcessingWorkers	513020	Butchers and Other Meat, Poultry, and Fish Processing Workers		40110	38500	29480	34460	45880	50960	19.28	18.51	false	
https://onet.org.ai/Wage/MeatCutters	onet.org.ai	Wage	MeatCutters	513021	Butchers and Meat Cutters		41300	38960	28850	34460	47200	57130	19.86	18.73	true	
https://onet.org.ai/Wage/Trimmers	onet.org.ai	Wage	Trimmers	513022	Meat, Poultry, and Fish Cutters and Trimmers		38640	37700	29200	34050	43450	48680	18.58	18.13	true	
https://onet.org.ai/Wage/MeatPackers	onet.org.ai	Wage	MeatPackers	513023	Slaughterers and Meat Packers		40710	39790	31470	35940	45930	49460	19.57	19.13	true	
https://onet.org.ai/Wage/MiscellaneousFoodProcessingWorkers	onet.org.ai	Wage	MiscellaneousFoodProcessingWorkers	513090	Miscellaneous Food Processing Workers		42090	40050	30850	35420	47670	56510	20.23	19.26	false	
https://onet.org.ai/Wage/Tenders	onet.org.ai	Wage	Tenders	513091	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders		44800	41230	34940	37500	48640	60390	21.54	19.82	true	
https://onet.org.ai/Wage/FoodBatchmakers	onet.org.ai	Wage	FoodBatchmakers	513092	Food Batchmakers		42830	40790	30850	35340	49010	57800	20.59	19.61	true	
https://onet.org.ai/Wage/FoodProcessingWorkersAllOther	onet.org.ai	Wage	FoodProcessingWorkersAllOther	513099	Food Processing Workers, All Other		39260	38420	30290	35360	43020	47470	18.88	18.47	true	
https://onet.org.ai/Wage/MetalWorkersandPlasticWorkers	onet.org.ai	Wage	MetalWorkersandPlasticWorkers	514000	Metal Workers and Plastic Workers		52050	48660	35940	40360	60310	73550	25.02	23.39	false	
https://onet.org.ai/Wage/FormingMachineSettersOperatorsandTendersMetalandPlastic	onet.org.ai	Wage	FormingMachineSettersOperatorsandTendersMetalandPlastic	514020	Forming Machine Setters, Operators, and Tenders, Metal and Plastic		49060	47460	35770	39870	55880	63980	23.59	22.82	false	
https://onet.org.ai/Wage/Plastic	onet.org.ai	Wage	Plastic	514021	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic		43820	41600	31940	36620	48990	58320	21.07	20	true	
https://onet.org.ai/Wage/MachineToolCuttingSettersOperatorsandTendersMetalandPlastic	onet.org.ai	Wage	MachineToolCuttingSettersOperatorsandTendersMetalandPlastic	514030	Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic		47500	45870	35150	38630	53140	63050	22.84	22.05	false	
https://onet.org.ai/Wage/Machinists	onet.org.ai	Wage	Machinists	514041	Machinists		57390	56150	38100	46250	64910	78760	27.59	27	true	
https://onet.org.ai/Wage/MetalFurnaceOperatorsTendersPourersandCasters	onet.org.ai	Wage	MetalFurnaceOperatorsTendersPourersandCasters	514050	Metal Furnace Operators, Tenders, Pourers, and Casters		55960	54100	38350	45340	63780	77260	26.91	26.01	false	
https://onet.org.ai/Wage/CastersMetal	onet.org.ai	Wage	CastersMetal	514052	Pourers and Casters, Metal		51320	48940	37250	41410	59850	68030	24.68	23.53	true	
https://onet.org.ai/Wage/ModelMakersandPatternmakersMetalandPlastic	onet.org.ai	Wage	ModelMakersandPatternmakersMetalandPlastic	514060	Model Makers and Patternmakers, Metal and Plastic		63250	59530	38740	47520	74760	94570	30.41	28.62	false	
https://onet.org.ai/Wage/MoldersandMoldingMachineSettersOperatorsandTendersMetalandPlastic	onet.org.ai	Wage	MoldersandMoldingMachineSettersOperatorsandTendersMetalandPlastic	514070	Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic		44340	41890	32180	36450	49310	60210	21.32	20.14	false	
https://onet.org.ai/Wage/Coremakers	onet.org.ai	Wage	Coremakers	514071	Foundry Mold and Coremakers		46910	45700	36220	39370	51360	61390	22.55	21.97	true	
https://onet.org.ai/Wage/DieMakers	onet.org.ai	Wage	DieMakers	514111	Tool and Die Makers		65100	63180	44200	51200	77430	87660	31.3	30.38	true	
https://onet.org.ai/Wage/WeldingSolderingandBrazingWorkers	onet.org.ai	Wage	WeldingSolderingandBrazingWorkers	514120	Welding, Soldering, and Brazing Workers		54640	50560	37820	45090	61390	75260	26.27	24.31	false	
https://onet.org.ai/Wage/Brazers	onet.org.ai	Wage	Brazers	514121	Welders, Cutters, Solderers, and Brazers		55100	51000	38130	45580	61610	75850	26.49	24.52	true	
https://onet.org.ai/Wage/MiscellaneousMetalWorkersandPlasticWorkers	onet.org.ai	Wage	MiscellaneousMetalWorkersandPlasticWorkers	514190	Miscellaneous Metal Workers and Plastic Workers		47500	45050	33810	37470	53460	64720	22.84	21.66	false	
https://onet.org.ai/Wage/Sharpeners	onet.org.ai	Wage	Sharpeners	514194	Tool Grinders, Filers, and Sharpeners		51790	48970	33770	39520	60210	74120	24.9	23.54	true	
https://onet.org.ai/Wage/PlasticWorkersAllOther	onet.org.ai	Wage	PlasticWorkersAllOther	514199	Metal Workers and Plastic Workers, All Other		45850	42750	33850	36890	49930	62800	22.05	20.56	true	
https://onet.org.ai/Wage/PrintingWorkers	onet.org.ai	Wage	PrintingWorkers	515110	Printing Workers		46260	44830	31450	36950	52510	62530	22.24	21.55	false	
https://onet.org.ai/Wage/Workers	onet.org.ai	Wage	Workers	515111	Prepress Technicians and Workers		49130	47300	34270	39000	57530	65530	23.62	22.74	true	
https://onet.org.ai/Wage/PrintingPressOperators	onet.org.ai	Wage	PrintingPressOperators	515112	Printing Press Operators		46620	45160	31450	36970	54340	63060	22.41	21.71	true	
https://onet.org.ai/Wage/FinishingWorkers	onet.org.ai	Wage	FinishingWorkers	515113	Print Binding and Finishing Workers		43040	39820	31110	36070	48240	57980	20.69	19.14	true	
https://onet.org.ai/Wage/TextileApparelandFurnishingsWorkers	onet.org.ai	Wage	TextileApparelandFurnishingsWorkers	516000	Textile, Apparel, and Furnishings Workers		36970	35580	27160	30680	40270	47840	17.78	17.11	false	
https://onet.org.ai/Wage/DryCleaningWorkers	onet.org.ai	Wage	DryCleaningWorkers	516011	Laundry and Dry-Cleaning Workers		33990	33800	26270	29530	36760	42370	16.34	16.25	true	
https://onet.org.ai/Wage/RelatedMaterials	onet.org.ai	Wage	RelatedMaterials	516021	Pressers, Textile, Garment, and Related Materials		33370	33880	24960	29060	36830	41410	16.04	16.29	true	
https://onet.org.ai/Wage/SewingMachineOperators	onet.org.ai	Wage	SewingMachineOperators	516031	Sewing Machine Operators		36680	36000	26860	31200	40810	47060	17.64	17.31	true	
https://onet.org.ai/Wage/ShoeandLeatherWorkers	onet.org.ai	Wage	ShoeandLeatherWorkers	516040	Shoe and Leather Workers		36560	36460	24960	29690	42930	47860	17.58	17.53	false	
https://onet.org.ai/Wage/TailorsDressmakersandSewers	onet.org.ai	Wage	TailorsDressmakersandSewers	516050	Tailors, Dressmakers, and Sewers		42930	39590	26830	32590	48760	60850	20.64	19.03	false	
https://onet.org.ai/Wage/SewersHand	onet.org.ai	Wage	SewersHand	516051	Sewers, Hand		34810	33760	25530	29210	38180	46320	16.74	16.23	true	
https://onet.org.ai/Wage/CustomSewers	onet.org.ai	Wage	CustomSewers	516052	Tailors, Dressmakers, and Custom Sewers		44050	40860	27110	33480	49780	62490	21.18	19.64	true	
https://onet.org.ai/Wage/TextileMachineSettersOperatorsandTenders	onet.org.ai	Wage	TextileMachineSettersOperatorsandTenders	516060	Textile Machine Setters, Operators, and Tenders		38820	37800	29630	34430	42400	47970	18.66	18.17	false	
https://onet.org.ai/Wage/MiscellaneousTextileApparelandFurnishingsWorkers	onet.org.ai	Wage	MiscellaneousTextileApparelandFurnishingsWorkers	516090	Miscellaneous Textile, Apparel, and Furnishings Workers		46630	43670	31300	36360	51270	64620	22.42	21	false	
https://onet.org.ai/Wage/ExtrudingMachineOperators	onet.org.ai	Wage	ExtrudingMachineOperators	516091	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers		47420	44980	35590	38990	54690	63650	22.8	21.63	true	
https://onet.org.ai/Wage/ApparelPatternmakers	onet.org.ai	Wage	ApparelPatternmakers	516092	Fabric and Apparel Patternmakers		71630	67670	34590	44110	91080	112540	34.44	32.54	true	
https://onet.org.ai/Wage/Upholsterers	onet.org.ai	Wage	Upholsterers	516093	Upholsterers		46960	46190	32190	37200	51740	63600	22.58	22.21	true	
https://onet.org.ai/Wage/FurnishingsWorkersAllOther	onet.org.ai	Wage	FurnishingsWorkersAllOther	516099	Textile, Apparel, and Furnishings Workers, All Other		40410	37010	30290	32850	44810	53710	19.43	17.79	true	
https://onet.org.ai/Wage/Woodworkers	onet.org.ai	Wage	Woodworkers	517000	Woodworkers		44520	43640	31330	36820	49180	59680	21.4	20.98	false	
https://onet.org.ai/Wage/BenchCarpenters	onet.org.ai	Wage	BenchCarpenters	517011	Cabinetmakers and Bench Carpenters		47460	46020	34700	38240	54010	63220	22.82	22.12	true	
https://onet.org.ai/Wage/FurnitureFinishers	onet.org.ai	Wage	FurnitureFinishers	517021	Furniture Finishers		44310	42530	31200	36770	49020	59820	21.31	20.45	true	
https://onet.org.ai/Wage/ModelMakersandPatternmakersWood	onet.org.ai	Wage	ModelMakersandPatternmakersWood	517030	Model Makers and Patternmakers, Wood		59160	51920	35210	41980	78190	90560	28.44	24.96	false	
https://onet.org.ai/Wage/ModelMakersWood	onet.org.ai	Wage	ModelMakersWood	517031	Model Makers, Wood		59780	51850	24710	40420	80380	95850	28.74	24.93	true	
https://onet.org.ai/Wage/PatternmakersWood	onet.org.ai	Wage	PatternmakersWood	517032	Patternmakers, Wood		57920	52520	40730	45450	77410	83330	27.84	25.25	true	
https://onet.org.ai/Wage/WoodworkingMachineSettersOperatorsandTenders	onet.org.ai	Wage	WoodworkingMachineSettersOperatorsandTenders	517040	Woodworking Machine Setters, Operators, and Tenders		42330	40300	30410	35970	47660	55360	20.35	19.38	false	
https://onet.org.ai/Wage/TendersWood	onet.org.ai	Wage	TendersWood	517041	Sawing Machine Setters, Operators, and Tenders, Wood		42390	39950	29670	35550	47770	56560	20.38	19.21	true	
https://onet.org.ai/Wage/Sawing	onet.org.ai	Wage	Sawing	517042	Woodworking Machine Setters, Operators, and Tenders, Except Sawing		42290	40440	30920	36260	47650	54340	20.33	19.44	true	
https://onet.org.ai/Wage/WoodworkersAllOther	onet.org.ai	Wage	WoodworkersAllOther	517099	Woodworkers, All Other		43730	41220	30470	35890	48820	60870	21.03	19.82	true	
