ns	from	to	predicate	reverse
noun	UseAction	ConsumeAction	subClassOf	superClassOf
noun	UseAction	schema.org	definedBy	defines
noun	Gene	BioChemEntity	subClassOf	superClassOf
noun	Gene	schema.org	definedBy	defines
noun	Flight	Trip	subClassOf	superClassOf
noun	Flight	schema.org	definedBy	defines
noun	IPTCDigitalSourceEnumeration	MediaEnumeration	subClassOf	superClassOf
noun	IPTCDigitalSourceEnumeration	schema.org	definedBy	defines
noun	MedicalEnumeration	Enumeration	subClassOf	superClassOf
noun	MedicalEnumeration	schema.org	definedBy	defines
noun	UserPlusOnes	UserInteraction	subClassOf	superClassOf
noun	UserPlusOnes	schema.org	definedBy	defines
noun	Painting	CreativeWork	subClassOf	superClassOf
noun	Painting	schema.org	definedBy	defines
noun	SizeSpecification	QualitativeValue	subClassOf	superClassOf
noun	SizeSpecification	schema.org	definedBy	defines
noun	AdultOrientedEnumeration	Enumeration	subClassOf	superClassOf
noun	AdultOrientedEnumeration	schema.org	definedBy	defines
noun	RealEstateAgent	LocalBusiness	subClassOf	superClassOf
noun	RealEstateAgent	schema.org	definedBy	defines
noun	GolfCourse	SportsActivityLocation	subClassOf	superClassOf
noun	GolfCourse	schema.org	definedBy	defines
noun	Diet	LifestyleModification	subClassOf	superClassOf
noun	Diet	schema.org	definedBy	defines
noun	RadioSeries	CreativeWorkSeries	subClassOf	superClassOf
noun	RadioSeries	schema.org	definedBy	defines
noun	RentAction	TradeAction	subClassOf	superClassOf
noun	RentAction	schema.org	definedBy	defines
noun	Museum	CivicStructure	subClassOf	superClassOf
noun	Museum	schema.org	definedBy	defines
noun	Vein	Vessel	subClassOf	superClassOf
noun	Vein	schema.org	definedBy	defines
noun	MedicalTestPanel	MedicalTest	subClassOf	superClassOf
noun	MedicalTestPanel	schema.org	definedBy	defines
noun	MedicalGuidelineContraindication	MedicalGuideline	subClassOf	superClassOf
