ns	from	to	predicate	reverse	category	dataValue	date
onet.org.ai	https://onet.org.ai/Occupation/51-205100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	27.43	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-205100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	2.67	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-205100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.08	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-206100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	2.29	06/2008
onet.org.ai	https://onet.org.ai/Occupation/51-206100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	15.88	06/2008
onet.org.ai	https://onet.org.ai/Occupation/51-206100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.11	06/2008
onet.org.ai	https://onet.org.ai/Occupation/51-206100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	13.88	06/2008
onet.org.ai	https://onet.org.ai/Occupation/51-209200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	3.78	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-209200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	1.67	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-209200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	38.56	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-209200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	17.94	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-209200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	6.74	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-209200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.54	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-301100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	24.97	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-301100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	15.55	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-301100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	15.64	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-301100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	2.33	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-302100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	20.36	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-302100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	8.20	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-302100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	15.73	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-302100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-302200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	62.44	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	7.86	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	15.08	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	6.56	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	28.63	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	33.72	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	8.63	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-302300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	7.36	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-309100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	22.77	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-309100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	54.43	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-309100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	17.88	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-309100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	5.94	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-309200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	13.91	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.51	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	22.64	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.83	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.14	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.07	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309300	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	1.56	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	18.17	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	5.49	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	2.82	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-309300	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.01	08/2021
onet.org.ai	https://onet.org.ai/Occupation/51-402100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	3.64	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-402100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	60.27	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-402100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	16.54	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-402100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	07/2015
onet.org.ai	https://onet.org.ai/Occupation/51-402200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	17.70	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-402200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	35.05	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-402200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	5.07	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-402200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	2.54	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-402300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	12.57	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-402300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	30.42	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-402300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	20.46	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-402300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	1.78	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-403100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.86	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-403100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.39	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-403100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	24.97	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-403100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	49.67	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-403100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	23.82	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-403100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.46	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-403200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	9.76	08/2022
onet.org.ai	https://onet.org.ai/Occupation/51-403200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.21	08/2022
onet.org.ai	https://onet.org.ai/Occupation/51-403200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	28.54	08/2022
onet.org.ai	https://onet.org.ai/Occupation/51-403200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	5.61	08/2022
onet.org.ai	https://onet.org.ai/Occupation/51-403200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	3.95	08/2022
onet.org.ai	https://onet.org.ai/Occupation/51-403200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.62	08/2022
onet.org.ai	https://onet.org.ai/Occupation/51-403300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	1.42	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-403300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	22.89	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-403300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	13.87	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-403300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.94	07/2016
onet.org.ai	https://onet.org.ai/Occupation/51-403400	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	18.19	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-403400	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.15	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-403400	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	12.60	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-403400	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	1.42	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-403400	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	9.62	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-403400	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.42	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-403500	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	9.70	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-403500	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.12	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-403500	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	16.60	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-403500	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	16.67	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-403500	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	7.72	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-403500	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.49	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-404100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	13.63	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-404100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.42	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-404100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	19.67	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-404100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.96	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-404100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	2.58	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-404100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.41	08/2020
onet.org.ai	https://onet.org.ai/Occupation/51-405100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	35.86	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-405100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	33.02	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-405100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-405100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/51-405200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	20.04	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-405200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	1.20	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-405200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	58.50	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-405200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	10.18	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-405200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	1.31	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-405200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.33	08/2024
onet.org.ai	https://onet.org.ai/Occupation/51-406100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-406100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	1.87	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-406100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	18.52	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-406100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	16.23	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-406100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-406100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.46	08/2025
onet.org.ai	https://onet.org.ai/Occupation/51-406200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	8.68	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-406200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	20.10	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-406200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	1.29	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-406200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	07/2017
onet.org.ai	https://onet.org.ai/Occupation/51-407100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	35.63	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-407100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.21	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-407100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	56.05	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-407100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	36.13	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-407100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	16.59	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-407100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.46	08/2023
onet.org.ai	https://onet.org.ai/Occupation/51-407200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	30.31	07/2016
