url	ns	type	id	code	name	description	soc_code	education_program_id	cip_code	career_cluster_id
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	occupational-health-nurse-practitioner-residencyfellowship-program	60.0730	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	orthopedic-nurse-practitioner-residencyfellowship-program	60.0731	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	orthopedic-surgery-nurse-practitioner-residencyfellowship-program	60.0732	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	pain-management-nurse-practitioner-residencyfellowship-program	60.0733	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	palliative-care-nurse-practitioner-residencyfellowship-program	60.0734	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	pediatric-hematology-oncology-nurse-practitioner-residencyfellowship-program	60.0735	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	pediatric-nurse-practitioner-residencyfellowship-program	60.0736	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	pediatric-rehabilitation-nurse-practitioner-residencyfellowship-program	60.0737	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	psychiatricmental-health-nurse-practitioner-residencyfellowship-program	60.0738	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	publiccommunity-health-nurse-practitioner-residencyfellowship-program	60.0739	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	pulmonary-nurse-practitioner-residencyfellowship-program	60.0740	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	rheumatology-nurse-practitioner-residencyfellowship-program	60.0741	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	rural-health-nurse-practitioner-residencyfellowship-program	60.0742	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	sleep-medicine-nurse-practitioner-residencyfellowship-program	60.0743	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	surgical-and-critical-care-nurse-practitioner-residencyfellowship-program	60.0744	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	surgical-wound-and-reconstruction-nurse-practitioner-residencyfellowship-program	60.0745	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	transplantation-nurse-practitioner-residencyfellowship-program	60.0746	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	trauma-and-critical-care-nurse-practitioner-residencyfellowship-program	60.0747	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	urgent-care-nurse-practitioner-residencyfellowship-program	60.0748	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	urology-nurse-practitioner-residencyfellowship-program	60.0749	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	womens-health-nurse-practitioner-residencyfellowship-program	60.0750	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	wound-care-nurse-practitioner-residencyfellowship-program	60.0751	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1171	nurse-practitioner-residencyfellowship-program-other	60.0799	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1181	communication-sciences-and-disorders-general	51.0201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1181	audiologyaudiologist	51.0202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1181	audiologyaudiologist-and-speech-language-pathologypathologist	51.0204	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1181	communication-disorders-sciences-and-services-other	51.0299	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	emergency-medicineanesthesiology-combined-specialty-program	61.0103	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	internal-medicineanesthesiology-combined-specialty-program	61.0108	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	pediatricsanesthesiology-combined-specialty-program	61.0119	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	anesthesiology-residency-program	61.0401	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1211	anesthesiology-residencyfellowship-programs-other	61.0499	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1212	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1212	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1212	cardiovascular-disease-fellowship-program	61.0804	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1212	clinical-cardiac-electrophysiology-fellowship-program	61.0805	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1212	interventional-cardiology-fellowship-program	61.0811	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1212	pediatric-cardiology-fellowship-program	61.1906	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	internal-medicinedermatology-combined-specialty-program	61.0109	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	dermatology-residency-program	61.0501	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	dermatopathology-fellowship-program	61.0502	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	pediatric-dermatology-fellowship-program	61.0503	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1213	dermatology-residencyfellowship-programs-other	61.0599	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	emergency-medicineanesthesiology-combined-specialty-program	61.0103	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	family-medicineemergency-medicine-combined-specialty-program	61.0104	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	internal-medicineemergency-medicine-combined-specialty-program	61.0110	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	internal-medicineemergency-medicinecritical-care-medicine-combined-specialty-program	61.0111	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	pediatricsemergency-medicine-combined-specialty-program	61.0120	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	critical-care-medicine-fellowship-program	61.0202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	wilderness-medicine-fellowship-program	61.0217	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	emergency-medicine-residency-program	61.0601	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	disaster-medicine-fellowship-program	61.0602	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	emergency-medical-services-fellowship-program	61.0603	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	emergency-medicine-residencyfellowship-programs-other	61.0699	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	pediatric-critical-care-medicine-fellowship-program	61.1907	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1214	pediatric-emergency-medicine-fellowship-program	61.1908	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	family-medicineemergency-medicine-combined-specialty-program	61.0104	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	family-medicineosteopathic-neuromusculoskeletal-medicine-combined-specialty-program	61.0105	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	family-medicinepreventive-medicine-combined-specialty-program	61.0106	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	family-medicinepsychiatry-combined-specialty-program	61.0107	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	internal-medicinefamily-medicine-combined-specialty-program	61.0112	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	family-medicine-residency-program	61.0701	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1215	family-medicine-residencyfellowship-programs-other	61.0799	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicineanesthesiology-combined-specialty-program	61.0108	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicinedermatology-combined-specialty-program	61.0109	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicineemergency-medicine-combined-specialty-program	61.0110	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicineemergency-medicinecritical-care-medicine-combined-specialty-program	61.0111	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicinefamily-medicine-combined-specialty-program	61.0112	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicineneurology-combined-specialty-program	61.0114	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicinepediatrics-combined-specialty-program	61.0115	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicinepreventive-medicine-combined-specialty-program	61.0116	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicinepsychiatry-combined-specialty-program	61.0117	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1216	internal-medicine-residency-program	61.0801	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	internal-medicineneurology-combined-specialty-program	61.0114	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	psychiatryneurology-combined-specialty-program	61.0124	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	neurology-residency-program	61.1101	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	child-neurology-residency-program	61.1102	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	clinical-neurophysiology-fellowship-program	61.1103	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	epilepsy-fellowship-program	61.1104	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	headache-medicine-fellowship-program	61.1105	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	neurodevelopmental-disabilities-fellowship-program	61.1106	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	vascular-neurology-fellowship-program	61.1107	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1217	neurology-residencyfellowship-programs-other	61.1199	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1218	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1218	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1218	obstetrics-and-gynecology-residency-program	61.1301	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1218	gynecologic-oncology-fellowship-program	61.1302	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1218	maternal-and-fetal-medicine-fellowship-program	61.1303	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1218	obstetrics-and-gynecology-residencyfellowship-programs-other	61.1399	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	internal-medicinepediatrics-combined-specialty-program	61.0115	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatricsanesthesiology-combined-specialty-program	61.0119	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatricsemergency-medicine-combined-specialty-program	61.0120	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatricsmedical-genetics-and-genomics-combined-specialty-program	61.0121	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatricsphysical-medicine-rehabilitation-combined-specialty-program	61.0122	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatricspsychologychild-adolescent-psychology-combined-specialty-program	61.0123	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-otolaryngology-fellowship-program	61.1703	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatrics-residency-program	61.1901	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	adolescent-medicine-fellowship-program	61.1902	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	child-abuse-pediatrics-fellowship-program	61.1903	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	developmental-behavioral-pediatrics-fellowship-program	61.1904	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	neonatal-perinatal-medicine-fellowship-program	61.1905	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-cardiology-fellowship-program	61.1906	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-critical-care-medicine-fellowship-program	61.1907	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-emergency-medicine-fellowship-program	61.1908	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-endocrinology-fellowship-program	61.1909	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-gastroenterology-fellowship-program	61.1910	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-hematology-oncology-fellowship-program	61.1911	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-infectious-diseases-fellowship-program	61.1912	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-nephrology-fellowship-program	61.1913	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-pulmonology-fellowship-program	61.1914	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-rheumatology-fellowship-program	61.1915	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-transplant-hepatology-fellowship-program	61.1917	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatrics-residencyfellowship-programs-other	61.1999	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-rehabilitation-medicine-fellowship-program	61.2003	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1221	pediatric-radiology-fellowship-program	61.2609	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	medical-toxicology-fellowship-program	61.0208	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	dermatopathology-fellowship-program	61.0502	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	combined-anatomic-and-clinical-pathology-residency-program	61.1801	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	anatomic-pathology-residency-program	61.1802	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	clinical-pathology-residency-program	61.1803	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	blood-bankingtransfusion-medicine-fellowship-program	61.1804	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	chemical-pathology-fellowship-program	61.1805	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	cytopathology-fellowship-program	61.1806	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	forensic-pathology-fellowship-program	61.1807	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	hematological-pathology-fellowship-program	61.1808	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	immunopathology-fellowship-program	61.1809	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	laboratory-medicine-fellowship-program	61.1810	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	medical-microbiology-fellowship-program	61.1811	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	molecular-genetic-pathology-fellowship-program	61.1812	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	neuropathology-fellowship-program	61.1813	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	pediatric-pathology-fellowship-program	61.1814	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	radioisotopic-pathology-fellowship-program	61.1815	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1222	pathology-residencyfellowship-programs-other	61.1899	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	family-medicinepsychiatry-combined-specialty-program	61.0107	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	internal-medicinepsychiatry-combined-specialty-program	61.0117	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	pediatricspsychologychild-adolescent-psychology-combined-specialty-program	61.0123	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	psychiatryneurology-combined-specialty-program	61.0124	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	psychiatry-residency-program	61.2401	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	addiction-psychiatry-fellowship-program	61.2402	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	child-and-adolescent-psychiatry-fellowship-program	61.2403	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	consultation-liaison-psychiatry-fellowship-program	61.2404	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	forensic-psychiatry-fellowship-program	61.2405	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	geriatric-psychiatry-fellowship-program	61.2406	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1223	psychiatry-residencyfellowship-programs-other	61.2499	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	diagnostic-radiologynuclear-medicine-combined-specialty-program	61.0102	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	nuclear-medicine-residency-program	61.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	nuclear-medicine-residencyfellowship-programs-other	61.1299	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	radiation-oncology-residency-program	61.2501	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	radiation-oncology-residencyfellowship-programs-other	61.2599	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	diagnostic-radiology-residency-program	61.2601	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	integrated-interventional-radiology-residency-program	61.2602	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	abdominal-radiology-fellowship-program	61.2603	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	diagnostic-radiologic-physics-residency-program	61.2604	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	medical-nuclear-physics-residency-program	61.2605	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	musculoskeletal-radiology-fellowship-program	61.2606	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	neuroradiology-fellowship-program	61.2607	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	nuclear-radiology-fellowship-program	61.2608	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	pediatric-radiology-fellowship-program	61.2609	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	radiologic-physics-residency-program	61.2610	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	therapeutic-radiologic-physics-residency-program	61.2611	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	vascular-and-interventional-radiology-fellowship-program	61.2612	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1224	radiology-residencyfellowship-programs-other	61.2699	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	medicine	51.1201	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	osteopathic-medicineosteopathy	51.1202	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	pain-management	51.1403	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	combined-medical-residencyfellowship-program-general	61.0101	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	family-medicineosteopathic-neuromusculoskeletal-medicine-combined-specialty-program	61.0105	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	family-medicinepreventive-medicine-combined-specialty-program	61.0106	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	internal-medicinemedical-genetics-and-genomics-combined-specialty-program	61.0113	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	internal-medicinepreventive-medicine-combined-specialty-program	61.0116	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	medical-genetics-and-genomicsmaternal-fetal-medicine-combined-specialty-program	61.0118	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	pediatricsmedical-genetics-and-genomics-combined-specialty-program	61.0121	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	pediatricsphysical-medicine-rehabilitation-combined-specialty-program	61.0122	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	reproductive-endocrinology-and-infertilitymedical-genetics-and-genomics-combined-specialty-program	61.0125	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	combined-medical-residencyfellowship-programs-other	61.0199	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	geriatric-medicine-fellowship-program	61.0203	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	hospice-and-palliative-medicine-fellowship-program	61.0205	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	integrative-medicine-fellowship-program	61.0206	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	medical-toxicology-fellowship-program	61.0208	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	neuromuscular-medicine-fellowship-program	61.0209	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	pain-medicine-fellowship-program	61.0210	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	sleep-medicine-fellowship-program	61.0212	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	sports-medicine-fellowship-program	61.0213	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	telemedicine-fellowship-program	61.0215	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	undersea-and-hyperbaric-medicine-fellowship-program	61.0216	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	womens-health-fellowship-program	61.0218	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	multiple-pathway-medical-fellowship-programs-other	61.0299	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	allergy-and-immunology-fellowship-program	61.0301	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	allergy-and-immunology-residencyfellowship-programs-other	61.0399	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	endocrinology-diabetes-and-metabolism-fellowship-program	61.0806	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	gastroenterology-fellowship-program	61.0807	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	hematology-fellowship-program	61.0808	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	hematology-oncology-fellowship-program	61.0809	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	infectious-disease-fellowship-program	61.0810	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	nephrology-fellowship-program	61.0812	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	medical-oncology-fellowship-program	61.0813	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	pulmonary-disease-fellowship-program	61.0814	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	rheumatology-fellowship-program	61.0816	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	transplant-hepatology-fellowship-program	61.0818	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	internal-medicine-residencyfellowship-programs-other	61.0899	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	clinical-biochemical-genetics-residency-program	61.0901	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	clinical-genetics-and-genomics-residency-program	61.0902	healthcare-human-services
	graph.org.ai	SOC_EducationProgram_Mapping					29-1229	laboratory-genetics-and-genomics-residency-program	61.0903	healthcare-human-services
