url	ns	type	id	name	description	code	level	parent	sourceUrl
https://napcs.org.ai/Product/1811252	napcs.org.ai	Product	1811252	Detail	Detail	1811252	4	181125	
https://napcs.org.ai/Product/1811253	napcs.org.ai	Product	1811253	Detail	Detail	1811253	4	181125	
https://napcs.org.ai/Product/1811254	napcs.org.ai	Product	1811254	Detail	Detail	1811254	4	181125	
https://napcs.org.ai/Product/182	napcs.org.ai	Product	182	Group	Group	182	1		
https://napcs.org.ai/Product/18211	napcs.org.ai	Product	18211	Class	Class	18211	2	182	
https://napcs.org.ai/Product/182111	napcs.org.ai	Product	182111	Subclass	Subclass	182111	3	18211	
https://napcs.org.ai/Product/1821111	napcs.org.ai	Product	1821111	Detail	Detail	1821111	4	182111	
https://napcs.org.ai/Product/182112	napcs.org.ai	Product	182112	Subclass	Subclass	182112	3	18211	
https://napcs.org.ai/Product/1821121	napcs.org.ai	Product	1821121	Detail	Detail	1821121	4	182112	
https://napcs.org.ai/Product/1821122	napcs.org.ai	Product	1821122	Detail	Detail	1821122	4	182112	
https://napcs.org.ai/Product/18212	napcs.org.ai	Product	18212	Class	Class	18212	2	182	
https://napcs.org.ai/Product/182121	napcs.org.ai	Product	182121	Subclass	Subclass	182121	3	18212	
https://napcs.org.ai/Product/1821211	napcs.org.ai	Product	1821211	Detail	Detail	1821211	4	182121	
https://napcs.org.ai/Product/1821212	napcs.org.ai	Product	1821212	Detail	Detail	1821212	4	182121	
https://napcs.org.ai/Product/182122	napcs.org.ai	Product	182122	Subclass	Subclass	182122	3	18212	
https://napcs.org.ai/Product/1821221	napcs.org.ai	Product	1821221	Detail	Detail	1821221	4	182122	
https://napcs.org.ai/Product/1821222	napcs.org.ai	Product	1821222	Detail	Detail	1821222	4	182122	
https://napcs.org.ai/Product/182124	napcs.org.ai	Product	182124	Subclass	Subclass	182124	3	18212	
https://napcs.org.ai/Product/1821241	napcs.org.ai	Product	1821241	Detail	Detail	1821241	4	182124	
https://napcs.org.ai/Product/1821242	napcs.org.ai	Product	1821242	Detail	Detail	1821242	4	182124	
https://napcs.org.ai/Product/182129	napcs.org.ai	Product	182129	Subclass	Subclass	182129	3	18212	
https://napcs.org.ai/Product/1821291	napcs.org.ai	Product	1821291	Detail	Detail	1821291	4	182129	
https://napcs.org.ai/Product/1821292	napcs.org.ai	Product	1821292	Detail	Detail	1821292	4	182129	
https://napcs.org.ai/Product/1821293	napcs.org.ai	Product	1821293	Detail	Detail	1821293	4	182129	
https://napcs.org.ai/Product/1821294	napcs.org.ai	Product	1821294	Detail	Detail	1821294	4	182129	
https://napcs.org.ai/Product/1821295	napcs.org.ai	Product	1821295	Detail	Detail	1821295	4	182129	
https://napcs.org.ai/Product/18213	napcs.org.ai	Product	18213	Class	Class	18213	2	182	
https://napcs.org.ai/Product/182131	napcs.org.ai	Product	182131	Subclass	Subclass	182131	3	18213	
https://napcs.org.ai/Product/1821311	napcs.org.ai	Product	1821311	Detail	Detail	1821311	4	182131	
https://napcs.org.ai/Product/1821312	napcs.org.ai	Product	1821312	Detail	Detail	1821312	4	182131	
https://napcs.org.ai/Product/1821313	napcs.org.ai	Product	1821313	Detail	Detail	1821313	4	182131	
https://napcs.org.ai/Product/1821314	napcs.org.ai	Product	1821314	Detail	Detail	1821314	4	182131	
https://napcs.org.ai/Product/182132	napcs.org.ai	Product	182132	Subclass	Subclass	182132	3	18213	
https://napcs.org.ai/Product/1821321	napcs.org.ai	Product	1821321	Detail	Detail	1821321	4	182132	
https://napcs.org.ai/Product/182133	napcs.org.ai	Product	182133	Subclass	Subclass	182133	3	18213	
https://napcs.org.ai/Product/1821331	napcs.org.ai	Product	1821331	Detail	Detail	1821331	4	182133	
https://napcs.org.ai/Product/182134	napcs.org.ai	Product	182134	Subclass	Subclass	182134	3	18213	
https://napcs.org.ai/Product/1821341	napcs.org.ai	Product	1821341	Detail	Detail	1821341	4	182134	
https://napcs.org.ai/Product/182135	napcs.org.ai	Product	182135	Subclass	Subclass	182135	3	18213	
https://napcs.org.ai/Product/1821351	napcs.org.ai	Product	1821351	Detail	Detail	1821351	4	182135	
https://napcs.org.ai/Product/182136	napcs.org.ai	Product	182136	Subclass	Subclass	182136	3	18213	
https://napcs.org.ai/Product/1821361	napcs.org.ai	Product	1821361	Detail	Detail	1821361	4	182136	
https://napcs.org.ai/Product/1821362	napcs.org.ai	Product	1821362	Detail	Detail	1821362	4	182136	
https://napcs.org.ai/Product/182137	napcs.org.ai	Product	182137	Subclass	Subclass	182137	3	18213	
https://napcs.org.ai/Product/1821371	napcs.org.ai	Product	1821371	Detail	Detail	1821371	4	182137	
https://napcs.org.ai/Product/1821372	napcs.org.ai	Product	1821372	Detail	Detail	1821372	4	182137	
https://napcs.org.ai/Product/18214	napcs.org.ai	Product	18214	Class	Class	18214	2	182	
https://napcs.org.ai/Product/182141	napcs.org.ai	Product	182141	Subclass	Subclass	182141	3	18214	
https://napcs.org.ai/Product/1821411	napcs.org.ai	Product	1821411	Detail	Detail	1821411	4	182141	
https://napcs.org.ai/Product/1821412	napcs.org.ai	Product	1821412	Detail	Detail	1821412	4	182141	
https://napcs.org.ai/Product/1821413	napcs.org.ai	Product	1821413	Detail	Detail	1821413	4	182141	
https://napcs.org.ai/Product/182142	napcs.org.ai	Product	182142	Subclass	Subclass	182142	3	18214	
https://napcs.org.ai/Product/1821421	napcs.org.ai	Product	1821421	Detail	Detail	1821421	4	182142	
https://napcs.org.ai/Product/1821422	napcs.org.ai	Product	1821422	Detail	Detail	1821422	4	182142	
https://napcs.org.ai/Product/183	napcs.org.ai	Product	183	Group	Group	183	1		
https://napcs.org.ai/Product/18311	napcs.org.ai	Product	18311	Class	Class	18311	2	183	
https://napcs.org.ai/Product/183111	napcs.org.ai	Product	183111	Subclass	Subclass	183111	3	18311	
https://napcs.org.ai/Product/1831111	napcs.org.ai	Product	1831111	Detail	Detail	1831111	4	183111	
https://napcs.org.ai/Product/18312	napcs.org.ai	Product	18312	Class	Class	18312	2	183	
https://napcs.org.ai/Product/183121	napcs.org.ai	Product	183121	Subclass	Subclass	183121	3	18312	
https://napcs.org.ai/Product/1831211	napcs.org.ai	Product	1831211	Detail	Detail	1831211	4	183121	
https://napcs.org.ai/Product/183122	napcs.org.ai	Product	183122	Subclass	Subclass	183122	3	18312	
https://napcs.org.ai/Product/1831221	napcs.org.ai	Product	1831221	Detail	Detail	1831221	4	183122	
https://napcs.org.ai/Product/18313	napcs.org.ai	Product	18313	Class	Class	18313	2	183	
https://napcs.org.ai/Product/183131	napcs.org.ai	Product	183131	Subclass	Subclass	183131	3	18313	
https://napcs.org.ai/Product/1831311	napcs.org.ai	Product	1831311	Detail	Detail	1831311	4	183131	
https://napcs.org.ai/Product/1831312	napcs.org.ai	Product	1831312	Detail	Detail	1831312	4	183131	
https://napcs.org.ai/Product/18314	napcs.org.ai	Product	18314	Class	Class	18314	2	183	
https://napcs.org.ai/Product/183141	napcs.org.ai	Product	183141	Subclass	Subclass	183141	3	18314	
https://napcs.org.ai/Product/1831411	napcs.org.ai	Product	1831411	Detail	Detail	1831411	4	183141	
https://napcs.org.ai/Product/1831412	napcs.org.ai	Product	1831412	Detail	Detail	1831412	4	183141	
https://napcs.org.ai/Product/183142	napcs.org.ai	Product	183142	Subclass	Subclass	183142	3	18314	
https://napcs.org.ai/Product/1831421	napcs.org.ai	Product	1831421	Detail	Detail	1831421	4	183142	
https://napcs.org.ai/Product/183143	napcs.org.ai	Product	183143	Subclass	Subclass	183143	3	18314	
https://napcs.org.ai/Product/1831431	napcs.org.ai	Product	1831431	Detail	Detail	1831431	4	183143	
https://napcs.org.ai/Product/18321	napcs.org.ai	Product	18321	Class	Class	18321	2	183	
https://napcs.org.ai/Product/183211	napcs.org.ai	Product	183211	Subclass	Subclass	183211	3	18321	
https://napcs.org.ai/Product/1832111	napcs.org.ai	Product	1832111	Detail	Detail	1832111	4	183211	
https://napcs.org.ai/Product/1832112	napcs.org.ai	Product	1832112	Detail	Detail	1832112	4	183211	
https://napcs.org.ai/Product/18322	napcs.org.ai	Product	18322	Class	Class	18322	2	183	
https://napcs.org.ai/Product/183221	napcs.org.ai	Product	183221	Subclass	Subclass	183221	3	18322	
https://napcs.org.ai/Product/1832211	napcs.org.ai	Product	1832211	Detail	Detail	1832211	4	183221	
https://napcs.org.ai/Product/183222	napcs.org.ai	Product	183222	Subclass	Subclass	183222	3	18322	
https://napcs.org.ai/Product/1832221	napcs.org.ai	Product	1832221	Detail	Detail	1832221	4	183222	
https://napcs.org.ai/Product/183223	napcs.org.ai	Product	183223	Subclass	Subclass	183223	3	18322	
https://napcs.org.ai/Product/1832231	napcs.org.ai	Product	1832231	Detail	Detail	1832231	4	183223	
https://napcs.org.ai/Product/18331	napcs.org.ai	Product	18331	Class	Class	18331	2	183	
https://napcs.org.ai/Product/183311	napcs.org.ai	Product	183311	Subclass	Subclass	183311	3	18331	
https://napcs.org.ai/Product/1833111	napcs.org.ai	Product	1833111	Detail	Detail	1833111	4	183311	
https://napcs.org.ai/Product/183312	napcs.org.ai	Product	183312	Subclass	Subclass	183312	3	18331	
https://napcs.org.ai/Product/1833121	napcs.org.ai	Product	1833121	Detail	Detail	1833121	4	183312	
https://napcs.org.ai/Product/1833122	napcs.org.ai	Product	1833122	Detail	Detail	1833122	4	183312	
https://napcs.org.ai/Product/1833123	napcs.org.ai	Product	1833123	Detail	Detail	1833123	4	183312	
https://napcs.org.ai/Product/18341	napcs.org.ai	Product	18341	Class	Class	18341	2	183	
https://napcs.org.ai/Product/183411	napcs.org.ai	Product	183411	Subclass	Subclass	183411	3	18341	
https://napcs.org.ai/Product/1834111	napcs.org.ai	Product	1834111	Detail	Detail	1834111	4	183411	
https://napcs.org.ai/Product/1834112	napcs.org.ai	Product	1834112	Detail	Detail	1834112	4	183411	
https://napcs.org.ai/Product/183412	napcs.org.ai	Product	183412	Subclass	Subclass	183412	3	18341	
https://napcs.org.ai/Product/1834121	napcs.org.ai	Product	1834121	Detail	Detail	1834121	4	183412	
https://napcs.org.ai/Product/18342	napcs.org.ai	Product	18342	Class	Class	18342	2	183	
https://napcs.org.ai/Product/183421	napcs.org.ai	Product	183421	Subclass	Subclass	183421	3	18342	
https://napcs.org.ai/Product/1834211	napcs.org.ai	Product	1834211	Detail	Detail	1834211	4	183421	
https://napcs.org.ai/Product/1834212	napcs.org.ai	Product	1834212	Detail	Detail	1834212	4	183421	
https://napcs.org.ai/Product/1834213	napcs.org.ai	Product	1834213	Detail	Detail	1834213	4	183421	
https://napcs.org.ai/Product/183422	napcs.org.ai	Product	183422	Subclass	Subclass	183422	3	18342	
https://napcs.org.ai/Product/1834221	napcs.org.ai	Product	1834221	Detail	Detail	1834221	4	183422	
https://napcs.org.ai/Product/1834222	napcs.org.ai	Product	1834222	Detail	Detail	1834222	4	183422	
https://napcs.org.ai/Product/1834223	napcs.org.ai	Product	1834223	Detail	Detail	1834223	4	183422	
https://napcs.org.ai/Product/18351	napcs.org.ai	Product	18351	Class	Class	18351	2	183	
https://napcs.org.ai/Product/183511	napcs.org.ai	Product	183511	Subclass	Subclass	183511	3	18351	
https://napcs.org.ai/Product/1835111	napcs.org.ai	Product	1835111	Detail	Detail	1835111	4	183511	
https://napcs.org.ai/Product/1835112	napcs.org.ai	Product	1835112	Detail	Detail	1835112	4	183511	
https://napcs.org.ai/Product/183512	napcs.org.ai	Product	183512	Subclass	Subclass	183512	3	18351	
https://napcs.org.ai/Product/1835121	napcs.org.ai	Product	1835121	Detail	Detail	1835121	4	183512	
https://napcs.org.ai/Product/1835122	napcs.org.ai	Product	1835122	Detail	Detail	1835122	4	183512	
https://napcs.org.ai/Product/1835123	napcs.org.ai	Product	1835123	Detail	Detail	1835123	4	183512	
https://napcs.org.ai/Product/1835124	napcs.org.ai	Product	1835124	Detail	Detail	1835124	4	183512	
https://napcs.org.ai/Product/183513	napcs.org.ai	Product	183513	Subclass	Subclass	183513	3	18351	
https://napcs.org.ai/Product/1835131	napcs.org.ai	Product	1835131	Detail	Detail	1835131	4	183513	
https://napcs.org.ai/Product/183514	napcs.org.ai	Product	183514	Subclass	Subclass	183514	3	18351	
https://napcs.org.ai/Product/1835141	napcs.org.ai	Product	1835141	Detail	Detail	1835141	4	183514	
https://napcs.org.ai/Product/183515	napcs.org.ai	Product	183515	Subclass	Subclass	183515	3	18351	
https://napcs.org.ai/Product/1835151	napcs.org.ai	Product	1835151	Detail	Detail	1835151	4	183515	
https://napcs.org.ai/Product/183516	napcs.org.ai	Product	183516	Subclass	Subclass	183516	3	18351	
https://napcs.org.ai/Product/1835161	napcs.org.ai	Product	1835161	Detail	Detail	1835161	4	183516	
https://napcs.org.ai/Product/1835162	napcs.org.ai	Product	1835162	Detail	Detail	1835162	4	183516	
https://napcs.org.ai/Product/18352	napcs.org.ai	Product	18352	Class	Class	18352	2	183	
https://napcs.org.ai/Product/183521	napcs.org.ai	Product	183521	Subclass	Subclass	183521	3	18352	
https://napcs.org.ai/Product/1835211	napcs.org.ai	Product	1835211	Detail	Detail	1835211	4	183521	
https://napcs.org.ai/Product/183522	napcs.org.ai	Product	183522	Subclass	Subclass	183522	3	18352	
https://napcs.org.ai/Product/1835221	napcs.org.ai	Product	1835221	Detail	Detail	1835221	4	183522	
https://napcs.org.ai/Product/183523	napcs.org.ai	Product	183523	Subclass	Subclass	183523	3	18352	
https://napcs.org.ai/Product/1835231	napcs.org.ai	Product	1835231	Detail	Detail	1835231	4	183523	
https://napcs.org.ai/Product/18361	napcs.org.ai	Product	18361	Class	Class	18361	2	183	
https://napcs.org.ai/Product/183612	napcs.org.ai	Product	183612	Subclass	Subclass	183612	3	18361	
https://napcs.org.ai/Product/1836121	napcs.org.ai	Product	1836121	Detail	Detail	1836121	4	183612	
https://napcs.org.ai/Product/183613	napcs.org.ai	Product	183613	Subclass	Subclass	183613	3	18361	
https://napcs.org.ai/Product/1836131	napcs.org.ai	Product	1836131	Detail	Detail	1836131	4	183613	
https://napcs.org.ai/Product/1836132	napcs.org.ai	Product	1836132	Detail	Detail	1836132	4	183613	
https://napcs.org.ai/Product/1836133	napcs.org.ai	Product	1836133	Detail	Detail	1836133	4	183613	
https://napcs.org.ai/Product/1836134	napcs.org.ai	Product	1836134	Detail	Detail	1836134	4	183613	
https://napcs.org.ai/Product/1836135	napcs.org.ai	Product	1836135	Detail	Detail	1836135	4	183613	
https://napcs.org.ai/Product/1836136	napcs.org.ai	Product	1836136	Detail	Detail	1836136	4	183613	
https://napcs.org.ai/Product/1836137	napcs.org.ai	Product	1836137	Detail	Detail	1836137	4	183613	
https://napcs.org.ai/Product/1836138	napcs.org.ai	Product	1836138	Detail	Detail	1836138	4	183613	
https://napcs.org.ai/Product/191	napcs.org.ai	Product	191	Group	Group	191	1		
https://napcs.org.ai/Product/19111	napcs.org.ai	Product	19111	Class	Class	19111	2	191	
https://napcs.org.ai/Product/191111	napcs.org.ai	Product	191111	Subclass	Subclass	191111	3	19111	
https://napcs.org.ai/Product/1911111	napcs.org.ai	Product	1911111	Detail	Detail	1911111	4	191111	
https://napcs.org.ai/Product/191112	napcs.org.ai	Product	191112	Subclass	Subclass	191112	3	19111	
https://napcs.org.ai/Product/1911121	napcs.org.ai	Product	1911121	Detail	Detail	1911121	4	191112	
https://napcs.org.ai/Product/191113	napcs.org.ai	Product	191113	Subclass	Subclass	191113	3	19111	
https://napcs.org.ai/Product/1911131	napcs.org.ai	Product	1911131	Detail	Detail	1911131	4	191113	
https://napcs.org.ai/Product/192	napcs.org.ai	Product	192	Group	Group	192	1		
https://napcs.org.ai/Product/19211	napcs.org.ai	Product	19211	Class	Class	19211	2	192	
https://napcs.org.ai/Product/192111	napcs.org.ai	Product	192111	Subclass	Subclass	192111	3	19211	
https://napcs.org.ai/Product/1921111	napcs.org.ai	Product	1921111	Detail	Detail	1921111	4	192111	
https://napcs.org.ai/Product/192112	napcs.org.ai	Product	192112	Subclass	Subclass	192112	3	19211	
https://napcs.org.ai/Product/1921121	napcs.org.ai	Product	1921121	Detail	Detail	1921121	4	192112	
https://napcs.org.ai/Product/1921122	napcs.org.ai	Product	1921122	Detail	Detail	1921122	4	192112	
https://napcs.org.ai/Product/192113	napcs.org.ai	Product	192113	Subclass	Subclass	192113	3	19211	
https://napcs.org.ai/Product/1921131	napcs.org.ai	Product	1921131	Detail	Detail	1921131	4	192113	
https://napcs.org.ai/Product/193	napcs.org.ai	Product	193	Group	Group	193	1		
https://napcs.org.ai/Product/19311	napcs.org.ai	Product	19311	Class	Class	19311	2	193	
https://napcs.org.ai/Product/193111	napcs.org.ai	Product	193111	Subclass	Subclass	193111	3	19311	
https://napcs.org.ai/Product/1931111	napcs.org.ai	Product	1931111	Detail	Detail	1931111	4	193111	
https://napcs.org.ai/Product/1931112	napcs.org.ai	Product	1931112	Detail	Detail	1931112	4	193111	
https://napcs.org.ai/Product/1931113	napcs.org.ai	Product	1931113	Detail	Detail	1931113	4	193111	
https://napcs.org.ai/Product/193112	napcs.org.ai	Product	193112	Subclass	Subclass	193112	3	19311	
https://napcs.org.ai/Product/1931121	napcs.org.ai	Product	1931121	Detail	Detail	1931121	4	193112	
https://napcs.org.ai/Product/1931122	napcs.org.ai	Product	1931122	Detail	Detail	1931122	4	193112	
https://napcs.org.ai/Product/1931123	napcs.org.ai	Product	1931123	Detail	Detail	1931123	4	193112	
https://napcs.org.ai/Product/193113	napcs.org.ai	Product	193113	Subclass	Subclass	193113	3	19311	
https://napcs.org.ai/Product/1931131	napcs.org.ai	Product	1931131	Detail	Detail	1931131	4	193113	
https://napcs.org.ai/Product/211	napcs.org.ai	Product	211	Group	Group	211	1		
https://napcs.org.ai/Product/21111	napcs.org.ai	Product	21111	Class	Class	21111	2	211	
https://napcs.org.ai/Product/211111	napcs.org.ai	Product	211111	Subclass	Subclass	211111	3	21111	
https://napcs.org.ai/Product/2111111	napcs.org.ai	Product	2111111	Detail	Detail	2111111	4	211111	
https://napcs.org.ai/Product/2111112	napcs.org.ai	Product	2111112	Detail	Detail	2111112	4	211111	
https://napcs.org.ai/Product/2111113	napcs.org.ai	Product	2111113	Detail	Detail	2111113	4	211111	
https://napcs.org.ai/Product/2111114	napcs.org.ai	Product	2111114	Detail	Detail	2111114	4	211111	
https://napcs.org.ai/Product/21112	napcs.org.ai	Product	21112	Class	Class	21112	2	211	
https://napcs.org.ai/Product/211121	napcs.org.ai	Product	211121	Subclass	Subclass	211121	3	21112	
https://napcs.org.ai/Product/2111211	napcs.org.ai	Product	2111211	Detail	Detail	2111211	4	211121	
https://napcs.org.ai/Product/211122	napcs.org.ai	Product	211122	Subclass	Subclass	211122	3	21112	
https://napcs.org.ai/Product/2111221	napcs.org.ai	Product	2111221	Detail	Detail	2111221	4	211122	
https://napcs.org.ai/Product/21113	napcs.org.ai	Product	21113	Class	Class	21113	2	211	
https://napcs.org.ai/Product/211131	napcs.org.ai	Product	211131	Subclass	Subclass	211131	3	21113	
https://napcs.org.ai/Product/2111311	napcs.org.ai	Product	2111311	Detail	Detail	2111311	4	211131	
https://napcs.org.ai/Product/211132	napcs.org.ai	Product	211132	Subclass	Subclass	211132	3	21113	
https://napcs.org.ai/Product/2111321	napcs.org.ai	Product	2111321	Detail	Detail	2111321	4	211132	
https://napcs.org.ai/Product/212	napcs.org.ai	Product	212	Group	Group	212	1		
https://napcs.org.ai/Product/21211	napcs.org.ai	Product	21211	Class	Class	21211	2	212	
https://napcs.org.ai/Product/212111	napcs.org.ai	Product	212111	Subclass	Subclass	212111	3	21211	
https://napcs.org.ai/Product/2121111	napcs.org.ai	Product	2121111	Detail	Detail	2121111	4	212111	
https://napcs.org.ai/Product/212112	napcs.org.ai	Product	212112	Subclass	Subclass	212112	3	21211	
https://napcs.org.ai/Product/2121121	napcs.org.ai	Product	2121121	Detail	Detail	2121121	4	212112	
https://napcs.org.ai/Product/2121122	napcs.org.ai	Product	2121122	Detail	Detail	2121122	4	212112	
https://napcs.org.ai/Product/2121123	napcs.org.ai	Product	2121123	Detail	Detail	2121123	4	212112	
https://napcs.org.ai/Product/2121124	napcs.org.ai	Product	2121124	Detail	Detail	2121124	4	212112	
https://napcs.org.ai/Product/2121125	napcs.org.ai	Product	2121125	Detail	Detail	2121125	4	212112	
https://napcs.org.ai/Product/212113	napcs.org.ai	Product	212113	Subclass	Subclass	212113	3	21211	
https://napcs.org.ai/Product/2121131	napcs.org.ai	Product	2121131	Detail	Detail	2121131	4	212113	
https://napcs.org.ai/Product/2121132	napcs.org.ai	Product	2121132	Detail	Detail	2121132	4	212113	
https://napcs.org.ai/Product/2121133	napcs.org.ai	Product	2121133	Detail	Detail	2121133	4	212113	
https://napcs.org.ai/Product/21212	napcs.org.ai	Product	21212	Class	Class	21212	2	212	
https://napcs.org.ai/Product/212121	napcs.org.ai	Product	212121	Subclass	Subclass	212121	3	21212	
https://napcs.org.ai/Product/2121211	napcs.org.ai	Product	2121211	Detail	Detail	2121211	4	212121	
https://napcs.org.ai/Product/213	napcs.org.ai	Product	213	Group	Group	213	1		
https://napcs.org.ai/Product/21311	napcs.org.ai	Product	21311	Class	Class	21311	2	213	
https://napcs.org.ai/Product/213111	napcs.org.ai	Product	213111	Subclass	Subclass	213111	3	21311	
https://napcs.org.ai/Product/2131111	napcs.org.ai	Product	2131111	Detail	Detail	2131111	4	213111	
https://napcs.org.ai/Product/2131112	napcs.org.ai	Product	2131112	Detail	Detail	2131112	4	213111	
https://napcs.org.ai/Product/2131113	napcs.org.ai	Product	2131113	Detail	Detail	2131113	4	213111	
https://napcs.org.ai/Product/213112	napcs.org.ai	Product	213112	Subclass	Subclass	213112	3	21311	
https://napcs.org.ai/Product/2131121	napcs.org.ai	Product	2131121	Detail	Detail	2131121	4	213112	
https://napcs.org.ai/Product/2131122	napcs.org.ai	Product	2131122	Detail	Detail	2131122	4	213112	
https://napcs.org.ai/Product/2131123	napcs.org.ai	Product	2131123	Detail	Detail	2131123	4	213112	
https://napcs.org.ai/Product/21312	napcs.org.ai	Product	21312	Class	Class	21312	2	213	
https://napcs.org.ai/Product/213121	napcs.org.ai	Product	213121	Subclass	Subclass	213121	3	21312	
https://napcs.org.ai/Product/2131211	napcs.org.ai	Product	2131211	Detail	Detail	2131211	4	213121	
https://napcs.org.ai/Product/2131212	napcs.org.ai	Product	2131212	Detail	Detail	2131212	4	213121	
https://napcs.org.ai/Product/2131213	napcs.org.ai	Product	2131213	Detail	Detail	2131213	4	213121	
https://napcs.org.ai/Product/213122	napcs.org.ai	Product	213122	Subclass	Subclass	213122	3	21312	
https://napcs.org.ai/Product/2131221	napcs.org.ai	Product	2131221	Detail	Detail	2131221	4	213122	
https://napcs.org.ai/Product/2131222	napcs.org.ai	Product	2131222	Detail	Detail	2131222	4	213122	
https://napcs.org.ai/Product/2131223	napcs.org.ai	Product	2131223	Detail	Detail	2131223	4	213122	
https://napcs.org.ai/Product/21313	napcs.org.ai	Product	21313	Class	Class	21313	2	213	
https://napcs.org.ai/Product/213135	napcs.org.ai	Product	213135	Subclass	Subclass	213135	3	21313	
https://napcs.org.ai/Product/2131351	napcs.org.ai	Product	2131351	Detail	Detail	2131351	4	213135	
https://napcs.org.ai/Product/213136	napcs.org.ai	Product	213136	Subclass	Subclass	213136	3	21313	
https://napcs.org.ai/Product/2131361	napcs.org.ai	Product	2131361	Detail	Detail	2131361	4	213136	
https://napcs.org.ai/Product/2131362	napcs.org.ai	Product	2131362	Detail	Detail	2131362	4	213136	
https://napcs.org.ai/Product/2131363	napcs.org.ai	Product	2131363	Detail	Detail	2131363	4	213136	
https://napcs.org.ai/Product/2131364	napcs.org.ai	Product	2131364	Detail	Detail	2131364	4	213136	
https://napcs.org.ai/Product/2131365	napcs.org.ai	Product	2131365	Detail	Detail	2131365	4	213136	
https://napcs.org.ai/Product/2131369	napcs.org.ai	Product	2131369	Detail	Detail	2131369	4	213136	
https://napcs.org.ai/Product/213137	napcs.org.ai	Product	213137	Subclass	Subclass	213137	3	21313	
https://napcs.org.ai/Product/2131371	napcs.org.ai	Product	2131371	Detail	Detail	2131371	4	213137	
https://napcs.org.ai/Product/2131372	napcs.org.ai	Product	2131372	Detail	Detail	2131372	4	213137	
https://napcs.org.ai/Product/213139	napcs.org.ai	Product	213139	Subclass	Subclass	213139	3	21313	
https://napcs.org.ai/Product/2131391	napcs.org.ai	Product	2131391	Detail	Detail	2131391	4	213139	
https://napcs.org.ai/Product/2131399	napcs.org.ai	Product	2131399	Detail	Detail	2131399	4	213139	
https://napcs.org.ai/Product/221	napcs.org.ai	Product	221	Group	Group	221	1		
https://napcs.org.ai/Product/22111	napcs.org.ai	Product	22111	Class	Class	22111	2	221	
https://napcs.org.ai/Product/221111	napcs.org.ai	Product	221111	Subclass	Subclass	221111	3	22111	
https://napcs.org.ai/Product/2211111	napcs.org.ai	Product	2211111	Detail	Detail	2211111	4	221111	
https://napcs.org.ai/Product/221112	napcs.org.ai	Product	221112	Subclass	Subclass	221112	3	22111	
https://napcs.org.ai/Product/2211121	napcs.org.ai	Product	2211121	Detail	Detail	2211121	4	221112	
https://napcs.org.ai/Product/2211122	napcs.org.ai	Product	2211122	Detail	Detail	2211122	4	221112	
https://napcs.org.ai/Product/221113	napcs.org.ai	Product	221113	Subclass	Subclass	221113	3	22111	
https://napcs.org.ai/Product/2211131	napcs.org.ai	Product	2211131	Detail	Detail	2211131	4	221113	
https://napcs.org.ai/Product/221114	napcs.org.ai	Product	221114	Subclass	Subclass	221114	3	22111	
https://napcs.org.ai/Product/2211141	napcs.org.ai	Product	2211141	Detail	Detail	2211141	4	221114	
https://napcs.org.ai/Product/221115	napcs.org.ai	Product	221115	Subclass	Subclass	221115	3	22111	
https://napcs.org.ai/Product/2211151	napcs.org.ai	Product	2211151	Detail	Detail	2211151	4	221115	
https://napcs.org.ai/Product/221116	napcs.org.ai	Product	221116	Subclass	Subclass	221116	3	22111	
https://napcs.org.ai/Product/2211161	napcs.org.ai	Product	2211161	Detail	Detail	2211161	4	221116	
https://napcs.org.ai/Product/2211162	napcs.org.ai	Product	2211162	Detail	Detail	2211162	4	221116	
https://napcs.org.ai/Product/221117	napcs.org.ai	Product	221117	Subclass	Subclass	221117	3	22111	
https://napcs.org.ai/Product/2211171	napcs.org.ai	Product	2211171	Detail	Detail	2211171	4	221117	
https://napcs.org.ai/Product/2211172	napcs.org.ai	Product	2211172	Detail	Detail	2211172	4	221117	
https://napcs.org.ai/Product/22112	napcs.org.ai	Product	22112	Class	Class	22112	2	221	
https://napcs.org.ai/Product/221121	napcs.org.ai	Product	221121	Subclass	Subclass	221121	3	22112	
https://napcs.org.ai/Product/2211211	napcs.org.ai	Product	2211211	Detail	Detail	2211211	4	221121	
https://napcs.org.ai/Product/2211212	napcs.org.ai	Product	2211212	Detail	Detail	2211212	4	221121	
https://napcs.org.ai/Product/2211213	napcs.org.ai	Product	2211213	Detail	Detail	2211213	4	221121	
https://napcs.org.ai/Product/2211214	napcs.org.ai	Product	2211214	Detail	Detail	2211214	4	221121	
https://napcs.org.ai/Product/2211215	napcs.org.ai	Product	2211215	Detail	Detail	2211215	4	221121	
https://napcs.org.ai/Product/2211216	napcs.org.ai	Product	2211216	Detail	Detail	2211216	4	221121	
https://napcs.org.ai/Product/221122	napcs.org.ai	Product	221122	Subclass	Subclass	221122	3	22112	
https://napcs.org.ai/Product/2211221	napcs.org.ai	Product	2211221	Detail	Detail	2211221	4	221122	
https://napcs.org.ai/Product/22113	napcs.org.ai	Product	22113	Class	Class	22113	2	221	
https://napcs.org.ai/Product/221131	napcs.org.ai	Product	221131	Subclass	Subclass	221131	3	22113	
https://napcs.org.ai/Product/2211311	napcs.org.ai	Product	2211311	Detail	Detail	2211311	4	221131	
